# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=sphere mode=0 steer=-1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
74,1.250000065,-36.087802887,-32.153022766,+8.015567780,-5.342979908,-1.017805815,+0.749646664,-0.081444986,-0.050934128,+24.146717072,+62.224731445,+456.938568115,+3.811317205,+0.589049399,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
75,1.266666733,-35.736797333,-31.776346207,+7.970761299,-5.298943520,-1.004988670,+0.739276886,-0.082293853,-0.110158645,+85.693862915,+85.693862915,+277.065551758,+3.676714897,+0.351920247,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
76,1.283333400,-35.451385498,-31.363368988,+7.926391602,-5.362552643,-1.007932544,+0.744038105,-0.081785627,-0.099276215,+67.706550598,+67.706558228,+352.941741943,+3.529029608,+0.507115424,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
77,1.300000068,-35.263301849,-30.913816452,+7.880971909,-5.366291523,-0.996828675,+0.740293503,-0.081921227,-0.076183632,+61.384658813,+75.294174194,+283.138641357,+3.464742184,+0.305628389,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
78,1.316666735,-34.945522308,-30.632095337,+7.826223373,-5.632326603,-1.016348481,+0.771826267,-0.080084980,-0.082585409,+68.313865662,+68.313865662,+263.640777588,+2.306377649,+0.551437855,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
79,1.333333403,-35.045066833,-30.464319229,+7.796512127,-5.667168140,-1.011741161,+0.773683548,-0.081440911,-0.081952848,+66.364074707,+66.364074707,+286.241241455,+3.322131872,+0.316530228,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
80,1.350000070,-35.650928497,-30.488790512,+7.779109478,-5.872492313,-1.036002755,+0.800118446,-0.081225984,-0.103534333,+68.624122620,+68.624122620,+328.695709229,+4.849918365,+0.553001702,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
81,1.366666738,-35.758415222,-30.600711823,+7.737017155,-5.965257168,-1.023396850,+0.808450222,-0.081586584,-0.085934713,+72.869567871,+72.869567871,+261.957977295,+4.775002480,+0.335523307,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
82,1.383333405,-35.980522156,-30.850145340,+7.669463634,-6.130368710,-1.010583878,+0.823740959,-0.081658915,-0.123073600,+66.195800781,+66.195800781,+429.380889893,+4.487260342,+0.562113404,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
83,1.400000073,-36.280643463,-31.091859818,+7.599599361,-6.182609081,-0.977311313,+0.823246956,-0.082508214,-0.105078854,+82.938095093,+82.938095093,+318.756256104,+4.139651775,+0.236725166,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
84,1.416666741,-36.860126495,-31.429338455,+7.549024582,-6.428580761,-0.988910735,+0.850572109,-0.082534947,-0.145422116,+71.875625610,+71.875625610,+471.293762207,+3.962800741,+0.586352408,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
85,1.433333408,-37.419475555,-31.698232651,+7.515835285,-6.486944675,-0.982277513,+0.854586601,-0.083436906,-0.093091138,+87.129379272,+87.129379272,+273.997253418,+3.893789768,+0.237553656,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
86,1.450000076,-37.857131958,-32.035331726,+7.490015030,-6.737762451,-1.018730283,+0.884879589,-0.083145037,-0.128746882,+67.399726868,+67.399726868,+409.570281982,+3.886807919,+0.617164016,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
87,1.466666743,-37.927635193,-32.272144318,+7.457961559,-6.756417274,-1.016387343,+0.883554935,-0.083794221,-0.067801729,+2.363347769,+80.957031250,+187.063018799,+3.846436024,+0.241454273,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
88,1.483333411,-37.830219269,-32.568546295,+7.417617798,-6.967876434,-1.045431495,+0.906548023,-0.083118707,-0.099420048,+58.706302643,+58.706302643,+326.969177246,+3.793242931,+0.602421761,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
89,1.500000078,-37.510437012,-32.757411957,+7.370962620,-6.956194878,-1.032458067,+0.899320602,-0.083528265,-0.059111677,+66.890937805,+72.696914673,+146.262207031,+3.728256226,+0.242774636,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
90,1.516666746,-37.199733734,-32.975021362,+7.324127197,-7.142450333,-1.053762078,+0.917779446,-0.082736671,-0.096687004,+54.626220703,+54.626220703,+282.241271973,+3.723071575,+0.624848127,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,-36.758777618,-33.056285858,+7.278534412,-7.118614197,-1.039847732,+0.908990860,-0.082999915,-0.049260657,+56.600551605,+68.224128723,+147.926162720,+3.711203098,+0.248939961,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,-36.360446930,-33.124797821,+7.236515999,-7.286802292,-1.060713530,+0.925324917,-0.082182273,-0.093097515,+54.792617798,+54.792617798,+229.877258301,+3.719869852,+0.672854364,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,-35.895233154,-33.020515442,+7.194159508,-7.243715763,-1.043552279,+0.914411068,-0.082470626,-0.048732135,+56.392295837,+62.987724304,+133.742309570,+3.666443825,+0.257803559,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,-35.565128326,-32.890514374,+7.152573586,-7.401219845,-1.060128689,+0.929111958,-0.081753835,-0.095373958,+53.374229431,+53.374229431,+227.746612549,+3.568133354,+0.682271421,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,-35.295703888,-32.594646454,+7.112174988,-7.362191200,-1.043033719,+0.918938160,-0.082136810,-0.054400586,+62.774658203,+62.774662018,+87.806312561,+3.427597523,+0.263334513,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,-35.279853821,-32.282184601,+7.072667599,-7.395135880,-1.080883145,+0.917968750,-0.081668295,-0.102991194,+48.780632019,+48.780632019,+304.413909912,+3.320292234,+0.651451528,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,-35.275638580,-31.825832367,+7.033048630,-7.297756195,-1.065623879,+0.900674343,-0.082165040,-0.063800469,+53.092784882,+70.441390991,+216.555557251,+3.203608274,+0.287315130,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,-35.389369965,-31.411239624,+6.996099949,-7.432289600,-1.080305457,+0.912644386,-0.081626683,-0.100563861,+61.655555725,+61.655555725,+418.822448730,+3.150873423,+0.586866498,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,-35.526725769,-30.968154907,+6.961231232,-7.473274231,-1.066305876,+0.913160324,-0.082070626,-0.070207305,+49.137607574,+81.882247925,+322.201721191,+3.206813335,+0.274681389,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,-35.762100220,-30.679803848,+6.925148487,-7.677974224,-1.091242790,+0.933606148,-0.081608847,-0.103887498,+72.220169067,+72.220169067,+487.206970215,+3.372248173,+0.558101296,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,-35.451736450,-30.439289093,+6.878100872,-7.772345066,-1.078143239,+0.938800812,-0.081942484,-0.053126801,+42.221702576,+88.720703125,+360.396972656,+2.673361778,+0.266495407,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,-35.517505646,-30.332237244,+6.849830627,-8.016436577,-1.117098093,+0.964684963,-0.081217788,-0.112717152,+76.039703369,+76.039703369,+458.208709717,+3.718821526,+0.569627166,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,-35.757923126,-30.238338470,+6.829689026,-8.063575745,-1.106552601,+0.967579365,-0.081362434,-0.039793778,-17.033117294,+85.820877075,+324.126586914,+4.786755562,+0.263198435,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,-35.600337982,-30.294372559,+6.794403076,-8.264741898,-1.130324364,+0.986926556,-0.080321103,-0.121397048,+72.412658691,+72.412658691,+455.758422852,+4.864348888,+0.595929265,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,-35.362045288,-30.324661255,+6.739467621,-8.334029198,-1.099041343,+0.987270355,-0.081551366,-0.119851284,+85.575843811,+85.575843811,+303.147521973,+4.484984398,+0.214062214,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,-35.259613037,-30.441297531,+6.680032253,-8.440343857,-1.104152441,+0.991228104,-0.081316397,-0.141750872,+70.314750671,+70.314750671,+453.588134766,+4.073153973,+0.505676866,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,-35.353916168,-30.540645599,+6.632080078,-8.543030739,-1.077655315,+0.996263742,-0.082088821,-0.140020058,+85.358810425,+85.358810425,+351.461914062,+3.680811405,+0.234830707,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,-35.760845184,-30.771636963,+6.600112915,-8.671227455,-1.112187028,+1.006567478,-0.082081534,-0.174101844,+75.146194458,+75.146194458,+490.482849121,+3.514650345,+0.544902861,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,-36.233695984,-31.003606796,+6.578392982,-8.794063568,-1.106410146,+1.017691135,-0.082841702,-0.151545063,+89.048278809,+89.048286438,+369.674255371,+3.485175371,+0.297560871,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,-36.736145020,-31.328439713,+6.556315422,-8.922565460,-1.148117304,+1.029337168,-0.082799345,-0.165116087,+76.967422485,+76.967422485,+430.331237793,+3.622374058,+0.522357821,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,-37.070793152,-31.629467010,+6.527458191,-9.074687004,-1.147711635,+1.042571783,-0.083286017,-0.141066357,+83.033126831,+83.033126831,+305.836120605,+3.799861431,+0.335662663,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,-37.241096497,-31.946613312,+6.489787102,-9.171426773,-1.181943774,+1.047795057,-0.083130538,-0.124000832,+70.583610535,+70.583610535,+302.709014893,+3.992616892,+0.485003918,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,-37.156135559,-32.194625854,+6.447865963,-9.327252388,-1.175119758,+1.059027910,-0.083282769,-0.096409447,+70.270904541,+70.270904541,+197.991226196,+4.136159420,+0.339742362,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,-36.889236450,-32.394931793,+6.403972149,-9.381115913,-1.204580188,+1.058002472,-0.082939357,-0.110580407,+59.799125671,+59.799125671,+225.365814209,+4.215803623,+0.493167073,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,-36.466411591,-32.487419128,+6.361871243,-9.506678581,-1.191902161,+1.065374613,-0.082821548,-0.102470934,+62.536579132,+62.536582947,+149.294250488,+4.194633007,+0.348431408,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,-36.031913757,-32.506782532,+6.320297241,-9.535417557,-1.218863726,+1.061671734,-0.082349777,-0.116519652,+54.929424286,+54.929424286,+195.634796143,+4.100779533,+0.524680555,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,-35.616710663,-32.403892517,+6.280918598,-9.622651100,-1.203588128,+1.064892054,-0.082319081,-0.102230951,+59.563480377,+59.563480377,+142.494415283,+3.900913000,+0.362962216,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,-35.343315125,-32.232807159,+6.243255615,-9.634601593,-1.227325559,+1.059846401,-0.082008541,-0.119585335,+54.249443054,+54.249443054,+226.095764160,+3.686269045,+0.535003603,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,-35.197982788,-31.959354401,+6.209055424,-9.706319809,-1.215570688,+1.062038183,-0.082139410,-0.108611971,+62.609577179,+62.609577179,+207.079650879,+3.483932734,+0.371927738,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,-35.259250641,-31.656515121,+6.173445702,-9.721538544,-1.242542148,+1.057635307,-0.081931293,-0.122199036,+60.707962036,+60.707965851,+306.038055420,+3.380166769,+0.499790817,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,-35.417438507,-31.299757004,+6.145377159,-9.767246246,-1.242656827,+1.057873487,-0.082165763,-0.113357492,+70.603805542,+70.603805542,+310.718505859,+3.362943411,+0.371961176,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,-35.600856781,-30.980325699,+6.117589474,-9.785443306,-1.258148432,+1.055090904,-0.082024559,-0.107497007,+71.071853638,+71.071853638,+380.553283691,+3.411524534,+0.468728960,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,-35.770248413,-30.716749191,+6.088445187,-9.977476120,-1.250731468,+1.071089506,-0.082049645,-0.106431238,+78.055320740,+78.055328369,+385.018859863,+3.566002607,+0.380189329,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,-35.905223846,-30.539405823,+6.047896862,-10.192847252,-1.267831087,+1.087409139,-0.080846809,-0.104439214,-78.501892090,+78.501892090,+254.175781250,+3.313178062,+0.432836622,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,-35.351314545,-30.477815628,+6.015151978,-10.364585876,-1.247456431,+1.100144386,-0.081591323,-0.085514590,+65.417579651,+65.417579651,+394.337585449,+2.833202839,+0.404055327,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,-35.698238373,-30.469577789,+6.003334999,-10.452809334,-1.265550971,+1.107538819,-0.081656978,-0.100266524,+79.433761597,+79.433761597,+316.888061523,+4.445846558,+0.402546197,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,-35.750789642,-30.544372559,+5.978778362,-10.718561172,-1.262317896,+1.131708145,-0.081482463,-0.100868613,+71.688804626,+71.688804626,+301.517852783,+4.611324310,+0.416540265,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,-35.839794159,-30.713012695,+5.929161072,-10.791643143,-1.254109979,+1.130151749,-0.081757918,-0.100599259,+70.151786804,+70.151786804,+366.817810059,+4.179826260,+0.438261092,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,-35.974311829,-30.952674866,+5.875187874,-11.033928871,-1.226698041,+1.145631909,-0.082039237,-0.115424074,+76.681777954,+76.681777954,+386.763519287,+3.851426601,+0.383690894,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,-36.265804291,-31.239480972,+5.834472656,-11.179553986,-1.231943130,+1.153093338,-0.082366131,-0.129769281,+78.676353455,+78.676353455,+395.793701172,+3.647898436,+0.422148466,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,-36.674896240,-31.550432205,+5.812511444,-11.422970772,-1.221884489,+1.174433112,-0.082696319,-0.128544271,+79.579376221,+79.579376221,+385.205871582,+3.603721380,+0.435226947,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,-37.084220886,-31.877771378,+5.796871185,-11.498228073,-1.237147212,+1.179200172,-0.083040327,-0.118405938,+78.520584106,+78.520584106,+349.703430176,+3.647511005,+0.468903184,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,-37.410419464,-32.240463257,+5.777867317,-11.699540138,-1.235261083,+1.196490288,-0.083211482,-0.107853688,+74.970344543,+74.970344543,+321.465026855,+3.705891132,+0.490276754,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,-37.596191406,-32.617008209,+5.749144554,-11.810595512,-1.249873638,+1.202168465,-0.083355315,-0.093663529,+72.146499634,+72.146499634,+277.604431152,+3.754951954,+0.492370546,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,-37.606430054,-32.975120544,+5.714879036,-12.041046143,-1.246974468,+1.219014764,-0.083313212,-0.081988424,+58.034812927,+67.760444641,+231.294769287,+3.760921478,+0.490275562,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,-37.446189880,-33.255928040,+5.678707600,-12.154192924,-1.257596493,+1.223028660,-0.083240464,-0.082511701,+63.129474640,+63.129478455,+202.371932983,+3.761692047,+0.475708574,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,-37.164390564,-33.419445038,+5.646097660,-12.358902931,-1.251291037,+1.237130404,-0.083036505,-0.081580415,+60.237197876,+60.237194061,+171.842407227,+3.731595516,+0.471107781,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,-36.776592255,-33.492889404,+5.613700867,-12.428428650,-1.251751900,+1.237172842,-0.082298920,-0.022442173,-40.664211273,+57.184242249,+254.660247803,+3.656018257,+0.539606690,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,-36.322673798,-33.435745239,+5.583976269,-12.531820297,-1.247807503,+1.241191626,-0.082511440,-0.077306718,+65.466026306,+65.466026306,+180.896865845,+3.515269279,+0.480204582,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,-35.901306152,-33.260444641,+5.555567265,-12.581904411,-1.245695829,+1.239974737,-0.082335301,-0.058133978,+34.232299805,+58.089687347,+149.376678467,+3.341189861,+0.501356721,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,-35.599990845,-32.984272003,+5.527241707,-12.699263573,-1.244544506,+1.245543242,-0.082144946,-0.059939004,+43.528404236,+54.937667847,+181.594070435,+3.201648235,+0.505609632,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,-35.440517426,-32.656215668,+5.499931335,-12.804697037,-1.249385238,+1.250028014,-0.082050882,-0.060830399,+43.955482483,+58.159408569,+211.484405518,+3.127656937,+0.501691461,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,-35.423122406,-32.320495605,+5.475377560,-12.958909035,-1.247751117,+1.259955049,-0.081950568,-0.056396071,+31.200733185,+61.148441315,+244.978836060,+3.130275249,+0.519845724,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,-35.511005402,-32.013603210,+5.452631950,-13.060773849,-1.250189543,+1.264932990,-0.081893295,-0.051069766,+23.757375717,+64.497886658,+280.243072510,+3.204191685,+0.551713645,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,-35.642814636,-31.764184952,+5.430521965,-13.178448677,-1.244501948,+1.271562576,-0.081836231,-0.045054648,+11.413871765,+68.024307251,+313.940582275,+3.289240360,+0.587162793,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,-35.773128510,-31.589340210,+5.407892227,-13.267965317,-1.239800692,+1.275179386,-0.081821606,-0.041624859,+7.211949825,+71.394058228,+337.804687500,+3.368313313,+0.619332910,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,-35.888229370,-31.498043060,+5.385869026,-13.332551003,-1.236622930,+1.276396871,-0.081794411,-0.037835512,+2.720219374,+73.780471802,+351.632446289,+3.410148859,+0.650734305,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,-35.975769043,-31.482933044,+5.361889362,-13.293879509,-1.237543821,+1.266892195,-0.081868120,-0.035595018,+1.564286590,+75.163246155,+356.381469727,+3.393302441,+0.697543383,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,-35.983211517,-31.553220749,+5.338297844,-13.290603638,-1.223802090,+1.260995865,-0.081899159,-0.032314498,-9.860466957,+75.638153076,+359.580627441,+3.282685757,+0.741748452,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,-35.585525513,-31.699998856,+5.309487343,-13.340371132,-1.208090305,+1.259060502,-0.081589617,-0.028343596,+60.302734375,+75.958068848,+337.659484863,+2.225584984,+0.781869352,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,-35.478069305,-31.903781891,+5.301151752,-13.267773628,-1.200937867,+1.249991655,-0.081917375,-0.027957924,-45.626888275,+73.765945435,+300.630310059,+2.852390289,+0.817178965,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,-35.550674438,-32.154079437,+5.302242756,-13.256533623,-1.204156995,+1.249150991,-0.081859112,-0.028513579,-54.485774994,+70.063034058,+215.184936523,+3.304174423,+0.819085002,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,-35.468002319,-32.454097748,+5.290923595,-13.243160248,-1.200279474,+1.245180607,-0.081826180,-0.025864152,-50.401321411,+61.518493652,+183.328887939,+3.126327038,+0.863069177,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,-35.488853455,-32.779846191,+5.264023781,-13.237970352,-1.187484264,+1.238346934,-0.082024299,-0.028296128,-51.765605927,+58.332889557,+205.532104492,+2.943454742,+0.855344892,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,-35.511672974,-33.080570221,+5.233456612,-13.261833191,-1.174543381,+1.233456612,-0.082251191,-0.037920952,-53.665390015,+60.553211212,+218.682113647,+2.761759281,+0.819276214,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,-35.569282532,-33.313503265,+5.210134983,-13.293953896,-1.166476369,+1.231043458,-0.082403839,-0.041843507,-57.889701843,+61.868209839,+209.246093750,+2.662211180,+0.814724147,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,-35.681167603,-33.463462830,+5.195772648,-13.312096596,-1.163838029,+1.229387164,-0.082479872,-0.038504541,-60.924606323,+60.924610138,+195.548782349,+2.636198997,+0.839646995,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,-35.796031952,-33.539096832,+5.185214996,-13.316745758,-1.165311575,+1.227333188,-0.082503036,-0.031245109,-59.554878235,+59.554878235,+181.775482178,+2.665244341,+0.866944075,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,-35.873905182,-33.558303833,+5.172426224,-13.323028564,-1.168464065,+1.224905252,-0.082482345,-0.023214342,-58.177551270,+58.177551270,+170.324203491,+2.707792521,+0.879567504,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,-35.884845734,-33.533409119,+5.154908657,-13.333409309,-1.170280695,+1.221742868,-0.082420766,-0.015850423,-57.032421112,+57.032421112,+165.337570190,+2.740061045,+0.881976068,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,-35.815765381,-33.463687897,+5.133818150,-13.347165108,-1.169706225,+1.218046546,-0.082325675,-0.010745366,-56.533760071,+56.533760071,+167.359375000,+2.750460386,+0.875508785,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,-35.672954559,-33.341049194,+5.111671925,-13.359110832,-1.167057037,+1.213917613,-0.082203485,-0.007886986,-56.735939026,+56.735939026,+174.025238037,+2.735027790,+0.867309093,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,-35.479328156,-33.162025452,+5.090285301,-13.366232872,-1.163352013,+1.209507465,-0.082055442,-0.006331788,-80.363533020,+80.363533020,+183.004150391,+2.705105305,+0.862046242,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,-35.268795013,-32.935886383,+5.070130348,-13.367423058,-1.159472346,+1.204829693,-0.081902146,-0.005192275,-81.620582581,+81.620582581,+193.879974365,+2.665458441,+0.866904318,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,-35.070476532,-32.685787201,+5.050936699,-13.361151695,-1.155469418,+1.199684381,-0.081752926,-0.003809295,-83.143196106,+83.143196106,+207.682128906,+2.613914013,+0.881092489,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,-34.910114288,-32.441822052,+5.032510281,-13.351355553,-1.151510715,+1.194399118,-0.081626058,-0.002717864,-85.075492859,+85.075492859,+223.710601807,+2.566867590,+0.898477316,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
