# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=torus mode=4 steer=-1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
75,1.266666733,+9.041726112,+8.594660759,+6.898275852,+7.944194317,+0.295945972,-0.962638855,+0.026861908,-0.042816330,-4.102474213,+40.440998077,+99.179260254,-0.625799060,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,14
76,1.283333400,+9.009889603,+8.218505859,+6.878237724,+6.931312561,+0.310694903,-0.836172581,+0.026668519,-0.034126870,-21.106836319,+49.917926788,+43.094017029,-1.406810999,+0.062472247,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,5,14
77,1.300000068,+8.950732231,+7.983854771,+6.860177040,+6.566866398,+0.316701055,-0.789729595,+0.025208477,-0.045697834,+44.309402466,+44.309402466,+14.630204201,+0.000000000,+0.053878918,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,15
78,1.316666735,+8.597908020,+7.791010857,+6.827795029,+6.027845860,+0.380156875,-0.720985413,+0.024467390,-0.002898166,-41.463016510,+41.463020325,+160.685638428,-0.970010102,+0.000000000,+0.063391462,+0.000000000,+0.095212571,+0.000000000,+0.003231698,+0.000000000,3,14
79,1.333333403,+8.134119034,+7.552736759,+6.806264877,+5.617363453,+0.318995297,-0.669442654,+0.023916204,-0.101317473,+78.495986938,+78.495986938,+28.244260788,-0.015521117,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,1,15
80,1.350000070,+7.664563656,+7.325700283,+6.809076309,+5.004128933,+0.351338089,-0.596211433,+0.022916101,-0.054319713,+4.375733852,+42.824424744,+17.955579758,-0.377287805,-0.144895285,-0.047531970,+0.000000000,+0.114227511,+0.000000000,+0.004072222,+0.000000000,5,13
81,1.366666738,+7.261841297,+7.168136120,+6.799039841,+4.345296383,+0.370315582,-0.516628265,+0.021687800,-0.038208865,-41.795558929,+41.795558929,+133.041213989,-1.362391591,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,16
82,1.383333405,+6.935014248,+6.933039188,+6.785526276,+4.097984314,+0.336534649,-0.486152649,+0.020836331,-0.069951452,+53.304122925,+53.304122925,+153.642456055,+0.000000000,-0.000584442,+0.000000000,-0.048878342,+0.000000000,+0.011192976,+0.000000000,-0.000384212,1,14
83,1.400000073,+6.607997417,+6.777246952,+6.770440102,+3.684994936,+0.365845412,-0.436044216,+0.019526057,-0.056188282,+55.364246368,+55.364246368,+96.591056824,-0.169015884,+0.427718341,+0.140772864,+0.000000000,+0.073331013,+0.000000000,+0.002433070,+0.000000000,6,14
84,1.416666741,+6.258787632,+6.648171425,+6.736398697,+3.294472933,+0.339164764,-0.387766361,+0.019058742,-0.003687919,-49.659107208,+49.659107208,+53.549831390,-1.260742784,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,14
85,1.433333408,+6.016093254,+6.436042309,+6.714273453,+2.922520161,+0.329967290,-0.342776299,+0.018575396,-0.053111941,+63.496982574,+63.496978760,+177.916625977,+0.000000000,-0.003635297,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,13
86,1.450000076,+5.716429234,+6.160829544,+6.709993362,+2.683595419,+0.358752698,-0.314509869,+0.017276138,-0.002074993,-57.791660309,+57.791664124,+41.036502838,-0.291058391,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
87,1.466666743,+5.397275448,+5.776229382,+6.703045845,+2.083664894,+0.327452630,-0.243875980,+0.017061302,-0.052239459,+61.745105743,+61.745109558,+55.756294250,-1.099111676,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,14
88,1.483333411,+5.159907341,+5.516683578,+6.698467255,+1.783343077,+0.323541731,-0.208558559,+0.015636656,-0.070623696,+45.575630188,+45.575630188,+68.238235474,+0.000000000,+0.439347833,+0.000000000,-0.105261505,+0.000000000,+0.030730898,+0.000000000,-0.001051825,4,14
89,1.500000078,+4.840706348,+5.269609451,+6.668104172,+1.773153186,+0.327283084,-0.206426144,+0.014856172,+0.018005710,-46.823822021,+46.823822021,+35.696525574,-0.527700782,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,15
90,1.516666746,+4.585883141,+4.937575817,+6.641850471,+1.356711984,+0.305227786,-0.157302380,+0.014651436,-0.044541832,+43.569652557,+43.569652557,+95.017654419,-0.774630666,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
91,1.533333413,+4.269142628,+4.752086639,+6.623039246,+0.982129276,+0.295286268,-0.113539219,+0.013467057,-0.068831228,+49.501766205,+49.501766205,+15.154895782,-1.123980284,+0.405532539,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,15
92,1.550000081,+3.909202576,+4.541031837,+6.607143879,+0.928134382,+0.292441368,-0.107038498,+0.012530137,-0.000785023,-24.246562958,+41.515487671,+148.042205811,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,0,15
93,1.566666748,+3.630852461,+4.258011341,+6.602768898,+0.700887144,+0.293042183,-0.080774307,+0.011680263,-0.057511151,+76.725906372,+76.725906372,+169.210144043,-0.064920694,-0.122760080,+0.169066548,-0.079227924,-0.169458196,+0.028895663,+0.005432482,-0.000873391,6,14
94,1.583333416,+3.234830856,+3.894851446,+6.581325531,+0.473622411,+0.293330491,-0.054404259,+0.010432256,-0.027891025,-14.454920769,+56.921012878,+7.638540268,-0.680953443,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,5,16
95,1.600000083,+2.972466469,+3.434424877,+6.569473267,+0.159795165,+0.257227123,-0.018321991,+0.009892711,-0.115105331,+40.763854980,+40.763854980,+130.766952515,+0.000000000,-0.001587749,+0.000000000,-0.284888744,+0.000000000,+0.121207185,+0.000000000,-0.003488906,2,13
96,1.616666751,+2.849099159,+3.106379747,+6.537055969,+0.318084151,+0.251930445,-0.036291599,+0.008283375,-0.042788628,+53.076694489,+53.076694489,+9.067341805,-0.152851656,+0.382559597,+0.000685864,+0.000000000,-0.125717387,+0.000000000,+0.003728106,+0.000000000,7,14
97,1.633333419,+2.576433897,+2.785978317,+6.498655319,+0.262516648,+0.242433622,-0.029775620,+0.008070743,+0.027343703,-40.906734467,+40.906734467,+15.306131363,-0.759081721,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,5,14
98,1.650000086,+2.383920431,+2.523542881,+6.483346462,-0.201398373,+0.227760866,+0.022789478,+0.007636074,-0.078844644,+41.530612946,+41.530612946,+69.893600464,+0.000000000,+0.061708733,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,1,14
99,1.666666754,+2.216619968,+2.373292923,+6.469706535,+0.022676831,+0.198666617,-0.002560616,+0.006475272,-0.035490844,+46.989360809,+46.989360809,+9.164295197,-0.157293439,+0.452981144,+0.163309649,-0.128607735,-0.095133200,+0.043349810,+0.003013489,-0.001445063,8,14
100,1.683333421,+1.911889195,+2.245853424,+6.450085640,+0.017887445,+0.203337282,-0.002013683,+0.006155618,+0.043929920,-40.916427612,+40.916427612,+13.940793991,-0.717329681,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,5,15
101,1.700000089,+1.711835623,+2.079223394,+6.438038826,-0.466701567,+0.179752842,+0.052442074,+0.006167886,-0.077114686,+41.394081116,+41.394081116,+132.271453857,+0.000000000,+0.034121938,+0.000000000,-0.195914611,+0.000000000,+0.120901540,+0.000000000,-0.003972313,2,13
102,1.716666756,+1.606074691,+2.032474518,+6.423923016,-0.203486770,+0.163424343,+0.022814751,+0.004689815,-0.019675361,+53.227146149,+53.227146149,+16.852678299,-0.141400903,+0.427219629,+0.171615809,+0.000000000,-0.096796215,+0.000000000,+0.003009495,+0.000000000,7,14
103,1.733333424,+1.378551483,+1.937200785,+6.404246330,-0.141401798,+0.165125996,+0.015805244,+0.005011663,+0.067494445,-41.685264587,+41.685268402,+68.993804932,-0.686032593,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,5,14
104,1.750000091,+1.315890670,+1.865183234,+6.382178307,-0.382889420,+0.124977425,+0.042650700,+0.004961118,-0.067185968,+46.899379730,+46.899379730,+97.384902954,+0.000000000,+0.102100596,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,14
105,1.766666759,+1.339305162,+1.830187082,+6.361918926,-0.252261221,+0.144906536,+0.028010368,+0.004286827,-0.009894113,-49.738491058,+49.738491058,+43.649059296,-0.180243790,+0.511031866,+0.160306409,+0.000000000,-0.090817489,+0.000000000,+0.002606953,+0.000000000,7,14
106,1.783333426,+1.198993921,+1.723210692,+6.348849297,-0.284481943,+0.132442251,+0.031523228,+0.004438811,+0.027455237,-62.110866547,+62.110866547,+68.128852844,-0.859624863,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
107,1.800000094,+1.150262475,+1.690290570,+6.328822136,-0.291240007,+0.094691321,+0.032170296,+0.004089093,-0.033142582,+46.812885284,+46.812885284,+87.021148682,+0.000000000,+0.137497663,+0.000000000,-0.075433873,+0.000000000,+0.022937248,+0.000000000,-0.000772821,3,14
108,1.816666761,+1.076603413,+1.626423240,+6.316439629,-0.047922600,+0.111895524,+0.005283117,+0.003667107,+0.053947065,-48.702114105,+48.702114105,+93.476470947,-0.160977423,+0.000000000,+0.164314657,+0.000000000,-0.079354391,+0.000000000,+0.002479933,+0.000000000,4,14
109,1.833333429,+1.012212157,+1.530101895,+6.307461739,-0.148652345,+0.073615804,+0.016364574,+0.003851437,-0.060200147,+48.598918915,+49.347648621,+101.895233154,-0.593275309,+0.055140279,+0.000000000,-0.236670256,+0.000000000,+0.082002304,+0.000000000,-0.002596075,7,14
110,1.850000096,+1.051348925,+1.537380576,+6.281203270,-0.057567004,+0.060472522,+0.006310940,+0.003440400,-0.021277985,+50.189521790,+50.189521790,+15.193825722,+0.000000000,+0.429529399,+0.000000000,-0.047057942,+0.000000000,+0.027597195,+0.000000000,-0.000933630,4,14
111,1.866666764,+1.105626702,+1.446925759,+6.261128902,+0.249840066,+0.076330990,-0.027302027,+0.003397620,+0.065911762,-41.519378662,+41.519382477,+84.375656128,-0.169355243,+0.000000000,+0.164764717,+0.000000000,-0.084150061,+0.000000000,+0.002436659,+0.000000000,4,14
112,1.883333432,+1.132333279,+1.316370606,+6.249029160,+0.129142120,+0.040712111,-0.014085054,+0.003596111,-0.049475901,+39.954406738,+48.437564850,+39.042892456,-0.637591481,+0.070181474,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
113,1.900000099,+1.158198953,+1.317327738,+6.230418205,+0.211613253,+0.033360187,-0.023011208,+0.003224095,-0.023622038,+43.904289246,+43.904289246,+57.673133850,+0.000000000,+0.667628169,+0.000000000,-0.023271214,+0.000000000,+0.013965545,+0.000000000,-0.000471687,3,14
114,1.916666767,+1.107271194,+1.255908608,+6.217211723,+0.392026991,+0.063988529,-0.042539835,+0.003385623,+0.075577892,-45.767311096,+45.767314911,+76.435287476,-0.213974208,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
115,1.933333434,+1.068215609,+1.192111969,+6.197769165,+0.330372453,+0.019989006,-0.035737276,+0.003533392,-0.019839739,+9.984435081,+47.643527985,+71.663543701,-0.497027934,+0.007652871,+0.000000000,-0.406530380,+0.000000000,+0.108763874,+0.000000000,-0.003475908,7,14
116,1.950000102,+1.010851026,+1.302085757,+6.171991348,+0.209568411,+0.029594297,-0.022575140,+0.003087434,-0.013340486,+47.166351318,+47.166355133,+33.778915405,+0.000000000,+0.592962623,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,14
117,1.966666769,+0.978670776,+1.317148089,+6.157506943,+0.567134440,+0.030323517,-0.060951233,+0.002903783,+0.020006496,-26.068323135,+43.377891541,+61.188972473,-0.204160988,+0.457912147,+0.131253317,+0.000000000,-0.076694168,+0.000000000,+0.002492890,+0.000000000,6,14
118,1.983333437,+0.848774016,+1.315900922,+6.143073559,+0.446495175,+0.036748439,-0.047872782,+0.003123284,+0.003397063,-43.491992950,+46.118896484,+49.248889923,-0.637660503,+0.351745367,+0.000000000,-0.072479293,+0.000000000,+0.030643543,+0.000000000,-0.001014108,8,14
119,2.000000104,+0.682484984,+1.288027525,+6.120110035,+0.414459497,+0.037257668,-0.044271708,+0.002892879,+0.032624640,-62.894844055,+62.894844055,+99.204544067,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,0,14
120,2.016666772,+0.643858314,+1.220354319,+6.106154442,+0.401704848,+0.042167533,-0.042811394,+0.002666955,-0.056337666,+24.120779037,+49.920455933,+148.306152344,-0.187051639,+0.056494467,+0.000000000,-0.153707623,+0.000000000,+0.043723628,+0.000000000,-0.001362642,5,14
121,2.033333439,+0.516337872,+1.205678344,+6.089540005,+0.344586372,+0.050085492,-0.036623955,+0.002306310,-0.025854906,+10.309463501,+54.830615997,+19.787361145,-0.569993019,+0.426770568,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,14
122,2.050000107,+0.392315656,+1.189958215,+6.068649769,+0.311763704,+0.041520197,-0.033021688,+0.002252669,-0.010191604,+41.978736877,+41.978736877,+95.945129395,+0.000000000,+0.386166126,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,14
123,2.066666774,+0.332666129,+1.144385934,+6.053089142,+0.394710332,+0.048325788,-0.041700363,+0.002018953,+0.003242923,-1.624292016,+49.594512939,+98.354171753,-0.248186842,+0.374399364,+0.051003117,+0.000000000,-0.045654207,+0.000000000,+0.001489976,+0.000000000,7,14
124,2.083333442,+0.229596615,+1.076234818,+6.042016983,+0.250754476,+0.044101384,-0.026443005,+0.001998236,-0.014119213,+18.664445877,+69.769584656,+64.285781860,-0.533833861,+0.379322052,+0.022893090,+0.000000000,-0.014778327,+0.000000000,+0.000498438,+0.000000000,7,15
125,2.100000110,+0.198046014,+1.073187113,+6.026196480,+0.199104175,+0.039689165,-0.020941257,+0.001797004,-0.004240549,+46.428577423,+46.428577423,+94.482925415,+0.000000000,+0.444338560,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,15
126,2.116666777,+0.239889175,+1.063164115,+6.012410164,+0.275520146,+0.050397996,-0.028912306,+0.001832693,+0.017606944,-57.153797150,+69.227607727,+75.874191284,-0.274751157,+0.343570173,+0.000000000,-0.001295992,+0.000000000,+0.001607027,+0.000000000,-0.000053697,8,14
127,2.133333445,+0.199831292,+1.022350430,+6.000520706,+0.196363777,+0.053819600,-0.020565033,+0.001965090,+0.054705419,-47.587417603,+47.587417603,+90.001739502,-0.663983822,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,15
128,2.150000112,+0.188614517,+0.996788383,+5.985240936,-0.044320822,+0.031441655,+0.004629850,+0.002105426,-0.046563741,-9.857160568,+49.000175476,+114.765533447,-0.649720490,+0.034185875,+0.000000000,-0.233847141,+0.000000000,+0.074226387,+0.000000000,-0.002486505,5,15
129,2.166666780,+0.165448844,+1.057703137,+5.963370800,-0.018806761,+0.038118817,+0.001957417,+0.001629149,-0.010374046,+4.520837784,+51.476554871,+34.185909271,-0.585744977,+0.520970583,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,14
130,2.183333447,+0.083329618,+0.990739822,+5.944182873,+0.039208025,+0.041915998,-0.004067659,+0.001838658,+0.054502007,-43.418586731,+43.418590546,+139.011062622,-0.618500650,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
131,2.200000115,+0.012516679,+0.892338037,+5.934230328,-0.168215454,+0.028714698,+0.017422438,+0.001508560,-0.037820056,+53.901107788,+53.901107788,+81.806320190,-0.583300233,+0.195265383,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
132,2.216666782,-0.071687981,+0.763346255,+5.916286469,-0.149845541,+0.022404954,+0.015472889,+0.001090520,+0.001333808,+15.465415955,+48.180633545,+48.978630066,-0.552901745,+0.462013304,+0.000000000,-0.007083895,+0.000000000,+0.008151974,+0.000000000,-0.000243970,7,14
133,2.233333450,-0.134717375,+0.595585406,+5.902756691,-0.061732240,+0.024868336,+0.006359816,+0.000899347,+0.041777220,-62.857006073,+62.857006073,+93.227081299,-0.574929893,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
134,2.250000117,-0.193105161,+0.482323825,+5.897245407,-0.271572649,+0.024752935,+0.027952194,+0.000716031,-0.015823934,+49.322708130,+49.322708130,+51.866592407,-0.511245370,+0.238979965,+0.000000000,-0.019632891,+0.000000000,+0.055741407,+0.000000000,-0.001653355,9,14
135,2.266666785,-0.246556208,+0.426069945,+5.878937244,-0.205789939,+0.011336818,+0.021115541,+0.000379983,+0.009285728,+29.479909897,+45.186660767,+46.003730774,-0.515594840,+0.477186084,+0.000000000,-0.025208490,+0.000000000,+0.022580396,+0.000000000,-0.000724539,7,15
136,2.283333452,-0.319034666,+0.351385146,+5.855553627,-0.167543203,+0.010935223,+0.017122746,+0.000260653,+0.037210051,-62.440521240,+62.440521240,+79.508438110,-0.697590947,+0.004985447,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,15
137,2.300000120,-0.360570729,+0.291776896,+5.841329575,-0.352215081,-0.004974891,+0.035908937,+0.000139920,-0.052072644,+47.950839996,+47.950843811,+82.090591431,-0.636742890,+0.206590012,+0.000000000,-0.117654450,+0.000000000,+0.034443267,+0.000000000,-0.001066963,9,14
138,2.316666787,-0.428321958,+0.315190434,+5.831374168,-0.212778956,-0.010701044,+0.021656036,-0.000331815,-0.014010788,-30.917091370,+48.209060669,+35.335311890,-0.606602132,+0.462187827,+0.004404127,+0.000000000,+0.004652438,+0.000000000,+0.000162372,+0.000000000,9,14
139,2.333333455,-0.501059175,+0.340120614,+5.814158440,-0.201527700,-0.000980203,+0.020450354,-0.000223425,+0.012845694,-43.533531189,+43.533531189,+57.648841858,-0.514978826,+0.399998546,+0.000138414,+0.000000000,+0.007607601,+0.000000000,+0.000266475,+0.000000000,8,14
140,2.350000123,-0.547182798,+0.338288695,+5.797674179,-0.210787833,-0.002913532,+0.021329403,-0.000163355,+0.001734161,-45.764884949,+45.764884949,+84.089385986,-0.558009028,+0.379032731,+0.030005593,-0.000072487,-0.026737550,+0.000092734,+0.000911945,-0.000002986,8,14
141,2.366666790,-0.602747381,+0.337372512,+5.786864281,-0.249073058,-0.000672989,+0.025156498,-0.000222170,+0.004483941,-20.221143723,+67.772514343,+85.685440063,-0.562310100,+0.510111570,+0.025073459,-0.000947136,-0.034884579,+0.003798523,+0.001186782,-0.000123789,8,14
142,2.383333458,-0.645459831,+0.386830658,+5.772991657,-0.206109494,-0.004289061,+0.020767212,-0.000394281,-0.005938695,+29.721946716,+67.995956421,+63.111454010,-0.599765480,+0.430379808,+0.017363168,+0.000000000,-0.031317849,+0.000000000,+0.001061736,+0.000000000,8,15
143,2.400000125,-0.679791391,+0.380614996,+5.759206772,-0.219159588,-0.006330119,+0.022029400,-0.000217362,+0.022381475,-18.369718552,+64.835601807,+78.829895020,-0.617246866,+0.397210836,+0.000000000,-0.022854369,+0.000000000,+0.070776395,+0.000000000,-0.002334454,8,15
144,2.416666793,-0.689052045,+0.384739727,+5.747497082,-0.178828642,-0.012670075,+0.017938852,-0.000502148,+0.001376498,-2.268411875,+47.882987976,+88.068893433,-0.603539944,+0.504946709,+0.032137014,-0.002221726,-0.032555427,+0.025769858,+0.001086855,-0.000860899,11,15
145,2.433333460,-0.677691042,+0.354684442,+5.733834267,-0.221506402,-0.013066141,+0.022167206,-0.000457522,+0.029211991,+36.992073059,+68.329643250,+118.999588013,+0.000000000,+0.551358104,+0.000000000,-0.008541392,+0.000000000,+0.043406047,+0.000000000,-0.001386929,6,15
146,2.450000128,-0.607750833,+0.309655130,+5.723215580,-0.038702544,-0.000118346,+0.003865957,-0.000721633,+0.036510594,-43.400215149,+51.899959564,+67.618385315,-0.182829961,+0.548586130,+0.023742603,+0.000000000,-0.039186720,+0.000000000,+0.001278697,+0.000000000,8,15
147,2.466666795,-0.610223293,+0.304635495,+5.707762241,-0.087285921,-0.005544895,+0.008695364,-0.000653026,-0.003714113,+21.960760117,+46.761837006,+6.829869270,-0.514483750,+0.548856556,+0.051992599,+0.000000000,-0.058492098,+0.000000000,+0.001935597,+0.000000000,10,15
148,2.483333463,-0.662043452,+0.272069365,+5.691624641,-0.079010718,+0.000091092,+0.007848740,-0.000677507,-0.003685594,+33.353481293,+56.956180573,+24.487438202,-0.582180977,+0.557889223,+0.038490623,+0.000000000,-0.033472657,+0.000000000,+0.001125480,+0.000000000,10,14
149,2.500000130,-0.684795856,+0.191298127,+5.678869247,-0.026842693,+0.003928551,+0.002660513,-0.000704102,+0.019149600,-6.234007835,+59.428241730,+66.050247192,-0.542596519,+0.536507308,+0.028480073,+0.000000000,-0.060722996,+0.000000000,+0.001996084,+0.000000000,11,14
150,2.516666798,-0.733541787,+0.169341832,+5.669008255,-0.052508872,-0.000002925,+0.005195379,-0.000773361,+0.012497478,-46.605026245,+46.605026245,+46.763565063,-0.616344392,+0.537040770,+0.000000000,-0.002477920,+0.000000000,+0.021946864,+0.000000000,-0.000722170,10,15
151,2.533333465,-0.795610785,+0.175085604,+5.659518242,-0.042169742,+0.001360715,+0.004165411,-0.000989879,+0.005926368,-44.676357269,+44.676357269,+20.191556931,-0.652141154,+0.552315176,+0.000000000,+0.001573728,+0.000000000,-0.002712158,+0.000000000,-0.000090540,10,15
152,2.550000133,-0.836989343,+0.135510728,+5.648215294,-0.103694357,+0.000767462,+0.010222197,-0.000863544,+0.032889444,-41.234226227,+58.826820374,+54.559280396,-0.636012971,+0.440135002,+0.000000000,-0.007889749,+0.000000000,+0.059635445,+0.000000000,-0.001958652,10,14
153,2.566666801,-0.842849851,+0.123776257,+5.635610580,-0.077878691,-0.000560099,+0.007660151,-0.000949071,+0.041068885,-16.252622604,+45.455928802,+64.643203735,-0.617684245,+0.524169981,+0.000000000,-0.012710128,+0.000000000,+0.047304656,+0.000000000,-0.001556136,9,15
154,2.583333468,-0.864171863,+0.119169049,+5.621685028,-0.130373538,+0.001021886,+0.012791872,-0.000955055,+0.011307783,-22.010372162,+46.464321136,+49.885337830,-0.642377615,+0.509085238,+0.000498466,+0.000000000,+0.022329612,+0.000000000,+0.001281857,+0.000000000,10,15
155,2.600000136,-0.889973581,+0.092735603,+5.609185219,-0.173041448,-0.001810546,+0.016940594,-0.001042663,+0.017299604,-25.404714584,+44.988533020,+42.331192017,-0.666801751,+0.490834564,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,10,15
156,2.616666803,-0.889408052,+0.111108929,+5.597085953,-0.235045344,+0.002186799,+0.022961140,-0.001108712,+0.006114464,-44.233116150,+44.233119965,+17.857183456,-0.643477857,+0.440363854,-0.005890613,+0.000000000,+0.045296486,+0.000000000,+0.001502534,+0.000000000,9,14
157,2.633333471,-0.858299077,+0.076745592,+5.584204674,-0.224339813,-0.000586276,+0.021864891,-0.000936936,+0.029244173,-39.175334930,+58.500003815,+68.326171875,-0.695366621,+0.401432574,+0.000000000,-0.016468506,+0.000000000,+0.033138312,+0.000000000,-0.001081481,6,15
158,2.650000138,-0.840732157,+0.102389984,+5.573607445,-0.252465993,-0.001297273,+0.024559498,-0.000835344,+0.052413106,-46.832618713,+46.832618713,+27.205862045,-0.806031942,+0.523460805,+0.000000000,-0.002415501,+0.000000000,-0.033163056,+0.000000000,-0.001114101,8,15
159,2.666666806,-0.834385395,+0.074040644,+5.567201614,-0.447172344,+0.002368065,+0.043450832,-0.000646157,+0.041423861,-42.720584869,+42.720584869,+44.165420532,-0.692167103,+0.453102827,+0.000000000,-0.002359709,+0.000000000,+0.033448342,+0.000000000,-0.001117409,8,14
160,2.683333473,-0.793439388,+0.109981827,+5.546860695,-0.402434230,-0.006163847,+0.038960695,-0.000917266,+0.012846205,+14.411643982,+44.416542053,+31.334655762,-0.626632869,+0.457254112,+0.005536597,+0.000000000,-0.030715724,+0.000000000,+0.000992337,+0.000000000,4,15
161,2.700000141,-0.793541968,+0.127365202,+5.527848244,-0.414135039,-0.010301949,+0.039956093,-0.000903995,+0.014544546,-17.111663818,+43.133464813,+10.558138847,-0.694974065,+0.488780648,-0.003436518,+0.000000000,+0.007531047,+0.000000000,+0.000255517,+0.000000000,9,15
162,2.716666808,-0.780848920,+0.140615910,+5.511681557,-0.435753614,-0.016679183,+0.041918993,-0.000939748,-0.009810912,-22.677762985,+41.055812836,+23.611293793,-0.630771697,+0.468703002,+0.016806282,+0.000000000,-0.084050693,+0.000000000,+0.003100497,+0.000000000,9,14
163,2.733333476,-0.786604404,+0.125124544,+5.499110222,-0.477590770,-0.015431279,+0.045839071,-0.000752016,+0.023772534,-59.305580139,+59.305580139,+44.018230438,-0.680144429,+0.502317309,-0.000766503,-0.003625378,-0.015322950,-0.044005312,+0.000519210,-0.001461062,12,15
164,2.750000143,-0.787264168,+0.103503197,+5.490777969,-0.429095924,-0.007867897,+0.041121960,-0.000940648,+0.040307079,-36.343151093,+44.401824951,+50.623561859,-0.697310686,+0.594078004,+0.000000000,+0.006023254,+0.000000000,-0.019888405,+0.000000000,-0.001586577,10,15
165,2.766666811,-0.817114472,+0.097598493,+5.483374596,-0.448597610,-0.010438249,+0.042932987,-0.000966028,-0.008844871,-30.766687393,+45.062355042,+31.665813446,-0.620705545,+0.629130423,+0.000000000,-0.032911465,+0.000000000,-0.014483375,+0.000000000,-0.000483354,9,14
166,2.783333478,-0.830239594,+0.056722391,+5.473538399,-0.398870766,-0.006712921,+0.038105249,-0.001118104,+0.012791336,+35.750259399,+60.433212280,+56.955642700,-0.554208219,+0.632981777,+0.027760250,+0.000000000,-0.043509372,+0.000000000,+0.001456576,+0.000000000,10,15
167,2.800000146,-0.864486337,+0.056715667,+5.462782860,-0.289194971,-0.011292116,+0.027573109,-0.001355406,+0.002734390,-8.123779297,+45.695564270,+13.434660912,-0.594782889,+0.531053722,+0.002091937,+0.000000000,+0.030093564,+0.000000000,+0.001039909,+0.000000000,10,14
