# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=sphere mode=0 steer=+1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
80,1.350000070,+1.760149717,+2.264922142,+10.231873512,+0.919850230,+0.127537876,-0.164280891,+0.004978441,+0.058637723,+2.540123224,+43.405033112,+32.917461395,-0.957391143,+1.087187290,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
81,1.366666738,+1.638727784,+2.100705385,+10.225812912,+0.931565702,+0.127551034,-0.166275024,+0.004609114,+0.054838438,+11.455742836,+43.291748047,+28.688863754,-0.964308023,+1.080227137,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
82,1.383333405,+1.506873012,+1.944763660,+10.220140457,+0.921285748,+0.126885787,-0.164348602,+0.004315217,+0.052838419,-1.407337070,+42.868885040,+29.672607422,-0.976013780,+1.074160933,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
83,1.400000073,+1.373542786,+1.798785925,+10.214897156,+0.894029856,+0.125228956,-0.159403801,+0.004065579,+0.050607532,-1.026663661,+42.967262268,+26.303730011,-0.992383480,+1.063344598,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
84,1.416666741,+1.253170490,+1.672791839,+10.209928513,+0.856476068,+0.122273408,-0.152632713,+0.003848663,+0.047655843,-7.051584244,+42.630371094,+24.636426926,-1.005159497,+1.052022696,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
85,1.433333408,+1.152594447,+1.572566390,+10.205060005,+0.812415242,+0.118364394,-0.144710541,+0.003683146,+0.045322012,-19.848876953,+42.463642120,+25.089813232,-1.006715298,+1.050220013,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
86,1.450000076,+1.076775551,+1.502333283,+10.200072289,+0.762348592,+0.113679074,-0.135725021,+0.003589389,+0.043887697,-34.516220093,+42.508979797,+26.063608170,-1.015982509,+1.046075106,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
87,1.466666743,+1.028150082,+1.463018537,+10.195289612,+0.708284199,+0.108547442,-0.126039505,+0.003551997,+0.043437202,-42.606361389,+42.606361389,+26.067079544,-1.023104787,+1.042425275,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
88,1.483333411,+1.005251884,+1.450994849,+10.190043449,+0.643249333,+0.105208538,-0.114406586,+0.003576734,+0.046383962,-42.606708527,+42.606708527,+24.739728928,-1.032243371,+1.037761688,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
89,1.500000078,+1.004476905,+1.463992834,+10.184556007,+0.582440317,+0.099278294,-0.103534698,+0.003622265,+0.046826635,-42.473972321,+42.473972321,+23.940246582,-1.042437315,+1.033496618,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
90,1.516666746,+1.021527767,+1.493394732,+10.178831100,+0.529327631,+0.093212672,-0.094039917,+0.003697923,+0.047131464,-42.394023895,+42.394023895,+23.896821976,-1.042894363,+1.036224127,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,+1.048268795,+1.531591773,+10.173450470,+0.485751510,+0.088137671,-0.086252213,+0.003764695,+0.047779623,-42.389682770,+42.389682770,+24.503761292,-1.043194294,+1.038226604,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,+1.075287104,+1.570953965,+10.168472290,+0.451331735,+0.084267862,-0.080101013,+0.003820517,+0.047785409,-42.450374603,+42.450374603,+25.390022278,-1.037739635,+1.044899940,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,+1.095777988,+1.602176547,+10.163648605,+0.424327999,+0.081661224,-0.075272560,+0.003839787,+0.046308205,-42.539001465,+42.539001465,+26.436519623,-1.036106944,+1.052374959,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,+1.103125095,+1.615671396,+10.158735275,+0.404358536,+0.080103576,-0.071695328,+0.003812761,+0.046187330,-33.116268158,+42.643653870,+25.494527817,-1.031265378,+1.053403020,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,+1.093281150,+1.605184197,+10.153644562,+0.389257103,+0.079435095,-0.068983078,+0.003727365,+0.046157703,-22.232267380,+42.549453735,+25.616230011,-1.030813336,+1.056213498,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,+1.062980413,+1.568170071,+10.148406982,+0.378259271,+0.079292588,-0.066999435,+0.003575548,+0.045737479,-11.493308067,+42.561622620,+26.180625916,-1.026871920,+1.060075760,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,+1.011185288,+1.505935431,+10.143062592,+0.369737238,+0.079564899,-0.065455437,+0.003376476,+0.045136083,-2.951402426,+42.618061066,+26.221700668,-1.023713350,+1.065179110,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,+0.939099014,+1.422906637,+10.137655258,+0.361725926,+0.079741463,-0.064002991,+0.003142027,+0.044219479,+2.133131981,+42.622169495,+25.798564911,-1.023114920,+1.068588018,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,+0.850500524,+1.325119257,+10.132206917,+0.352272928,+0.079667673,-0.062296867,+0.002879805,+0.043103866,+4.049802780,+42.579856873,+25.920038223,-1.019663811,+1.069722652,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,+0.754913092,+1.212927699,+10.126656532,+0.341831326,+0.079315223,-0.060417175,+0.002562356,+0.042146310,+18.126314163,+42.592002869,+39.189277649,-1.020131826,+1.073023558,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,+0.659727037,+1.109864712,+10.121402740,+0.327551693,+0.078380160,-0.057863235,+0.002302280,+0.040765498,+0.405421227,+43.918926239,+27.135089874,-1.014073849,+1.069117427,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,+0.562568069,+1.008410215,+10.116159439,+0.303577900,+0.077685565,-0.053600311,+0.002098595,+0.040355146,-9.660389900,+42.713508606,+24.322143555,-1.024886966,+1.068463087,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,+0.469683588,+0.918935418,+10.110766411,+0.278291732,+0.074346177,-0.049109459,+0.001908422,+0.039000928,-15.461236954,+42.432212830,+22.649126053,-1.026003838,+1.065659404,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,+0.387868971,+0.848429918,+10.105362892,+0.253962755,+0.069900736,-0.044792175,+0.001754631,+0.038744580,-25.238321304,+42.264911652,+22.272539139,-1.029764295,+1.062617779,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,+0.324380934,+0.800451338,+10.099951744,+0.231322780,+0.064898849,-0.040777206,+0.001647186,+0.038883973,-34.917457581,+42.227252960,+23.211778641,-1.028228998,+1.060761213,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,+0.283959031,+0.774903059,+10.094951630,+0.208806947,+0.060283680,-0.036789894,+0.001590561,+0.039492235,-42.321178436,+42.321178436,+23.902643204,-1.028276443,+1.058051467,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,+0.267644852,+0.769297957,+10.089387894,+0.187405631,+0.055193290,-0.033000946,+0.001586445,+0.041878104,-42.390262604,+42.390262604,+23.276266098,-1.031243443,+1.053596258,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,+0.272449970,+0.777320802,+10.083251953,+0.171143502,+0.048592933,-0.030118942,+0.001585208,+0.041994877,-42.327621460,+42.327625275,+22.509059906,-1.032668352,+1.049445868,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,+0.292653948,+0.799999774,+10.077873230,+0.164262310,+0.042950351,-0.028892517,+0.001643367,+0.045454606,-42.250907898,+42.250907898,+23.212303162,-1.033800721,+1.053135514,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,+0.322372794,+0.837417126,+10.072891235,+0.165081292,+0.038375959,-0.029022217,+0.001717282,+0.046938576,-42.321231842,+42.321231842,+23.955041885,-1.027725101,+1.051972747,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,+0.355202913,+0.880798757,+10.067892075,+0.172869951,+0.034980275,-0.030376434,+0.001789537,+0.047808804,-42.395503998,+42.395503998,+24.679885864,-1.026664019,+1.054916501,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,+0.386547476,+0.919024110,+10.062675476,+0.185633361,+0.032566231,-0.032602310,+0.001841416,+0.047400355,-42.467983246,+42.467987061,+25.497175217,-1.022828460,+1.053490639,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,+0.411765248,+0.942377925,+10.057332039,+0.201031163,+0.031277586,-0.035287857,+0.001859167,+0.045960322,-42.549716949,+42.549716949,+26.370569229,-1.020280600,+1.053041458,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,+0.425521523,+0.945490003,+10.052035332,+0.217933655,+0.030994546,-0.038234711,+0.001840809,+0.045157794,-37.920211792,+42.637058258,+26.264846802,-1.019254088,+1.053575754,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,+0.423964053,+0.927779853,+10.046796799,+0.234455571,+0.031425342,-0.041111946,+0.001782559,+0.044522770,-31.689796448,+42.626483917,+25.631269455,-1.018865824,+1.053101063,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,+0.405419439,+0.892253339,+10.041558266,+0.247974753,+0.032564241,-0.043459892,+0.001690818,+0.043680202,-27.028320312,+42.563125610,+25.092655182,-1.018430829,+1.054649353,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,+0.370550185,+0.843215704,+10.036236763,+0.257067531,+0.033913910,-0.045029640,+0.001569793,+0.042554181,-24.231832504,+42.509265900,+24.538305283,-1.018319368,+1.053065062,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,+0.322447389,+0.785516441,+10.030838966,+0.260283589,+0.035246912,-0.045568466,+0.001435428,+0.041353446,-23.818058014,+42.453830719,+24.154973984,-1.019913316,+1.050867081,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,+0.265407443,+0.723894119,+10.025414467,+0.257426798,+0.036368914,-0.045043945,+0.001288262,+0.040161166,-24.843196869,+42.415496826,+23.869312286,-1.019875288,+1.050678611,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,+0.212377146,+0.659888685,+10.019812584,+0.247596771,+0.037017081,-0.043299675,+0.001123139,+0.038265560,-30.547897339,+42.386932373,+25.367309570,-1.021866798,+1.043293238,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,+0.151642203,+0.603657424,+10.014665604,+0.230341017,+0.036851697,-0.040261269,+0.001030467,+0.037948851,-34.987277985,+42.536731720,+24.287147522,-1.027921915,+1.043266892,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,+0.098912470,+0.553967118,+10.009668350,+0.210258514,+0.035942301,-0.036732674,+0.000947644,+0.037192080,-39.114418030,+42.428714752,+24.133819580,-1.033185720,+1.039423704,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,+0.057008825,+0.515664101,+10.004591942,+0.189572915,+0.034279715,-0.033102036,+0.000879861,+0.037031613,-42.413383484,+42.413383484,+23.896917343,-1.032997608,+1.035895109,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,+0.026921509,+0.491493940,+9.999332428,+0.168088004,+0.032270219,-0.029335022,+0.000849089,+0.038300782,-42.389690399,+42.389690399,+23.216325760,-1.035578489,+1.037972689,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,+0.010221501,+0.481770307,+9.994147301,+0.146743372,+0.030032931,-0.025596619,+0.000849616,+0.039580122,-42.321632385,+42.321632385,+22.700017929,-1.033740044,+1.033817410,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,+0.007315224,+0.486145198,+9.988731384,+0.124930874,+0.027768172,-0.021780014,+0.000865705,+0.040934440,-42.269996643,+42.270000458,+22.738229752,-1.038880944,+1.035899401,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,+0.016174091,+0.503078222,+9.983259201,+0.107364386,+0.025056684,-0.018707275,+0.000912859,+0.042656809,-42.273822784,+42.273822784,+22.924772263,-1.037862062,+1.032746553,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,+0.034906115,+0.530602336,+9.977686882,+0.093826585,+0.022307059,-0.016339302,+0.000965129,+0.043075621,-42.292476654,+42.292476654,+23.028930664,-1.040238738,+1.034408569,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,+0.058634475,+0.560291827,+9.972290039,+0.085581668,+0.019890372,-0.014895439,+0.001020819,+0.043622825,-42.302894592,+42.302894592,+23.295681000,-1.037345052,+1.036143899,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,+0.083677664,+0.589137852,+9.967101097,+0.081679046,+0.018114917,-0.014208794,+0.001077462,+0.043537624,-42.329563141,+42.329566956,+23.514589310,-1.035487652,+1.037956238,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,+0.106350765,+0.613677561,+9.961997986,+0.081375346,+0.016877212,-0.014148712,+0.001111020,+0.042777121,-42.351459503,+42.351459503,+23.767385483,-1.034415960,+1.039416075,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,+0.123368368,+0.630437016,+9.956861496,+0.084847204,+0.016297963,-0.014744759,+0.001123997,+0.042015020,-42.376739502,+42.376739502,+24.433197021,-1.031367183,+1.042566180,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,+0.132186264,+0.636881888,+9.951641083,+0.090085894,+0.016229438,-0.015646935,+0.001120606,+0.041117515,-42.443317413,+42.443321228,+24.992891312,-1.032458067,+1.042393327,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,+0.131117269,+0.631366193,+9.946361542,+0.096797459,+0.016545549,-0.016803741,+0.001085330,+0.040899914,-37.366130829,+42.499290466,+24.423158646,-1.029420614,+1.044781685,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,+0.119755112,+0.614098191,+9.941058159,+0.103978083,+0.017152715,-0.018040657,+0.001023235,+0.040673755,-33.416458130,+42.442314148,+23.960687637,-1.028154373,+1.045273423,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,+0.098550506,+0.586426914,+9.935761452,+0.109956458,+0.017830264,-0.019067764,+0.000946213,+0.040201250,-31.138763428,+42.396068573,+23.598098755,-1.027947783,+1.044136524,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,+0.068852514,+0.551283062,+9.930458069,+0.113949388,+0.018517690,-0.019749641,+0.000853825,+0.039587852,-29.662075043,+42.359809875,+23.317262650,-1.028176427,+1.046922088,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,+0.033147287,+0.511647999,+9.925144196,+0.116008826,+0.018943634,-0.020095825,+0.000758151,+0.039041709,-30.254608154,+42.331726074,+23.180643082,-1.027258992,+1.044124007,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,-0.004572867,+0.472706795,+9.919951439,+0.114026010,+0.018851167,-0.019742012,+0.000672017,+0.038060170,-32.645771027,+42.318065643,+23.433795929,-1.029190898,+1.045858860,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,-0.044967107,+0.434523970,+9.914608955,+0.106900863,+0.019087711,-0.018498421,+0.000585331,+0.037766155,-36.186508179,+42.343379974,+23.567752838,-1.028435707,+1.041185021,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,-0.082321934,+0.400965661,+9.909091949,+0.097360045,+0.018742125,-0.016838074,+0.000504832,+0.037126832,-38.025558472,+42.356773376,+23.403409958,-1.033502936,+1.037712097,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,-0.112272799,+0.373787165,+9.903749466,+0.088182226,+0.018033655,-0.015242577,+0.000439916,+0.036875352,-41.672405243,+42.340339661,+23.711980820,-1.030901432,+1.037084222,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,-0.133142814,+0.354409099,+9.898600578,+0.078175969,+0.016815254,-0.013505936,+0.000408780,+0.037783679,-42.371196747,+42.371196747,+23.299753189,-1.033054948,+1.032578468,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,-0.144170344,+0.344269216,+9.893234253,+0.067619517,+0.015089873,-0.011675835,+0.000391252,+0.037970252,-42.329975128,+42.329975128,+23.061502457,-1.031589746,+1.036665201,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,-0.146332145,+0.343418688,+9.887751579,+0.055217586,+0.014166305,-0.009529114,+0.000401481,+0.040503733,-42.306148529,+42.306148529,+22.949922562,-1.035224199,+1.032862186,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,-0.140861064,+0.355747402,+9.883024216,+0.042472430,+0.012571669,-0.007326126,+0.000415793,+0.036805507,-42.294990540,+42.294990540,+21.947786331,-1.034336925,+1.031192660,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,-0.130270660,+0.361737639,+9.878074646,+0.031153942,+0.010496859,-0.005371094,+0.000463061,+0.040133715,-42.194778442,+42.194778442,+22.917798996,-1.036202312,+1.032795310,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,-0.113140300,+0.374323189,+9.872656822,+0.023588596,+0.009047899,-0.004064560,+0.000480873,+0.039802458,-42.291778564,+42.291778564,+22.638664246,-1.035382748,+1.022654414,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,-0.096952401,+0.390948504,+9.867063522,+0.023098027,+0.008245466,-0.003977776,+0.000512596,+0.041971199,-42.263866425,+42.263866425,+23.539312363,-1.034278393,+1.033640265,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,-0.083561629,+0.409179032,+9.861540794,+0.025449211,+0.007673327,-0.004380226,+0.000543137,+0.042286247,-42.353931427,+42.353931427,+23.794500351,-1.031404614,+1.034796715,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,-0.073999219,+0.425258249,+9.856251717,+0.029121807,+0.007224884,-0.005009651,+0.000562456,+0.041546639,-42.379451752,+42.379451752,+24.065578461,-1.029248714,+1.034587502,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,-0.069730304,+0.436337531,+9.851112366,+0.033929378,+0.007296716,-0.005833626,+0.000564887,+0.040998649,-42.406558990,+42.406558990,+24.498044968,-1.027229190,+1.037161231,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,-0.071075864,+0.439602464,+9.845968246,+0.038864076,+0.007655265,-0.006678581,+0.000550922,+0.040368993,-42.449806213,+42.449806213,+24.730676651,-1.024693012,+1.033388257,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,-0.077643208,+0.434510469,+9.840730667,+0.042727146,+0.008296523,-0.007338524,+0.000522125,+0.039469473,-42.473068237,+42.473068237,+25.053009033,-1.026851892,+1.036445498,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,-0.089254662,+0.420617223,+9.835420609,+0.046233565,+0.008967497,-0.007936478,+0.000481099,+0.038824659,-41.984088898,+42.505302429,+25.067649841,-1.024540186,+1.034017086,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,-0.104796983,+0.399739683,+9.830097198,+0.047764983,+0.009665434,-0.008194923,+0.000426481,+0.038374476,-41.339801788,+42.506763458,+24.945747375,-1.027060032,+1.034585953,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,-0.123621278,+0.374121994,+9.824794769,+0.048280176,+0.010180756,-0.008278847,+0.000370533,+0.037876211,-40.714515686,+42.494575500,+24.731716156,-1.024009585,+1.035786629,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,-0.140936181,+0.334365398,+9.819460869,+0.048951901,+0.011249201,-0.008389473,+0.000235302,+0.038443141,-18.293977737,+42.473171234,+42.772750854,-1.025341272,+1.032512784,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,-0.147776783,+0.310254037,+9.814096451,+0.046100181,+0.011756016,-0.007896423,+0.000190466,+0.037156690,-39.049755096,+44.277275085,+24.247161865,-1.015231133,+1.031986952,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,-0.157605395,+0.285322756,+9.809424400,+0.043292422,+0.011526338,-0.007411957,+0.000199421,+0.038339414,-42.424716949,+42.424716949,+24.123819351,-1.036581755,+1.034097552,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,-0.171655282,+0.266036987,+9.804589272,+0.037958063,+0.010540104,-0.006495476,+0.000209016,+0.038094897,-42.412380219,+42.412380219,+23.529708862,-1.024033785,+1.035009027,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,-0.188307673,+0.256641775,+9.799254417,+0.030668484,+0.009236586,-0.005245209,+0.000213728,+0.038528118,-42.352966309,+42.352970123,+23.110355377,-1.030330658,+1.032705545,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,-0.203170627,+0.257983983,+9.793557167,+0.023740057,+0.007905580,-0.004057884,+0.000219739,+0.039235897,-42.311035156,+42.311035156,+22.901546478,-1.031032205,+1.030090332,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,-0.211469606,+0.268335462,+9.788424492,+0.017478049,+0.007088509,-0.002985954,+0.000236943,+0.040028982,-42.290153503,+42.290153503,+22.800344467,-1.028861642,+1.029043913,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,-0.210721791,+0.285876006,+9.782827377,+0.015840340,+0.004974808,-0.002704620,+0.000255449,+0.039747752,-42.280033112,+42.280033112,+22.821956635,-1.030360460,+1.028077841,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,-0.204239607,+0.300714999,+9.776873589,+0.015838809,+0.003571324,-0.002702713,+0.000242380,+0.040293340,-42.282196045,+42.282196045,+22.948850632,-1.028124928,+1.028329849,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,-0.193188205,+0.327275246,+9.771603584,+0.016026290,+0.002471419,-0.002733231,+0.000313622,+0.041485213,-42.294883728,+42.294883728,+23.018316269,-1.029453516,+1.030512810,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,-0.179561704,+0.351898819,+9.766988754,+0.016341561,+0.001738637,-0.002785683,+0.000361616,+0.041184481,-42.301830292,+42.301830292,+23.275300980,-1.028752804,+1.027055025,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,-0.166017115,+0.373606026,+9.762263298,+0.019422345,+0.001518527,-0.003309250,+0.000396832,+0.041467287,-42.327529907,+42.327529907,+23.663068771,-1.029016495,+1.028068066,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,-0.152206242,+0.388650328,+9.757090569,+0.023862384,+0.001664855,-0.004063606,+0.000417105,+0.041115522,-42.366302490,+42.366306305,+24.089792252,-1.027026653,+1.029018283,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,-0.139139846,+0.393674284,+9.751634598,+0.028896308,+0.001917987,-0.004918098,+0.000428005,+0.040382624,-42.408977509,+42.408977509,+24.396024704,-1.027474046,+1.029090762,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,-0.129205108,+0.388035715,+9.746154785,+0.034681611,+0.002343897,-0.005899429,+0.000420346,+0.039457280,-42.439598083,+42.439601898,+24.655401230,-1.024607301,+1.030921102,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
