# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=+0.500000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
85,1.433333408,+31.902357101,+36.575485229,+8.599587440,+4.511930466,+0.909666777,-0.678604126,+0.082262874,+0.028044377,-89.134399414,+89.134399414,+437.839538574,-0.414290309,-1.602411389,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
86,1.450000076,+31.888853073,+36.431579590,+8.581649780,+4.521820068,+0.935304403,-0.678678989,+0.081456006,+0.015842099,-83.783950806,+83.783950806,+290.557037354,-0.439600438,-1.905877352,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
87,1.466666743,+31.932395935,+35.845619202,+8.544245720,+4.537337780,+0.950061500,-0.678049564,+0.081309982,+0.056984201,-69.055694580,+69.055702209,+258.015075684,-0.484200925,-1.506559849,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
88,1.483333411,+32.011756897,+35.584873199,+8.479425430,+4.533260345,+0.944918036,-0.672298431,+0.081365801,+0.089754455,-65.801506042,+65.801506042,+266.521362305,-0.458484709,-1.121633768,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
89,1.500000078,+32.125411987,+35.706737518,+8.404856682,+4.542811871,+0.936491609,-0.667796135,+0.081372499,+0.116380662,-66.652137756,+66.652137756,+295.906158447,-0.456546187,-0.988128603,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
90,1.516666746,+32.244499207,+36.070121765,+8.339946747,+4.584764004,+0.931504309,-0.668784142,+0.081617028,+0.145353019,-69.590614319,+69.590614319,+316.354705811,-0.453818381,-1.015737414,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,+32.320674896,+36.552082062,+8.291846275,+4.650611401,+0.937776983,-0.674518585,+0.081935383,+0.161360785,-71.635467529,+71.635467529,+346.611816406,-0.476899981,-1.118199348,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,+32.313846588,+37.032783508,+8.257133484,+4.704553127,+0.950890481,-0.679520607,+0.082269661,+0.163462102,-74.661178589,+74.661178589,+361.787597656,-0.461869657,-1.265537024,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,+32.234169006,+37.435291290,+8.225440025,+4.755457401,+0.969962776,-0.684270382,+0.082527779,+0.156305462,-76.178756714,+76.178756714,+390.620544434,-0.459556550,-1.406998873,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,+32.111194611,+37.671215057,+8.190007210,+4.791341305,+0.988473237,-0.686487675,+0.082708307,+0.135903209,-79.062057495,+79.062057495,+416.626007080,-0.425933242,-1.522049904,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,+31.989297867,+37.707935333,+8.150222778,+4.824941158,+1.006548047,-0.687966347,+0.082700290,+0.117147103,-81.662597656,+81.662597656,+451.422119141,-0.419753462,-1.624502182,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,+31.893413544,+37.563591003,+8.109131813,+4.846216202,+1.021361113,-0.687530518,+0.082581557,+0.103863776,-85.142211914,+85.142211914,+459.015014648,-0.401475757,-1.736919403,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,+31.845834732,+37.317253113,+8.066728592,+4.853919506,+1.031023502,-0.685027599,+0.082291469,+0.092734635,-85.901496887,+85.901504517,+463.257995605,-0.410825819,-1.844764471,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,+31.840047836,+37.062938690,+8.023502350,+4.824171543,+1.049653888,-0.677161217,+0.082252413,+0.106458902,-86.325805664,+86.325805664,+438.943054199,-0.408949852,-1.923927426,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,+31.877758026,+36.707523346,+7.982447624,+4.713425159,+1.052153587,-0.658159733,+0.082428038,+0.074735545,-83.894302368,+83.894302368,+348.303405762,-0.457579613,-1.926428080,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,+31.876604080,+36.093269348,+7.938804150,+4.744233131,+1.060744047,-0.658859253,+0.081597403,+0.093180440,-74.830337524,+74.830337524,+457.365356445,-0.526016355,-1.914192796,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,+31.876815796,+35.616249084,+7.893957138,+4.704353809,+1.040893912,-0.649605274,+0.081746355,+0.081020139,-85.736541748,+85.736541748,+248.049438477,-0.281471401,-1.884167552,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,+31.949045181,+35.308120728,+7.849970341,+4.855800629,+1.048152208,-0.666880131,+0.081367142,+0.117954344,-64.804946899,+64.804946899,+380.047546387,-0.598261952,-1.876510382,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,+32.014705658,+35.366622925,+7.808228493,+4.893826962,+1.030920029,-0.668553829,+0.081822738,+0.101210631,-78.004760742,+78.004760742,+204.627471924,-0.243607849,-1.827105522,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,+32.196647644,+35.667385101,+7.769445419,+5.086789608,+1.042644739,-0.691598892,+0.081635699,+0.135707200,-60.462745667,+60.462745667,+355.810424805,-0.611116171,-1.792493582,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,+32.342281342,+36.259872437,+7.729854584,+5.154723167,+1.029058814,-0.697313309,+0.082310580,+0.117099084,-75.581039429,+75.581039429,+201.374725342,-0.259171009,-1.682290196,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,+32.525253296,+35.451923370,+7.666469574,+5.471467018,+1.040159345,-0.734344006,+0.082893893,+0.196420938,-60.137474060,+60.137474060,+426.999298096,-0.631358445,-0.880961835,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,+32.578891754,+35.431018829,+7.637938976,+5.365888119,+1.021323442,-0.717410088,+0.082130067,+0.067910112,-82.699935913,+82.699935913,+200.916076660,-0.258092046,-1.078058004,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,+32.611301422,+36.495372772,+7.625355244,+5.530982494,+1.054298282,-0.738399982,+0.081803873,+0.128391609,-60.091606140,+60.091606140,+258.046112061,-0.634519219,-1.221021295,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,+32.549503326,+37.116111755,+7.579930782,+5.573649883,+1.048410296,-0.739699364,+0.082979470,+0.168740064,-65.804611206,+65.804611206,+119.912338257,-0.247980833,-0.921124578,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,+32.545085907,+37.837028503,+7.503403664,+5.794363499,+1.060978413,-0.761422157,+0.082764089,+0.179749906,-51.991230011,+51.991233826,+397.844207764,-0.625038028,-0.889540672,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,+32.469142914,+38.179630280,+7.428371429,+5.910565376,+1.049314618,-0.769032001,+0.082985908,+0.131150812,-79.784423828,+79.784423828,+257.611297607,-0.174620897,-1.043915749,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,+32.474250793,+38.199577332,+7.381767273,+6.121153355,+1.066899538,-0.791639805,+0.082630329,+0.160512298,-65.761131287,+65.761131287,+433.064086914,-0.543694854,-1.324915528,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,+32.409931183,+38.151329041,+7.354249954,+6.169684887,+1.064573884,-0.794990540,+0.082971580,+0.133607149,-83.306411743,+83.306411743,+322.651550293,-0.272188485,-1.499570131,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,+32.389827728,+37.955730438,+7.327643871,+6.282797813,+1.080689073,-0.806752682,+0.082676329,+0.147539139,-72.265151978,+72.265151978,+449.155059814,-0.539732039,-1.609927058,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,+32.340843201,+37.763065338,+7.290347099,+6.286131382,+1.074326634,-0.803075790,+0.082973570,+0.128665715,-84.915512085,+84.915512085,+326.721893311,-0.276319176,-1.649559617,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,+32.367641449,+37.490734100,+7.246446133,+6.397760868,+1.085377097,-0.812532425,+0.082660682,+0.152432054,-72.672195435,+72.672195435,+470.528808594,-0.548957348,-1.718079805,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,+32.359893799,+37.311420441,+7.202655792,+6.380623341,+1.071126461,-0.805440903,+0.082991876,+0.126887843,-87.052886963,+87.052886963,+322.982666016,-0.241598219,-1.770204067,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,+32.419116974,+37.117923737,+7.164935112,+6.508907318,+1.083645940,-0.817469597,+0.082577333,+0.142138988,-72.298263550,+72.298263550,+479.441284180,-0.559284568,-1.878668070,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,+32.424518585,+37.049301147,+7.130811691,+6.510070801,+1.071402550,-0.813723087,+0.082888901,+0.105136961,-87.944129944,+87.944129944,+291.309448242,-0.215822518,-1.952245474,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,+32.499938965,+36.973777771,+7.092972755,+6.699741364,+1.087657928,-0.833200455,+0.082309760,+0.123157293,-69.130943298,+69.130943298,+454.803833008,-0.593710065,-2.039955378,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,+32.476242065,+37.043441772,+7.055994987,+6.594901085,+1.095762849,-0.815770149,+0.082798965,+0.099229880,-85.480384827,+85.480384827,+247.953384399,-0.227496833,-2.039746284,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,+32.479759216,+36.973060608,+7.018334389,+6.721226692,+1.111398935,-0.827100992,+0.082230158,+0.121920764,-64.795341492,+64.795341492,+429.209899902,-0.622181892,-1.987253189,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,+32.381301880,+36.934440613,+6.974026680,+6.748539925,+1.093101621,-0.825250387,+0.082535505,+0.099936649,-82.920989990,+82.920989990,+235.266387939,-0.237865791,-1.877569675,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,+32.345985413,+36.875083923,+6.927444458,+6.959332466,+1.101917982,-0.845592499,+0.082118466,+0.134298027,-63.526641846,+63.526641846,+408.452362061,-0.602069378,-1.829871655,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,+32.258995056,+37.010238647,+6.881247520,+7.044889927,+1.087220073,-0.850384235,+0.082566783,+0.112052307,-80.845237732,+80.845237732,+244.784973145,-0.222699448,-1.759065151,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,+32.242187500,+37.156494141,+6.839554787,+7.292061329,+1.101791263,-0.875204086,+0.082234561,+0.139046580,-64.478500366,+64.478500366,+423.459045410,-0.598441720,-1.742603660,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,+32.158729553,+37.419635773,+6.799436569,+7.401228428,+1.092018366,-0.883240938,+0.082663253,+0.108633317,-82.345901489,+82.345901489,+264.458160400,-0.215669781,-1.692976117,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,+32.118850708,+37.556636810,+6.763331413,+7.677402973,+1.111664534,-0.911722183,+0.082322791,+0.139805496,-66.445816040,+66.445816040,+445.706604004,-0.612784445,-1.674016953,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,+31.991292953,+37.664596558,+6.724651337,+7.755707741,+1.104947209,-0.915867329,+0.082729422,+0.103768826,-84.570663452,+84.570663452,+285.736236572,-0.239298940,-1.622901201,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,+31.903882980,+36.845699310,+6.674269676,+8.072043419,+1.124260426,-0.946567059,+0.082913026,+0.174022168,-68.573623657,+68.573623657,+533.598083496,-0.654613972,-1.105578899,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,+31.738967896,+36.386657715,+6.647539139,+8.019508362,+1.105878592,-0.936558962,+0.081974551,-0.010163549,-93.359809875,+93.359809875,+351.438201904,-0.217234954,-1.415365696,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,+31.604734421,+36.318759918,+6.634466648,+8.138667107,+1.133320093,-0.948792934,+0.081540339,+0.045561239,-75.143821716,+75.143821716,+383.416015625,-0.498644441,-1.511986732,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,+31.435998917,+36.141334534,+6.606380463,+8.191074371,+1.139140844,-0.950943470,+0.081882097,+0.070482112,-78.341598511,+78.341598511,+302.325042725,-0.294679999,-1.395157695,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,+31.359230042,+36.275096893,+6.557697296,+8.334967613,+1.152948856,-0.960752249,+0.081767857,+0.105381742,-70.232505798,+70.232505798,+439.372833252,-0.491397679,-1.290395737,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,+31.320104599,+36.600341797,+6.502015591,+8.448782921,+1.145020008,-0.965791464,+0.081949428,+0.090434268,-83.937286377,+83.937286377,+387.552612305,-0.281757057,-1.313116908,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,+31.384868622,+36.812393188,+6.454518795,+8.654551506,+1.158427715,-0.982440948,+0.081701279,+0.096730001,-78.755264282,+78.755264282,+500.309082031,-0.501476109,-1.382993698,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,+31.445465088,+36.949619293,+6.419652939,+8.778009415,+1.157061815,-0.991291881,+0.081959568,+0.076065883,-90.030914307,+90.030914307,+408.174713135,-0.308940500,-1.442723274,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,+31.548673630,+36.989723206,+6.392430305,+8.929368973,+1.177532077,-1.004385352,+0.081844375,+0.089861974,-80.817466736,+80.817474365,+483.622528076,-0.514210999,-1.503073812,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,+31.612134933,+37.046337128,+6.363600731,+9.001957893,+1.181221008,-1.008118033,+0.082235590,+0.084351346,-88.362258911,+88.362258911,+372.846496582,-0.309740245,-1.508886337,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,+31.719902039,+37.064430237,+6.330144882,+9.116192818,+1.202773571,-1.015759945,+0.082175985,+0.099957593,-77.284652710,+77.284652710,+443.837310791,-0.486204267,-1.534085989,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,+31.805484772,+37.118240356,+6.293673992,+9.199384689,+1.206100702,-1.019283652,+0.082434833,+0.086860418,-84.383728027,+84.383728027,+359.447479248,-0.307934463,-1.548855066,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,+31.927850723,+37.104122162,+6.258246899,+9.310054779,+1.225973964,-1.025954962,+0.082261905,+0.091212675,-75.944747925,+75.944747925,+426.832397461,-0.471863151,-1.595811486,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,+32.017704010,+37.081546783,+6.225102425,+9.398610115,+1.227468133,-1.030403852,+0.082384236,+0.074740678,-82.683242798,+82.683242798,+348.004394531,-0.316133708,-1.625967503,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,+32.120391846,+36.960826874,+6.193286896,+9.477781296,+1.246417522,-1.033932447,+0.082207918,+0.087297991,-74.800445557,+74.800445557,+404.593811035,-0.472596765,-1.658435464,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,+32.176471710,+36.870082855,+6.155956745,+9.549010277,+1.246235609,-1.035567880,+0.082244746,+0.081655875,-80.459381104,+80.459381104,+336.701019287,-0.332588285,-1.664942980,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,+32.214580536,+36.721458435,+6.123078823,+9.524643898,+1.272763133,-1.027359486,+0.082182378,+0.097188547,-73.670104980,+73.670104980,+391.765045166,-0.483129025,-1.662745476,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,+32.193367004,+36.560871124,+6.090676308,+9.626205444,+1.259541869,-1.033026457,+0.082204156,+0.086818926,-79.176498413,+79.176506042,+338.273254395,-0.351523340,-1.639015555,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,+32.178119659,+36.382427216,+6.056044102,+9.693732262,+1.274108648,-1.034496903,+0.082081214,+0.099070705,-73.827331543,+73.827331543,+378.466156006,-0.462026775,-1.661338925,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,+32.154537201,+36.292407990,+6.024032593,+9.912127495,+1.257979035,-1.052676082,+0.082163095,+0.099861562,-77.846618652,+77.846618652,+334.535949707,-0.343741387,-1.689784765,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,+32.157562256,+36.242988586,+5.993838310,+10.008338928,+1.274997592,-1.057774782,+0.082146451,+0.110425867,-73.453598022,+73.453598022,+373.039550781,-0.443938226,-1.732404351,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,+32.152347565,+36.260856628,+5.968006611,+10.249659538,+1.259696126,-1.079154730,+0.082205266,+0.108976595,-77.303955078,+77.303955078,+344.120422363,-0.348157823,-1.757578373,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,+32.159339905,+36.264354706,+5.941709042,+10.334395409,+1.272846222,-1.083476663,+0.082199499,+0.112155370,-74.412048340,+74.412048340,+370.727691650,-0.437788337,-1.783879280,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,+32.159217834,+36.265937805,+5.915872574,+10.562277794,+1.256719351,-1.103094578,+0.082202412,+0.108667031,-77.072769165,+77.072769165,+354.928863525,-0.380595595,-1.787929296,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,+32.168628693,+36.209514618,+5.886667252,+10.617125511,+1.269204855,-1.103480935,+0.082186379,+0.107709631,-75.492881775,+75.492889404,+367.551025391,-0.436739385,-1.800430775,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,+32.183197021,+35.261054993,+5.846617699,+10.900747299,+1.246341825,-1.125960350,+0.082055911,+0.058696534,-76.755104065,+76.755104065,+385.938537598,-0.399205059,-1.172810555,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,+32.191017151,+35.288055420,+5.832098961,+10.852470398,+1.260990024,-1.118068695,+0.081657074,+0.054291397,-78.593856812,+78.593856812,+317.320373535,-0.441928238,-1.685318351,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,+32.199764252,+35.110691071,+5.818926334,+11.007174492,+1.245476484,-1.131841063,+0.081554912,+0.068578631,-71.732040405,+71.732040405,+282.217041016,-0.426450342,-1.726809263,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,+32.215522766,+35.077716827,+5.787434578,+11.020484924,+1.256598353,-1.127110720,+0.081906319,+0.108481877,-68.221702576,+68.221702576,+298.871093750,-0.435407072,-1.609647870,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,+32.235248566,+35.365249634,+5.747494221,+11.256691933,+1.235731721,-1.143945694,+0.082025126,+0.121411979,-69.887107849,+69.887107849,+336.298034668,-0.412529230,-1.661487103,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,+32.233673096,+35.653648376,+5.710976124,+11.336874962,+1.243947506,-1.144988537,+0.082214646,+0.131889999,-73.629806519,+73.629806519,+361.862304688,-0.409599006,-1.767839193,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,+32.208103180,+35.884452820,+5.688055038,+11.578650475,+1.226989985,-1.165381670,+0.082247734,+0.133079410,-76.186233521,+76.186233521,+386.222473145,-0.427982807,-1.885690451,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,+32.158638000,+35.998512268,+5.671137810,+11.598154068,+1.238838434,-1.163927078,+0.082366467,+0.123522900,-78.622253418,+78.622253418,+378.936401367,-0.430242181,-1.963734746,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,+32.133789062,+36.013168335,+5.655551910,+11.773150444,+1.225611806,-1.178740740,+0.082315378,+0.112941705,-77.893646240,+77.893646240,+378.356994629,-0.464390695,-1.975342631,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,+32.151107788,+35.927211761,+5.634366035,+11.818374634,+1.235357881,-1.178966045,+0.082315221,+0.106776185,-77.835700989,+77.835700989,+372.532287598,-0.464818835,-1.959769964,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,+32.240207672,+35.808704376,+5.610091209,+11.986332893,+1.218679667,-1.191063285,+0.082351215,+0.079980262,-77.253234863,+77.253234863,+360.095886230,-0.541229010,-1.933982849,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,+32.313655853,+35.580295563,+5.586561680,+12.056132317,+1.226167321,-1.193181753,+0.082148142,+0.100139439,-76.009582520,+76.009590149,+335.152984619,-0.496000856,-1.924271822,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,+32.376693726,+35.329071045,+5.567002296,+12.187445641,+1.210639358,-1.202351570,+0.082066849,+0.102641724,-73.515304565,+73.515304565,+305.173614502,-0.479009658,-1.911576986,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,+32.391365051,+35.039882660,+5.545890331,+12.266630173,+1.207985401,-1.205816627,+0.081979275,+0.106770083,-70.517364502,+70.517364502,+303.802734375,-0.484376103,-1.900966644,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,+32.377323151,+34.730106354,+5.522970676,+12.350545883,+1.204026341,-1.209307313,+0.081845969,+0.109538868,-70.380271912,+70.380271912,+290.679443359,-0.487410873,-1.870533228,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,+32.348796844,+34.434379578,+5.500073910,+12.435241699,+1.202758551,-1.212816954,+0.081753597,+0.116000287,-69.067939758,+69.067947388,+275.377471924,-0.491585702,-1.853504181,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,+32.317241669,+34.200511932,+5.478896618,+12.539608955,+1.199029684,-1.218616605,+0.081696093,+0.124774665,-67.537750244,+67.537750244,+268.009368896,-0.499803066,-1.838516831,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,+32.278152466,+34.054443359,+5.461677551,+12.599286079,+1.201976061,-1.220758080,+0.081638150,+0.132116988,-66.800933838,+66.800933838,+265.889587402,-0.509276927,-1.831995368,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,+32.214317322,+33.971321106,+5.443999767,+12.547756195,+1.208857775,-1.211667299,+0.081682779,+0.140039518,-66.588958740,+66.588958740,+267.825256348,-0.534723639,-1.824715853,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,+32.130077362,+33.890281677,+5.426070213,+12.534373283,+1.201069951,-1.206346512,+0.081627607,+0.142332897,-66.782524109,+66.782524109,+280.085601807,-0.563601971,-1.792239428,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
175,2.933333486,+32.040596008,+33.804016113,+5.408224106,+12.546840668,+1.193238616,-1.203613758,+0.081573986,+0.146991149,-68.008560181,+68.008560181,+289.276550293,-0.580017447,-1.768458128,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,+31.964054108,+33.735607147,+5.391751289,+12.562046051,+1.188967347,-1.201449871,+0.081540972,+0.147480175,-68.927658081,+68.927658081,+291.958648682,-0.587658703,-1.765308142,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,+31.912145615,+33.690147400,+5.376992226,+12.584106445,+1.185808420,-1.200334549,+0.081522003,+0.146834597,-69.195861816,+69.195861816,+292.033874512,-0.592636883,-1.768178940,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
