# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.400000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
82,1.383333405,-2.037291288,-1.217450142,+11.751789093,-0.453450620,-0.154786542,+0.093008041,-0.004136232,+0.053928636,-42.539924622,+42.539924622,+25.899448395,-1.280447006,+0.946395040,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
83,1.400000073,-2.010926962,-1.230112195,+11.747193336,-0.415404588,-0.147077650,+0.085170746,-0.004102432,+0.054041449,-42.589942932,+42.589942932,+25.601764679,-1.289732337,+0.950682819,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
84,1.416666741,-1.990701437,-1.239157677,+11.742733955,-0.388705313,-0.140116483,+0.079666138,-0.004061149,+0.053192530,-42.560176849,+42.560176849,+24.685085297,-1.291475415,+0.944460154,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
85,1.433333408,-1.971307993,-1.240035772,+11.738319397,-0.371680081,-0.133995086,+0.076148033,-0.004001610,+0.052302141,-42.468509674,+42.468509674,+23.631744385,-1.294268131,+0.942384422,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
86,1.450000076,-1.950356364,-1.229358077,+11.733903885,-0.363466084,-0.129003063,+0.074437141,-0.003907116,+0.051734384,-42.363174438,+42.363174438,+22.460033417,-1.304286718,+0.936851442,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
87,1.466666743,-1.893875003,-1.225304961,+11.727959633,-0.358856320,-0.122774094,+0.073455811,-0.003967084,+0.050300512,-42.246002197,+42.246002197,+21.919517517,-1.282115221,+0.933442593,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
88,1.483333411,-1.833510995,-1.184012890,+11.724914551,-0.355370551,-0.120892912,+0.072723389,-0.003720735,+0.051538516,-42.191947937,+42.191951752,+21.194093704,-1.308545351,+0.941246688,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
89,1.500000078,-1.776332498,-1.123897910,+11.722151756,-0.358535409,-0.116994664,+0.073353767,-0.003445014,+0.052301288,-42.119407654,+42.119407654,+19.532228470,-1.282116532,+0.951453745,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
90,1.516666746,-1.725432634,-1.046207666,+11.718027115,-0.376809329,-0.113948964,+0.077065468,-0.003177382,+0.051054951,-41.953224182,+41.953224182,+18.077939987,-1.300465584,+0.933846116,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,-1.674817324,-0.956609428,+11.712820053,-0.398901850,-0.110308506,+0.081547737,-0.002965416,+0.050248902,-41.807792664,+41.807792664,+18.559196472,-1.305058002,+0.935358942,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,-1.617940068,-0.863908947,+11.707738876,-0.417887211,-0.106407642,+0.085391998,-0.002770732,+0.050335370,-41.855918884,+41.855918884,+19.558288574,-1.309013367,+0.928344488,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,-1.555719852,-0.778458178,+11.703530312,-0.433812439,-0.102217302,+0.088614464,-0.002618562,+0.049493231,-41.955829620,+41.955829620,+23.524419785,-1.301459193,+0.934216440,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,-1.494251370,-0.709361553,+11.700039864,-0.443538606,-0.098487630,+0.090574265,-0.002494419,+0.048717692,-42.352443695,+42.352443695,+25.507837296,-1.296704292,+0.931562006,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,-1.440786123,-0.661946356,+11.696657181,-0.449818879,-0.094314314,+0.091830254,-0.002421843,+0.047983717,-42.550781250,+42.550785065,+23.737562180,-1.295622587,+0.942023814,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,-1.400406957,-0.637106776,+11.692676544,-0.451500088,-0.091042876,+0.092142105,-0.002434993,+0.040372197,-42.373756409,+42.373756409,+21.169557571,-1.278168797,+0.940470099,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,-1.376665473,-0.642537057,+11.689324379,-0.449834675,-0.088125922,+0.091775894,-0.002416036,+0.043245915,-42.116954803,+42.116954803,+20.670698166,-1.294108033,+0.941013694,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,-1.364295244,-0.666020513,+11.684901237,-0.438656390,-0.087207124,+0.089461327,-0.002498652,+0.040888105,-42.067070007,+42.067070007,+22.086145401,-1.265564919,+0.952072203,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,-1.362565756,-0.688660324,+11.679935455,-0.428256571,-0.082512118,+0.087303162,-0.002556143,+0.045615390,-42.208614349,+42.208614349,+23.594192505,-1.277161360,+0.946474552,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,-1.373042703,-0.709432781,+11.675374031,-0.426032513,-0.077429898,+0.086815834,-0.002604317,+0.046757709,-42.359420776,+42.359420776,+23.994937897,-1.270446420,+0.953924417,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,-1.390821099,-0.731636405,+11.671225548,-0.428604245,-0.074049287,+0.087308884,-0.002658465,+0.045833942,-42.399490356,+42.399494171,+23.620191574,-1.276891947,+0.941345334,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,-1.409081101,-0.755455732,+11.667347908,-0.419062227,-0.074702673,+0.085336685,-0.002727917,+0.045325447,-42.362018585,+42.362018585,+23.456037521,-1.279604673,+0.942819536,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,-1.424527168,-0.780698955,+11.663435936,-0.421029687,-0.071132600,+0.085708618,-0.002756626,+0.046863381,-42.345603943,+42.345603943,+26.290597916,-1.272843838,+0.945163250,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,-1.421193838,-0.800057650,+11.658926964,-0.402053237,-0.073655911,+0.081813812,-0.002787311,+0.045642417,-42.629055023,+42.629058838,+22.643728256,-1.274331450,+0.950093150,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,-1.407766461,-0.805900872,+11.654084206,-0.395173579,-0.071381696,+0.080380440,-0.002724624,+0.048423488,-42.264373779,+42.264373779,+22.211679459,-1.252435803,+0.957485676,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,-1.390318274,-0.792207956,+11.649263382,-0.383217335,-0.073531345,+0.077916145,-0.002639603,+0.048376177,-42.221168518,+42.221168518,+21.590656281,-1.272192717,+0.959161520,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,-1.366124630,-0.755789518,+11.645018578,-0.368187577,-0.075208582,+0.074832916,-0.002535424,+0.049941443,-42.159065247,+42.159065247,+21.471057892,-1.271969199,+0.961289942,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,-1.331205845,-0.700122535,+11.641184807,-0.353960454,-0.076057360,+0.071917534,-0.002395490,+0.051661447,-42.147106171,+42.147106171,+22.278099060,-1.281323791,+0.956448495,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,-1.284852743,-0.634398103,+11.637498856,-0.336282670,-0.077357672,+0.068304062,-0.002253335,+0.051794779,-42.227809906,+42.227809906,+26.109220505,-1.276617050,+0.954522252,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,-1.228371024,-0.566297352,+11.633817673,-0.315451503,-0.077999897,+0.064052582,-0.002105722,+0.052734967,-42.610919952,+42.610923767,+26.645822525,-1.284225225,+0.956984341,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,-1.167210221,-0.503022969,+11.630025864,-0.291297615,-0.078159586,+0.059128761,-0.001969109,+0.053027876,-42.664581299,+42.664581299,+26.818250656,-1.279791832,+0.959863424,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,-1.107195497,-0.448754996,+11.626158714,-0.265465945,-0.077788189,+0.053867340,-0.001844191,+0.053232126,-42.681823730,+42.681823730,+25.315187454,-1.288871765,+0.960796595,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,-1.054509044,-0.398592204,+11.622365952,-0.240024388,-0.076882906,+0.048688889,-0.001799323,+0.046718571,-42.531517029,+42.531517029,+22.415897369,-1.284006596,+0.961669564,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,-0.996338964,-0.385713547,+11.618912697,-0.203903466,-0.072713152,+0.041349411,-0.001732504,+0.051327311,-42.241588593,+42.241588593,+37.569972992,-0.981516838,+0.962622225,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,-0.943271160,-0.372910321,+11.615015030,-0.191957042,-0.069553874,+0.038913727,-0.001649279,+0.050144520,-43.756996155,+43.756996155,+23.855136871,-1.281368613,+0.947758853,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,-0.917139292,-0.368753701,+11.610628128,-0.160823286,-0.066061728,+0.032589912,-0.001680370,+0.052521035,-42.385513306,+42.385513306,+24.911504745,-0.987887383,+0.965000212,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,-0.884855032,-0.358504742,+11.606553078,-0.151553661,-0.060079660,+0.030700684,-0.001582461,+0.053592637,-42.491149902,+42.491149902,+24.870716095,-1.230103135,+0.959106684,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
118,1.983333437,-0.870735228,-0.352794796,+11.602713585,-0.132954806,-0.057403948,+0.026924133,-0.001565371,+0.053066183,-42.487071991,+42.487071991,+24.413703918,-1.038564205,+0.959762692,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,-0.859970748,-0.351869434,+11.598901749,-0.129649028,-0.049434222,+0.026246071,-0.001540521,+0.052737311,-42.441371918,+42.441371918,+23.897769928,-0.952515125,+0.951469243,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,-0.853477240,-0.353334725,+11.593935966,-0.133215681,-0.049947504,+0.026956558,-0.001560670,+0.049289882,-42.389778137,+42.389778137,+23.525056839,-1.291886210,+0.949583650,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,-0.881405056,-0.340537518,+11.589745522,-0.153970435,-0.046537399,+0.031145096,-0.001489733,+0.049560983,-42.352504730,+42.352504730,+23.440399170,-1.294073939,+0.959217131,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,-0.915475368,-0.323239893,+11.585355759,-0.171517149,-0.043331742,+0.034681320,-0.001457022,+0.048025094,-42.344039917,+42.344039917,+26.735124588,-1.288747549,+0.955340624,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,-0.944657266,-0.305382252,+11.581036568,-0.182045951,-0.043990418,+0.036796570,-0.001443329,+0.046085112,-42.673511505,+42.673511505,+30.631744385,-1.278760552,+0.944851577,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,-0.961533725,-0.286649913,+11.577011108,-0.191638485,-0.043761093,+0.038722038,-0.001436014,+0.046923202,-43.063175201,+43.063175201,+31.895265579,-1.281834126,+0.954421163,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,-0.964853942,-0.271182686,+11.572796822,-0.216467768,-0.040431786,+0.043723106,-0.001387318,+0.047698341,-43.189525604,+43.189525604,+34.273372650,-1.282282472,+0.939936757,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,-0.956847429,-0.261073798,+11.568709373,-0.225707188,-0.041924845,+0.045573235,-0.001393802,+0.046109956,-43.427337646,+43.427337646,+31.143577576,-1.278403163,+0.954228401,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,-0.939515650,-0.254359573,+11.564854622,-0.226793483,-0.043286987,+0.045777321,-0.001362921,+0.047783140,-43.114356995,+43.114356995,+29.815017700,-1.277833104,+0.944941819,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,-0.915496409,-0.250408143,+11.560774803,-0.226537943,-0.043922506,+0.045709610,-0.001337690,+0.048048969,-42.981502533,+42.981502533,+27.264148712,-1.267506838,+0.952166915,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,-0.870096982,-0.255042583,+11.556591034,-0.211154327,-0.041556835,+0.042590141,-0.001346154,+0.049736194,-42.726413727,+42.726413727,+35.116268158,-0.964068890,+0.952306092,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,-0.818998516,-0.243348762,+11.552666664,-0.206869990,-0.043985281,+0.041711807,-0.001283320,+0.044361375,-43.511623383,+43.511627197,+22.401901245,-1.266723514,+0.951590776,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,-0.778205216,-0.247685775,+11.548302650,-0.195460081,-0.043436937,+0.039396286,-0.001224122,+0.047938760,-42.240184784,+42.240188599,+26.711864471,-0.959446847,+0.957118690,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,-0.741933346,-0.235251501,+11.544084549,-0.190310732,-0.045126848,+0.038344383,-0.001138883,+0.049036518,-42.671188354,+42.671188354,+22.689794540,-1.275910616,+0.942066193,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,-0.722099483,-0.217574641,+11.539708138,-0.173530892,-0.042586606,+0.034950256,-0.001141122,+0.051591236,-42.268978119,+42.268978119,+23.693531036,-0.967411995,+0.956238985,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,-0.691587210,-0.193603918,+11.535818100,-0.151511922,-0.039621923,+0.030505180,-0.001081224,+0.053841081,-42.369354248,+42.369354248,+26.495374680,-0.960139751,+0.948106706,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,-0.662490547,-0.170456171,+11.532346725,-0.138191402,-0.038093064,+0.027814865,-0.001019626,+0.052515741,-42.649536133,+42.649536133,+24.022298813,-0.954398334,+0.950024128,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,-0.634989858,-0.171385199,+11.528203964,-0.125429422,-0.035352562,+0.025237083,-0.001111850,+0.045550857,-40.325454712,+42.402229309,+61.785377502,-0.970211923,+0.948156059,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,-0.610883117,-0.143022493,+11.523798943,-0.121257342,-0.036309909,+0.024388313,-0.001026856,+0.050369143,-46.178539276,+46.178539276,+25.279434204,-1.240196824,+0.949823618,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,-0.603598356,-0.127838701,+11.520703316,-0.102014869,-0.033879172,+0.020512581,-0.000965830,+0.053295091,-42.527942657,+42.527942657,+30.800672531,-0.984423637,+0.957885921,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,-0.608636260,-0.111087427,+11.517456055,-0.098898210,-0.033257388,+0.019880295,-0.000842554,+0.051512834,-43.080066681,+43.080066681,+24.203804016,-1.240355968,+0.958072007,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,-0.626737833,-0.101811908,+11.513012886,-0.097360678,-0.030750385,+0.019563675,-0.000850142,+0.050185744,-42.420375824,+42.420379639,+27.617160797,-0.973302364,+0.950690627,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,-0.628248751,-0.094127931,+11.508400917,-0.093188271,-0.027088333,+0.018717766,-0.000842441,+0.051355131,-42.761714935,+42.761714935,+28.825956345,-0.958573282,+0.952094436,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,-0.640515625,-0.080265865,+11.503964424,-0.109853208,-0.028193412,+0.022056580,-0.000758658,+0.049634021,-42.882595062,+42.882595062,+23.719944000,-1.275640249,+0.943862259,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,-0.657367170,-0.073107727,+11.499573708,-0.113929257,-0.025823506,+0.022866249,-0.000817930,+0.049611855,-42.371994019,+42.371994019,+31.874919891,-0.981199622,+0.953621566,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,-0.666282356,-0.062753111,+11.495753288,-0.123630300,-0.025851863,+0.024805069,-0.000771348,+0.049563002,-43.187492371,+43.187492371,+23.623760223,-1.262218356,+0.942351341,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,-0.672068179,-0.062879458,+11.491930008,-0.125906169,-0.024236878,+0.025253296,-0.000823314,+0.048811350,-42.362377167,+42.362377167,+33.759540558,-0.976936996,+0.953764260,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,-0.671251595,-0.060628891,+11.488128662,-0.134033561,-0.024867954,+0.026874542,-0.000784321,+0.048965123,-43.375953674,+43.375953674,+23.827779770,-1.254325628,+0.953349769,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,-0.668447316,-0.065102659,+11.483484268,-0.136143342,-0.024696054,+0.027286530,-0.000849967,+0.045171030,-42.382778168,+42.382778168,+29.008100510,-0.974918842,+0.946027756,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,-0.662224293,-0.073005289,+11.479151726,-0.143158659,-0.025936356,+0.028681755,-0.000806966,+0.047868799,-42.900810242,+42.900810242,+22.836620331,-1.258510351,+0.960024357,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,-0.658429801,-0.079907253,+11.475442886,-0.142276421,-0.024510976,+0.028495789,-0.000847706,+0.049001165,-42.283660889,+42.283660889,+26.734086990,-0.972083807,+0.945456564,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,-0.635728240,-0.078609534,+11.471943855,-0.132188857,-0.022559894,+0.026467323,-0.000838438,+0.051650807,-42.673404694,+42.673408508,+23.869375229,-0.957383931,+0.955534160,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,-0.627031207,-0.066140860,+11.467997551,-0.137942433,-0.025553826,+0.027609825,-0.000748506,+0.050616141,-42.386936188,+42.386936188,+24.000766754,-1.259012699,+0.952248633,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,-0.627331913,-0.058115296,+11.463332176,-0.130963042,-0.024701511,+0.026202202,-0.000779785,+0.051190618,-42.400077820,+42.400077820,+25.262653351,-0.971329749,+0.959995985,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,-0.605952740,-0.059785388,+11.459320068,-0.114229329,-0.022291802,+0.022846222,-0.000836877,+0.054194719,-42.526264191,+42.526264191,+35.748092651,-0.941373885,+0.951105952,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,-0.569642425,-0.047050301,+11.455696106,-0.110273145,-0.025538644,+0.022047997,-0.000740618,+0.050718680,-43.574810028,+43.574810028,+24.388643265,-1.250431657,+0.955306232,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,-0.566230237,-0.027853789,+11.451570511,-0.107440412,-0.026947863,+0.021473885,-0.000660874,+0.051489308,-42.438865662,+42.438865662,+24.472930908,-1.254008770,+0.966334879,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,-0.567085862,-0.010928423,+11.446991920,-0.093965054,-0.024703141,+0.018773079,-0.000654287,+0.052574378,-42.447292328,+42.447292328,+30.308624268,-0.964363098,+0.959343970,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,-0.550068319,+0.004627510,+11.442827225,-0.082252339,-0.022934753,+0.016427040,-0.000615567,+0.052328736,-43.030857086,+43.030860901,+29.981405258,-0.941134930,+0.946042836,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,-0.546620190,+0.025360787,+11.438920975,-0.090644605,-0.025496975,+0.018096924,-0.000530584,+0.051148258,-42.998142242,+42.998142242,+24.671501160,-1.266171217,+0.948558986,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,-0.552648246,+0.037559643,+11.434720039,-0.084351107,-0.024062175,+0.016834259,-0.000570252,+0.052148040,-42.467151642,+42.467151642,+31.707593918,-0.976040006,+0.952114344,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,-0.537175238,+0.044827126,+11.430892944,-0.069254942,-0.021811333,+0.013816833,-0.000572304,+0.052766759,-43.170761108,+43.170761108,+32.979064941,-0.945368767,+0.949240386,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,-0.514568448,+0.044386566,+11.427439690,-0.062337767,-0.021266270,+0.012433052,-0.000540988,+0.051787734,-43.297904968,+43.297904968,+24.981292725,-0.952332854,+0.943975985,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,-0.522210360,+0.042883836,+11.423593521,-0.067582026,-0.022640098,+0.013474464,-0.000511628,+0.048010208,-42.498130798,+42.498130798,+24.694274902,-1.200596094,+0.945876837,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
163,2.733333476,-0.531682014,+0.041230921,+11.419223785,-0.062286913,-0.021104522,+0.012413979,-0.000548779,+0.052039448,-42.469429016,+42.469429016,+25.019701004,-1.019305944,+0.958604455,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,-0.525549233,+0.038252931,+11.414874077,-0.054967597,-0.019366691,+0.010951042,-0.000569016,+0.049401145,-42.501968384,+42.501968384,+30.421888351,-0.922965825,+0.941926599,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,-0.507006884,+0.030954780,+11.410709381,-0.057769857,-0.018600889,+0.011505127,-0.000526489,+0.050264280,-43.042186737,+43.042190552,+23.828870773,-0.967212081,+0.944050550,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,-0.508173585,+0.033905439,+11.407262802,-0.074825540,-0.020573625,+0.014897346,-0.000466330,+0.050002433,-42.382888794,+42.382888794,+24.459823608,-1.257058144,+0.942988276,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,-0.520148039,+0.036705855,+11.403228760,-0.075120337,-0.018958079,+0.014950752,-0.000513121,+0.051653840,-42.445983887,+42.445983887,+27.544136047,-0.979782581,+0.945031703,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,-0.510925055,+0.038850613,+11.399142265,-0.067492098,-0.016645996,+0.013427734,-0.000515662,+0.052031320,-42.754413605,+42.754413605,+31.355052948,-0.938849270,+0.943157375,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,-0.519021511,+0.042361356,+11.395006180,-0.077006318,-0.018590001,+0.015315056,-0.000480098,+0.046972707,-43.135505676,+43.135505676,+24.334793091,-1.200415492,+0.942125142,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
170,2.850000149,-0.526879549,+0.040001489,+11.390988350,-0.076381110,-0.017158341,+0.015185356,-0.000554610,+0.053329237,-42.433475494,+42.433479309,+32.452728271,-1.011551261,+0.948692918,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,-0.512521863,+0.045749176,+11.387166977,-0.073604412,-0.018404987,+0.014628410,-0.000515860,+0.050831892,-43.245273590,+43.245273590,+27.905242920,-1.217300534,+0.949483097,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,-0.513949394,+0.053986464,+11.383230209,-0.076994777,-0.019500239,+0.015296936,-0.000459047,+0.050645124,-42.790523529,+42.790523529,+24.670190811,-1.254863024,+0.952026904,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,-0.515357196,+0.055110045,+11.378951073,-0.071078897,-0.017443851,+0.014116287,-0.000485798,+0.051311433,-42.467018127,+42.467018127,+30.769994736,-0.958301425,+0.952966452,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,-0.498380154,+0.053515222,+11.374975204,-0.065228857,-0.015427267,+0.012949944,-0.000480068,+0.051759202,-43.076999664,+43.076999664,+26.834999084,-0.941834211,+0.950670183,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
