# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.440000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
9,0.166666672,released,-28.353471756,-19.016935349,+12.349138260,-0.480261475,-0.554163516,+0.103514671,-0.059508201,-0.237935603,+122.748863220,+122.748863220,+851.081420898,-0.143674850,-0.831556559,-26.711259842,-15.450423241,-766.911376953,-491.406921387,+199.028182983,+30.602798462,+1.826704025,+0.334128737,+0.009178117,+0.010918241,-0.062028624,+0.042238265,+0.136068404,+0.050858140,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+295.754425049,-191.356643677,-1749.591796875,+1456.408081055,+0.000006557,+0.000007629,+0.000000000,+0.000000000,+448.531158447,+13.044128418,-12.329717636,-8.391923904,+14.585759163,+23.039152145,+10.748326302,+24.064714432,+53.399890900,+58.931259155,+56.023593903,+62.011119843,1,1,1,1,true,true
10,0.183333337,released,-27.548730850,-19.788274765,+12.311059952,-0.521711648,-0.559910536,+0.112102509,-0.060503542,-0.169859171,+125.108146667,+125.108146667,+676.600219727,+0.084108710,-0.838086069,-26.116449356,-16.148010254,-1173.916503906,-533.995056152,+174.508117676,+33.913948059,+1.156358600,+0.349630713,+0.006626389,+0.010309349,-0.045443557,+0.039107379,+0.139522970,+0.050636567,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+233.649826050,-151.290374756,-1372.143310547,+1169.638793945,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+498.951782227,+59.689277649,-9.355588913,-7.786706448,+16.337421417,+22.193391800,+11.842317581,+23.401620865,+51.448730469,+59.063953400,+55.508003235,+62.146827698,1,1,1,1,true,true
11,0.200000018,released,-27.518817902,-20.498481750,+12.302986145,-0.539948702,-0.590041459,+0.115945339,-0.060344789,-0.176431760,+107.660018921,+107.660026550,+464.704650879,-0.148294628,-0.830576718,-25.886831284,-16.711921692,-1259.433715820,-476.996520996,+192.689178467,+38.173828125,+1.688113928,+0.395480156,+0.008760814,+0.010359982,-0.067869663,+0.038640387,+0.133883044,+0.050884139,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+175.254852295,-104.893379211,-1028.890258789,+822.041015625,+0.000022888,-0.000015259,+0.000000000,+0.000000000,+403.791351318,+91.567901611,-13.617803574,-7.705938339,+17.144653320,+21.468744278,+11.425393105,+22.755220413,+49.429222107,+59.110332489,+54.299236298,+62.232929230,1,1,1,1,true,true
12,0.216666684,released,-27.347820282,-21.164386749,+12.284015656,-0.588515818,-0.597161233,+0.126180172,-0.059979789,-0.136153668,+86.470466614,+86.470466614,+392.551025391,-0.474795848,-0.840802848,-25.325937271,-17.100196838,-1263.748535156,-419.228515625,+204.187225342,+39.744361877,+1.767459989,+0.439458281,+0.008656075,+0.011057123,-0.073317505,+0.040689901,+0.127495274,+0.049891308,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+145.360382080,-88.841308594,-855.073974609,+705.599121094,+0.000030518,-0.000007629,+0.000000000,+0.000000000,+387.020385742,+14.947311401,-14.433445930,-8.121920586,+17.199575424,+20.929035187,+11.335921288,+22.016410828,+49.031028748,+60.010345459,+54.189388275,+62.203868866,1,1,1,1,true,true
13,0.233333349,released,-27.357271194,-21.744117737,+12.234499931,-0.701090932,-0.604768336,+0.149713039,-0.060246438,-0.222246960,+79.255104065,+79.255104065,+408.730682373,-1.116027594,-0.733704448,-25.014837265,-17.702030182,-1325.561889648,-456.365783691,+213.643554688,+36.518783569,+1.732054353,+0.436646521,+0.008107215,+0.011956765,-0.069918148,+0.043495163,+0.122523427,+0.048266333,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+159.973434448,-88.574378967,-944.875610352,+712.300964355,+0.000000000,+0.000007629,+0.000000000,+0.000000000,+491.541961670,-16.184371948,-13.612771988,-8.683979988,+16.746221542,+20.363334656,+11.077169418,+21.480943680,+49.402278900,+59.257713318,+54.741928101,+62.022758484,1,1,1,1,true,true
14,0.250000000,released,-27.932342529,-22.312849045,+12.170650482,-0.798316121,-0.604148626,+0.169587612,-0.062654428,-0.275751501,+80.873069763,+80.873069763,+385.797607422,-1.564351916,-0.762457848,-25.453542709,-18.232515335,-1396.740112305,-523.636108398,+218.791473389,+34.375724792,+1.867300153,+0.381058156,+0.008534611,+0.011085095,-0.071590699,+0.039836999,+0.122128502,+0.050080363,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+148.963836670,-86.090339661,-884.752929688,+697.897033691,+0.000015259,-0.000007629,+0.000000000,+0.000000000,+548.724853516,-26.005596161,-13.875030518,-7.969862461,+15.857810020,+19.708749771,+10.198622704,+21.020105362,+49.431850433,+59.374256134,+54.834617615,+62.194717407,1,1,1,1,true,true
15,0.266666681,released,-28.865839005,-22.961547852,+12.112253189,-0.862237215,-0.606718421,+0.182289600,-0.064951360,-0.267864674,+78.579757690,+78.579757690,+467.714416504,-1.704693198,-0.890188277,-26.186573029,-18.795293808,-1439.524291992,-620.030883789,+219.802078247,+38.134220123,+2.011377096,+0.407249719,+0.009150855,+0.010679377,-0.074939795,+0.038372029,+0.125648841,+0.051304922,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+179.385635376,-109.122230530,-1070.501708984,+892.411926270,+0.000000000,+0.000007629,+0.000000000,+0.000000000,+570.153320312,-6.809583664,-14.521612167,-7.685572624,+14.868974686,+18.983560562,+9.082436562,+20.373603821,+48.998352051,+59.853839874,+54.437404633,+62.575485229,1,1,1,1,true,true
16,0.283333361,released,-30.004274368,-23.716697693,+12.068919182,-0.942334592,-0.614692569,+0.198513508,-0.067522213,-0.287559688,+86.771438599,+86.771438599,+519.243408203,-1.788373709,-1.020907760,-27.175428391,-19.559398651,-1459.865600586,-682.234191895,+219.258026123,+38.400135040,+2.103561163,+0.404354483,+0.009593998,+0.010530028,-0.079820730,+0.038043983,+0.129781246,+0.052373696,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+202.125289917,-126.315383911,-1211.129272461,+1044.372802734,+0.000000000,-0.000007629,+0.000000000,+0.000000000,+536.956176758,+13.092998505,-15.444442749,-7.618695259,+13.908977509,+18.158048630,+7.848945618,+19.596353531,+48.244773865,+60.493419647,+53.742862701,+63.033946991,1,1,1,1,true,true
17,0.300000012,released,-31.344341278,-24.640186310,+12.036136627,-1.018235326,-0.623450220,+0.213923454,-0.070462510,-0.307824016,+91.924346924,+91.924346924,+568.687072754,-1.932129383,-1.165993690,-28.340009689,-20.467416763,-1462.024658203,-698.778015137,+219.794982910,+39.995258331,+2.146119356,+0.409892440,+0.009764187,+0.010248526,-0.085881174,+0.037335593,+0.133266777,+0.052485034,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+225.550582886,-143.145462036,-1357.914794922,+1201.839965820,+0.000015259,+0.000007629,+0.000000000,+0.000000000,+515.169921875,+32.755508423,-16.531885147,-7.474090099,+12.845897675,+17.183626175,+6.434191704,+18.696773529,+47.397254944,+60.971012115,+52.960502625,+63.359558105,1,1,1,1,true,true
18,0.316666692,released,-32.928707123,-25.748977661,+12.003440857,-1.093981743,-0.633516371,+0.229216576,-0.073824972,-0.333916605,+96.868705750,+96.868713379,+619.353454590,-2.165137529,-1.312217712,-29.614110947,-21.591602325,-1492.029663086,-686.364685059,+221.830932617,+41.835006714,+2.139547110,+0.412361741,+0.009644945,+0.009856858,-0.092087843,+0.036102016,+0.137217492,+0.051639400,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+250.162506104,-159.387481689,-1516.132324219,+1367.505126953,+0.000000000,+0.000007629,+0.000000000,+0.000000000,+508.590454102,+50.163288116,-17.595567703,-7.226475716,+11.531031609,+16.047584534,+4.735116959,+17.676408768,+46.448650360,+61.114036560,+52.123985291,+63.436893463,1,1,1,1,true,true
19,0.333333343,released,-34.801162720,-27.052965164,+11.963659286,-1.161184192,-0.640729845,+0.242494583,-0.077787653,-0.358820766,+101.935340881,+101.935348511,+681.709533691,-2.431684494,-1.483602881,-31.161363602,-22.914949417,-1533.528930664,-664.807495117,+227.500122070,+42.944835663,+2.113781452,+0.402904510,+0.009291342,+0.009381908,-0.098824486,+0.034295309,+0.141355008,+0.050402720,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+280.118255615,-177.354370117,-1713.757934570,+1566.570800781,+0.000000000,-0.000007629,+0.000000000,+0.000000000,+553.349548340,+65.805427551,-18.745220184,-6.872867584,+9.889044762,+14.719975471,+2.671737671,+16.514308929,+45.455718994,+60.928077698,+51.247894287,+63.269275665,1,1,1,1,true,true
20,0.350000024,released,-36.803390503,-28.549154282,+11.915014267,-1.211227059,-0.642559767,+0.251919746,-0.081568003,-0.220739648,+108.170951843,+108.170951843,+616.942932129,-2.273502827,-1.631136060,-32.737239838,-24.369201660,-1542.793823242,-638.169372559,+278.945922852,+43.630870819,+2.385004044,+0.390613377,+0.008550059,+0.008952684,-0.104012199,+0.032468323,+0.146001250,+0.048918102,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+344.417144775,-150.778106689,-2131.472900391,+1384.467407227,+0.000000000,-0.000007629,+251.359207153,+0.000000000,+866.490722656,+52.078758240,-19.615570068,-6.515030384,+8.096901894,+13.189480782,+0.399692416,+15.190565109,+44.435146332,+60.495071411,+50.450057983,+62.923744202,1,1,1,1,true,true
21,0.366666675,released,-37.615753174,-30.171655655,+11.865119934,-1.152269125,-0.622337759,+0.238650322,-0.083676875,-0.155878931,+101.694290161,+101.694290161,+561.979492188,-1.523684740,-1.747354031,-33.786529541,-25.975187302,-1561.812622070,-694.315551758,+170.928131104,+45.319293976,+1.269984126,+0.404966116,+0.007429930,+0.008935844,-0.100319982,+0.031992808,+0.131064385,+0.047701158,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+476.357147217,-120.665672302,-2966.766113281,+1160.058715820,+0.000015259,-0.000007629,+319.984252930,+0.000000000,+1069.772949219,+9.742036819,-18.913860321,-6.436197281,+7.045985222,+11.554012299,-0.388200611,+13.727662086,+45.330657959,+60.034313202,+51.280891418,+62.605434418,1,1,1,1,true,true
22,0.383333355,released,-38.120861053,-31.771425247,+11.817041397,-1.196016669,-0.637726426,+0.246709824,-0.084808022,-0.165808886,+96.197952271,+96.197952271,+390.913696289,-1.268805027,-1.774057150,-34.289310455,-27.628128052,-1480.634643555,-738.820129395,+198.455673218,+44.365779877,+1.593136072,+0.407343954,+0.008027667,+0.009181490,-0.090615325,+0.032398991,+0.123096503,+0.048195984,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+496.228363037,-59.694328308,-3105.772460938,+602.705688477,+0.000000000,+0.000007629,+399.732299805,+0.000000000,+1005.649230957,-43.498558044,-17.310159683,-6.529305458,+6.209273338,+9.931869507,-0.632485747,+12.241884232,+47.028930664,+59.846961975,+52.829563141,+62.482109070,1,1,1,1,true,true
23,0.400000036,released,-38.627147675,-33.305828094,+11.770333290,-1.287624478,-0.669039905,+0.264562607,-0.085338399,-0.145959660,+79.091369629,+79.091369629,+211.610992432,-0.769226909,-1.715684652,-34.935554504,-28.880599976,-1510.280029297,-747.033508301,+214.053573608,+47.074218750,+1.941906452,+0.458563745,+0.009072058,+0.009741292,-0.085804172,+0.034131072,+0.124723755,+0.048882369,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+488.739135742,-10.083461761,-3070.229736328,+107.203948975,+0.000000000,+0.000007629,+487.590515137,+0.000000000,+978.928405762,-84.197387695,-16.608203888,-6.874553204,+5.583822727,+8.360045433,-0.924466074,+10.748135567,+47.800270081,+59.809169769,+53.538379669,+62.467815399,1,1,1,1,true,true
24,0.416666687,released,-38.696548462,-34.690120697,+11.726644516,-1.362336993,-0.696657658,+0.278880119,-0.085453250,-0.113243446,+61.161098480,+61.161102295,+251.786193848,-0.081762671,-1.530564189,-35.155258179,-29.947820663,-1457.366455078,-815.037841797,+217.719787598,+50.719058990,+2.161607027,+0.516873360,+0.009928390,+0.010190910,-0.085400701,+0.035609640,+0.128076375,+0.049326405,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+465.352844238,+20.880641937,-2921.930664062,-233.584091187,+0.000015259,+0.000000000,+454.738800049,+0.000000000,+921.445922852,-115.596893311,-16.766029358,-7.167752266,+5.557550430,+6.930753231,-0.836978137,+9.386198997,+47.928104401,+59.814941406,+53.557243347,+62.480655670,1,1,1,1,true,true
25,0.433333367,released,-38.346866608,-35.818386078,+11.683118820,-1.320909619,-0.740737021,+0.269392967,-0.085401401,-0.088367239,+65.178619385,+65.178619385,+371.120788574,+0.432453513,-1.259366393,-34.853843689,-30.838586807,-1484.798950195,-788.491271973,+221.396026611,+52.476028442,+2.340523958,+0.551231563,+0.010571662,+0.010504445,-0.088432647,+0.036694139,+0.131882608,+0.050231405,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+406.018493652,+52.587673187,-2541.689941406,-614.658081055,+0.000015259,+0.000000000,+356.483856201,+0.000000000,+811.758666992,-141.740463257,-17.501588821,-7.377184868,+6.009524345,+5.760741711,-0.493470907,+8.261359215,+47.552951813,+59.928123474,+53.094726562,+62.552509308,1,1,1,1,true,true
26,0.450000018,released,-36.934982300,-36.599552155,+11.615734100,-1.324465036,-0.766229928,+0.268560410,-0.083185069,-0.065948315,+77.112075806,+77.112075806,+434.380676270,+1.206495047,-0.926561236,-34.184165955,-31.080692291,-1644.470092773,-755.098327637,+173.555480957,+54.518333435,+0.974326968,+0.641846716,+0.005613922,+0.011773043,-0.046691097,+0.041332517,+0.159005716,+0.051128842,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+205.418930054,+75.509773254,-1274.332519531,-914.860534668,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-443.976287842,-156.593536377,-9.731431007,-8.280049324,+6.701702595,+4.972080231,+2.763757467,+7.353753567,+46.799179077,+60.096496582,+51.075046539,+62.711139679,1,1,1,1,true,true
27,0.466666698,released,-36.967994690,-37.045478821,+11.577939987,-1.148050785,-0.745618880,+0.232021332,-0.084334731,-0.041399375,+83.438064575,+83.438064575,+357.575866699,+0.982942402,-0.539024174,-32.810596466,-31.922363281,-1665.997070312,-733.357849121,+178.699981689,+57.233325958,+1.581061363,+0.663857460,+0.008847575,+0.011599142,-0.095466837,+0.040875010,+0.165627614,+0.052727465,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+231.663406372,+69.329872131,-1427.907714844,-847.233032227,-0.000030518,+0.000003815,+0.000000000,+0.000000000,-702.281311035,-153.786087036,-19.181575775,-8.197374344,+8.408542633,+4.549656868,+1.340311885,+6.931316376,+42.977634430,+60.368488312,+47.891227722,+62.891197205,1,1,1,1,true,true
