# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=+0.430000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
9,0.166666672,released,+14.319076538,+19.965219498,+12.531558990,+0.416273862,+0.591855288,-0.091047764,+0.042609982,+0.348363072,-92.271186829,+92.271186829,+510.354675293,-0.092085287,-0.829072177,+10.435880661,+18.410152435,-491.699615479,-817.583007812,+30.726478577,+175.636413574,-0.374081880,-0.690057456,-0.012174577,-0.003928897,+0.048111528,-0.020501275,+0.052285504,+0.130399674,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+95.519302368,-197.523956299,-677.995239258,+1136.298583984,+0.000007629,-0.000005245,+0.000000000,+0.000000000,-48.904647827,-434.752014160,+9.551689148,+4.385953426,+27.911998749,+23.068372726,+28.439304352,+20.174562454,+59.643539429,+56.789592743,+62.516513824,+59.312744141,1,1,1,1,true,true
10,0.183333337,released,+14.177819252,+19.248956680,+12.526036263,+0.425449669,+0.618202150,-0.093013763,+0.041092504,+0.241964072,-91.035469055,+91.035469055,+317.252014160,-0.159097627,-0.774693489,+10.225133896,+17.647726059,-408.702728271,-848.570068359,+35.961185455,+178.978118896,-0.419986784,-0.797606409,-0.011678891,-0.004456447,+0.045559917,-0.023758538,+0.052118924,+0.130545869,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+50.574913025,-154.322769165,-359.272583008,+885.242431641,-0.000007629,+0.000000119,+0.000000000,+0.000000000,-101.206466675,-370.877960205,+9.061790466,+5.126793861,+27.985687256,+24.480070114,+28.614496231,+20.854280472,+59.914592743,+54.478000641,+62.754997253,+58.463718414,1,1,1,1,true,true
11,0.200000018,released,+13.861521721,+18.470600128,+12.530946732,+0.424958110,+0.642224908,-0.092942715,+0.039484341,+0.262860686,-71.725204468,+71.725204468,+266.300781250,-0.285673618,-0.915987074,+9.754288673,+16.632053375,-289.077301025,-860.482360840,+39.707424164,+182.041427612,-0.472648799,-1.148937702,-0.011903285,-0.006311408,+0.045860320,-0.038363367,+0.051877953,+0.122269355,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+42.137725830,-141.270584106,-298.324096680,+810.685302734,+0.000000000,+0.000011444,+0.000000000,+0.000000000,-102.834037781,-374.963134766,+9.130650520,+7.931288719,+28.339044571,+25.575521469,+28.933515549,+21.332387924,+59.813877106,+53.121562958,+62.728290558,+57.662986755,1,1,1,1,true,true
12,0.216666684,released,+13.393788338,+17.348627090,+12.511305809,+0.466472864,+0.648167491,-0.101862907,+0.037807036,+0.283221900,-66.630081177,+66.630081177,+295.502746582,-0.538756192,-0.887253404,+9.011644363,+15.264225006,-208.722991943,-843.154663086,+40.639270782,+190.760314941,-0.536123455,-0.980139434,-0.013192250,-0.005138068,+0.050279342,-0.032680240,+0.046534009,+0.113753907,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+46.955516815,-149.746917725,-332.572692871,+859.629516602,+0.000000000,-0.000001907,+0.000000000,+0.000000000,+3.073863983,-419.913391113,+10.005388260,+6.693684101,+28.991283417,+26.378744125,+29.323366165,+22.421146393,+59.705905914,+53.537315369,+62.128829956,+58.287540436,1,1,1,1,true,true
13,0.233333349,released,+12.732903481,+16.354305267,+12.466222763,+0.555342793,+0.659507811,-0.120833397,+0.035757642,+0.339555413,-69.550277710,+69.550277710,+213.289459229,-0.708977580,-0.498216659,+8.537787437,+14.104975700,-250.150558472,-870.059814453,+28.722185135,+198.250061035,-0.362473190,-0.809494078,-0.012619972,-0.004083197,+0.046876471,-0.025309701,+0.047300063,+0.108800128,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+25.442562103,-130.983627319,-179.027923584,+752.604187012,+0.000000000,+0.000001907,+0.000000000,+0.000000000,+38.544734955,-473.689666748,+9.336538315,+5.182314873,+29.689451218,+26.974599838,+30.145717621,+23.373136520,+58.951278687,+54.284164429,+61.846839905,+59.083641052,1,1,1,1,true,true
14,0.250000000,released,+12.026040077,+15.602152824,+12.417076111,+0.622463286,+0.661072254,-0.134904861,+0.033891331,+0.330489576,-61.328948975,+61.328948975,+174.171127319,-0.614432871,-0.481871247,+7.486516953,+13.405894279,-320.905273438,-896.154785156,+30.309780121,+201.167068481,-0.362390280,-0.803519964,-0.011956216,-0.003994292,+0.043820135,-0.023442712,+0.049652264,+0.108821884,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+16.321464539,-121.957740784,-113.655036926,+701.041625977,+0.000000000,-0.000005722,+0.000000000,+0.000000000,+49.520484924,-474.277496338,+8.729403496,+4.818953991,+30.387954712,+27.530181885,+30.906864166,+24.079462051,+59.106754303,+54.612754822,+62.058277130,+59.356506348,1,1,1,1,true,true
15,0.266666681,released,+11.363853455,+14.845421791,+12.379341125,+0.682418346,+0.679390252,-0.147450447,+0.031839594,+0.310764939,-57.417114258,+57.417114258,+192.715377808,-0.507978916,-0.640917897,+6.686833382,+12.579155922,-391.853210449,-915.615112305,+33.353710175,+199.756301880,-0.402360439,-0.776446462,-0.012063439,-0.003886969,+0.044295989,-0.021783244,+0.051450346,+0.110793918,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+21.464076996,-128.100357056,-147.855987549,+735.821044922,+0.000000000,-0.000001907,+0.000000000,+0.000000000,+43.690620422,-461.951690674,+8.822725296,+4.525010586,+31.033485413,+28.277853012,+31.490653992,+24.920133591,+59.679496765,+54.625713348,+62.526245117,+59.322902679,1,1,1,1,true,true
16,0.283333361,released,+10.777607918,+13.974887848,+12.357324600,+0.708962739,+0.693231046,-0.152914047,+0.029708032,+0.286605984,-59.271537781,+59.271537781,+125.968597412,-0.423157692,-0.737416804,+6.018508434,+11.560921669,-419.578491211,-911.536254883,+31.214820862,+198.323043823,-0.381648779,-0.672749460,-0.012226525,-0.003392190,+0.045331620,-0.018584728,+0.052911229,+0.110824987,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+5.195745468,-109.580574036,-35.439643860,+628.922851562,+0.000000000,-0.000007629,+0.000000000,+0.000000000,+51.079082489,-397.285034180,+9.024126053,+3.904987574,+31.586488724,+29.211502075,+31.976676941,+25.969852448,+60.414173126,+54.700824738,+63.053722382,+59.368835449,1,1,1,1,true,true
17,0.300000012,released,+10.240625381,+13.056030273,+12.343938828,+0.724027038,+0.707510531,-0.155994415,+0.027696364,+0.290138245,-52.596858978,+52.596858978,+118.091949463,-0.439233750,-0.713840663,+5.424444675,+10.496178627,-416.105255127,-898.502441406,+31.900060654,+195.131576538,-0.393911093,-0.517187953,-0.012348287,-0.002650457,+0.046442445,-0.014292985,+0.052707441,+0.108904511,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-6.436311722,-96.663574219,+43.552230835,+554.733154297,-0.000003815,-0.000001907,+0.000000000,+0.000000000,+56.051731110,-350.402130127,+9.240468979,+3.033551931,+32.127532959,+30.171812057,+32.442253113,+27.097978592,+60.896774292,+55.076377869,+63.410270691,+59.667827606,1,1,1,1,true,true
18,0.316666692,released,+9.696148872,+12.203763008,+12.329715729,+0.728650689,+0.719671547,-0.156809807,+0.025921427,+0.299893767,-51.809196472,+51.809196472,+134.001922607,-0.516192436,-0.601658702,+4.891786575,+9.470103264,-402.056793213,-895.980224609,+31.654378891,+190.011871338,-0.389326274,-0.340062827,-0.012299286,-0.001789693,+0.046694975,-0.009351503,+0.051859524,+0.106660374,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-14.254392624,-88.201530457,+95.830062866,+506.496093750,+0.000000000,-0.000006437,+0.000000000,+0.000000000,+58.979206085,-326.227935791,+9.288380623,+2.017942190,+32.707473755,+30.997930527,+32.976680756,+28.147850037,+61.088306427,+55.705661774,+63.552913666,+60.163055420,1,1,1,1,true,true
