# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.460000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
9,0.166666672,released,-30.262130737,-20.452228546,+12.296958923,-0.578194976,-0.552255154,+0.124097824,-0.063217536,-0.236338124,+125.915039062,+125.915046692,+812.457702637,-0.937826157,-0.943445802,-28.523984909,-16.865718842,-1133.179931641,-475.142608643,+198.798767090,+31.188358307,+2.054030180,+0.335070282,+0.010332208,+0.010743441,-0.074414134,+0.041485261,+0.132158592,+0.050522089,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+276.864044189,-182.712448120,-1655.275390625,+1425.457397461,-0.000007629,+0.000000000,+0.000000000,+0.000000000,-504.090148926,+12.917411804,-14.578227997,-8.238065720,+13.762271881,+21.551572800,+8.030880928,+22.707639694,+51.102336884,+58.875053406,+55.315151215,+61.961601257,1,1,1,1,true,true
10,0.183333337,released,-30.430246353,-21.382579803,+12.244977951,-0.677100539,-0.573109388,+0.144713402,-0.065101162,-0.231105387,+121.245765686,+121.245773315,+714.448486328,-0.053612337,-0.990119278,-28.614480972,-17.700887680,-1216.339599609,-546.134948730,+180.517303467,+34.041114807,+1.450041056,+0.344048440,+0.008032698,+0.010106850,-0.059833359,+0.038197044,+0.151514798,+0.050238267,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+253.560348511,-164.280273438,-1510.218261719,+1306.723876953,+0.000000000,+0.000007629,+0.000000000,+0.000000000,+515.402709961,+45.615749359,-11.987954140,-7.607347965,+13.338501930,+20.542432785,+8.551457405,+21.894710541,+50.205509186,+58.895721436,+53.862716675,+62.009796143,1,1,1,1,true,true
11,0.200000018,released,-30.340433121,-22.309024811,+12.215148926,-0.637026072,-0.577305734,+0.135816097,-0.066425063,-0.220123604,+111.444847107,+111.444847107,+669.704223633,-0.337311774,-1.023215294,-28.595552444,-18.522050858,-1297.661987305,-520.158203125,+171.584960938,+38.762386322,+1.437509179,+0.376266122,+0.008377828,+0.009706991,-0.069765158,+0.035959974,+0.140776575,+0.050528999,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+242.645111084,-154.925628662,-1442.950927734,+1255.833007812,-0.000022888,+0.000000000,+0.000000000,+0.000000000,+597.838439941,+85.353851318,-13.958330154,-7.187276840,+14.248638153,+19.552112579,+8.287426949,+21.068679810,+48.596313477,+58.914299011,+53.407978058,+62.051609039,1,1,1,1,true,true
12,0.216666684,released,-30.460363388,-23.231477737,+12.198072433,-0.646044850,-0.578270555,+0.137546539,-0.067034692,-0.159361824,+106.970420837,+106.970420837,+558.652709961,-0.460476011,-1.114723563,-28.232179642,-19.349842072,-1296.359008789,-486.261413574,+194.596069336,+38.586597443,+1.780274630,+0.390000105,+0.009148564,+0.010107139,-0.084000856,+0.036853354,+0.133146346,+0.049849458,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+201.463195801,-130.828292847,-1199.672363281,+1081.039184570,+0.000015259,+0.000007629,+0.000000000,+0.000000000,+433.958984375,+48.642059326,-16.514717102,-7.379384995,+14.338179588,+18.744890213,+7.847869873,+20.093873978,+47.810329437,+59.919025421,+53.015842438,+62.063274384,1,1,1,1,true,true
13,0.233333349,released,-30.625764847,-24.127227783,+12.160744667,-0.771346748,-0.594523847,+0.163724422,-0.067667253,-0.249990866,+95.865272522,+95.865272522,+513.581237793,-1.090783119,-1.098080873,-28.199226379,-20.225395203,-1345.270385742,-497.759796143,+207.897506714,+36.527076721,+1.788834929,+0.412799329,+0.008604408,+0.011301187,-0.081667952,+0.040795095,+0.128520489,+0.048193671,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+196.263092041,-114.779953003,-1173.649047852,+967.494506836,+0.000015259,+0.000000000,+0.000000000,+0.000000000,+423.985748291,+7.536535263,-15.830641747,-8.162353516,+13.849779129,+17.871543884,+7.524289608,+19.254772186,+48.077678680,+59.193038940,+53.473346710,+61.927291870,1,1,1,1,true,true
14,0.250000000,released,-31.388385773,-25.103473663,+12.102691650,-0.887531936,-0.593648434,+0.187489986,-0.070671000,-0.317891419,+91.358123779,+91.358123779,+495.901306152,-1.717975378,-1.161619186,-28.781028748,-21.124271393,-1434.911865234,-540.361816406,+213.486206055,+37.429996490,+1.868089676,+0.385575533,+0.008750400,+0.010301244,-0.082264036,+0.036728695,+0.127482057,+0.049327753,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+188.260879517,-112.086341858,-1134.109375000,+962.281738281,+0.000030518,+0.000000000,+0.000000000,+0.000000000,+519.084594727,-6.717175484,-15.808944702,-7.370238781,+12.778722763,+16.811431885,+6.495420933,+18.447063446,+48.171867371,+59.130870819,+53.656200409,+61.983226776,1,1,1,1,true,true
15,0.266666681,released,-32.598773956,-26.196537018,+12.041197777,-0.947438836,-0.593025327,+0.199130535,-0.073912904,-0.314029217,+89.590133667,+89.590133667,+573.240600586,-1.961913943,-1.335743189,-29.652875900,-22.194757462,-1494.196777344,-637.315185547,+215.507400513,+40.068061829,+2.002303123,+0.393074930,+0.009291111,+0.009810180,-0.085734472,+0.034824371,+0.130477667,+0.050287392,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+218.294128418,-132.984817505,-1325.244140625,+1166.015380859,+0.000000000,+0.000015259,+0.000000000,+0.000000000,+574.523559570,+9.745574951,-16.450658798,-7.003749371,+11.453260422,+15.639967918,+5.058629036,+17.407266617,+47.811161041,+59.423442841,+53.339485168,+62.220676422,1,1,1,1,true,true
16,0.283333361,released,-34.093929291,-27.429788589,+11.990713120,-1.026556253,-0.597340584,+0.214858055,-0.077420466,-0.332648367,+97.324066162,+97.324066162,+620.397949219,-2.096091032,-1.513455272,-30.953496933,-23.466581345,-1532.434814453,-710.825073242,+217.596069336,+39.907588959,+2.100632429,+0.387670934,+0.009653816,+0.009714216,-0.090590261,+0.034525946,+0.135329768,+0.051318862,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+241.224792480,-147.715576172,-1475.533447266,+1328.476806641,+0.000030518,+0.000007629,+0.000000000,+0.000000000,+553.013732910,+26.465244293,-17.361839294,-6.947290421,+10.073128700,+14.325438499,+3.416381836,+16.177288055,+47.063941956,+59.932079315,+52.654094696,+62.580177307,1,1,1,1,true,true
17,0.300000012,released,-35.888317108,-28.856540680,+11.952044487,-1.094757080,-0.599214852,+0.228396893,-0.081198603,-0.231517464,+102.039794922,+102.039794922,+628.823059082,-2.190624237,-1.647454381,-32.471370697,-24.896852493,-1556.135986328,-740.942626953,+221.086822510,+41.819198608,+2.144276381,+0.395700067,+0.009698798,+0.009462163,-0.097525105,+0.033803288,+0.141623303,+0.051399279,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+322.395172119,-145.281311035,-1988.613037109,+1349.394775391,+0.000030518,-0.000007629,+0.000000000,+0.000000000,+628.923400879,+39.161640167,-18.610509872,-6.802095413,+8.575861931,+12.829089165,+1.485535383,+14.796413422,+45.936405182,+60.326126099,+51.627326965,+62.839588165,1,1,1,1,true,true
18,0.316666692,released,-37.400489807,-30.391895294,+11.911694527,-1.194108725,-0.617578089,+0.248289108,-0.082677878,-0.163222894,+102.882308960,+102.882308960,+395.524871826,-1.505145669,-1.712226033,-33.787628174,-26.255771637,-1523.423095703,-722.697692871,+274.413970947,+44.334247589,+2.486152172,+0.427688211,+0.009059860,+0.009646904,-0.102213293,+0.034657471,+0.146328747,+0.050093409,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+338.645141602,-79.908302307,-2103.745849609,+773.962829590,+0.000000000,-0.000007629,+465.885284424,+0.000000000,+940.495483398,-18.713520050,-19.489471436,-6.954484940,+7.418162346,+11.280476570,-0.222455829,+13.336773872,+44.791446686,+60.420970917,+50.813575745,+62.914222717,1,1,1,1,true,true
19,0.333333343,released,-37.672542572,-31.929603577,+11.871164322,-1.175119996,-0.609387636,+0.243508339,-0.084386520,-0.146286041,+79.552490234,+79.552490234,+387.198455811,-0.949801028,-1.628829837,-34.286563873,-27.756252289,-1568.995727539,-758.873901367,+173.742156982,+48.145458221,+1.374682426,+0.463319123,+0.007912198,+0.009623320,-0.099191800,+0.034443356,+0.130685434,+0.048911497,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+469.191558838,-68.026084900,-2921.227294922,+688.611450195,+0.000000000,-0.000007629,+300.230682373,+0.000000000,+1027.651123047,-38.566970825,-18.932876587,-6.920742035,+6.983242989,+9.748028755,-0.315964520,+11.934309959,+45.566608429,+60.291141510,+51.466259003,+62.823120117,1,1,1,1,true,true
20,0.350000024,released,-37.825611115,-33.337821960,+11.823516846,-1.219973803,-0.623421550,+0.251791000,-0.085093096,-0.145866811,+78.719848633,+78.719848633,+203.725692749,-0.887527287,-1.541340828,-34.233963013,-29.195184708,-1501.443359375,-796.553588867,+200.780410767,+46.565990448,+1.706102729,+0.452327371,+0.008497356,+0.009713685,-0.091366872,+0.034447208,+0.122907303,+0.049120348,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+457.761749268,-13.605867386,-2858.924316406,+144.033584595,+0.000030518,-0.000007629,+318.379364014,+0.000000000,+886.999938965,-81.362045288,-17.601518631,-6.925330162,+6.504570007,+8.349141121,-0.266541302,+10.645166397,+47.115585327,+60.264423370,+52.836803436,+62.795520782,1,1,1,1,true,true
21,0.366666675,released,-38.156070709,-34.590816498,+11.769292831,-1.317343473,-0.651267111,+0.270647049,-0.085387237,-0.132421851,+60.372573853,+60.372570038,+240.878189087,-0.686648905,-1.377120256,-34.613109589,-30.186098099,-1544.270019531,-802.886352539,+213.829559326,+49.951927185,+2.024107933,+0.505517900,+0.009465988,+0.010120088,-0.086954296,+0.035713162,+0.124216713,+0.049357712,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+441.698211670,+21.924644470,-2769.060546875,-242.682006836,-0.000015259,+0.000000000,+376.573638916,+0.000000000,+863.597045898,-108.456375122,-16.877548218,-7.175107956,+5.979256630,+7.078735828,-0.471986532,+9.437835693,+47.878639221,+60.290737152,+53.516819000,+62.816032410,1,1,1,1,true,true
22,0.383333355,released,-38.230728149,-35.624572754,+11.715278625,-1.381516218,-0.672614813,+0.282533646,-0.085561708,-0.105867945,+64.087821960,+64.087821960,+315.379882812,-0.172913849,-1.128011584,-34.701400757,-30.930021286,-1564.406494141,-809.994201660,+215.978515625,+53.362449646,+2.224571466,+0.550220788,+0.010299967,+0.010311010,-0.086468585,+0.036262516,+0.127745107,+0.049556389,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+430.375274658,+40.275943756,-2699.704101562,-464.178894043,+0.000000000,+0.000007629,+362.949645996,+0.000000000,+863.345825195,-128.948226929,-16.963062286,-7.284824371,+5.869372368,+6.000887871,-0.473857999,+8.434139252,+47.950698853,+60.290882111,+53.509796143,+62.804801941,1,1,1,1,true,true
23,0.400000036,released,-37.963439941,-36.365257263,+11.664666176,-1.422905326,-0.693826556,+0.289744377,-0.085433960,-0.078950375,+71.537986755,+71.537986755,+379.557373047,+0.273152232,-0.857417762,-34.423477173,-31.411495209,-1585.077880859,-806.927551270,+220.148910522,+53.891632080,+2.390045166,+0.575116634,+0.010856493,+0.010671725,-0.088652715,+0.037471060,+0.132063344,+0.050432619,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+382.310150146,+58.968215942,-2392.466308594,-700.498657227,+0.000015259,+0.000000000,+306.393310547,+0.000000000,+774.842590332,-143.466629028,-17.526559830,-7.520860195,+6.213555813,+5.224397659,-0.218453348,+7.670305252,+47.449962616,+60.411296844,+52.985153198,+62.882503510,1,1,1,1,true,true
24,0.416666687,released,-37.493419647,-36.805435181,+11.610948563,-1.450522423,-0.711622715,+0.294010162,-0.084897235,-0.061362773,+77.955734253,+77.955734253,+407.987976074,+0.418519050,-0.569775403,-33.936862946,-31.560537338,-1597.005004883,-838.926574707,+223.487228394,+54.987392426,+2.463826656,+0.617656767,+0.011024463,+0.011232698,-0.092557319,+0.039570518,+0.136613697,+0.051680695,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+315.179931641,+70.411857605,-1965.713378906,-850.918212891,-0.000030518,-0.000007629,+229.558410645,+0.000000000,+688.161132812,-149.377258301,-18.322010040,-7.928983688,+6.809404373,+4.770962238,+0.145465940,+7.156723022,+46.567249298,+60.675251007,+52.133716583,+63.077846527,1,1,1,1,true,true
25,0.433333367,released,-36.994377136,-36.945220947,+11.551259041,-1.404240251,-0.739431262,+0.283162117,-0.084473759,-0.074020118,+80.798797607,+80.798797607,+393.966705322,+0.282090068,-0.240715042,-33.376007080,-31.520248413,-1615.061767578,-838.354187012,+222.181442261,+55.949794769,+2.408632517,+0.648114741,+0.010840836,+0.011583863,-0.097803049,+0.041133735,+0.140060306,+0.052977737,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+266.065063477,+71.043579102,-1654.547363281,-861.004638672,+0.000000000,+0.000000000,+130.709304810,+0.000000000,+648.248657227,-147.168289185,-19.276897430,-8.230301857,+7.436364651,+4.620380402,+0.447121233,+6.921136379,+45.644138336,+61.103237152,+51.267589569,+63.388652802,1,1,1,1,true,true
26,0.450000018,released,-36.535636902,-36.790367126,+11.492164612,-1.325176954,-0.747856677,+0.265846252,-0.084082469,-0.076321676,+79.396667480,+79.396667480,+347.707824707,+0.037261814,+0.052596189,-32.657653809,-31.215011597,-1654.758544922,-793.698364258,+218.821990967,+56.839111328,+2.265659332,+0.678887725,+0.010353892,+0.011944024,-0.102402203,+0.042927865,+0.141673788,+0.054065671,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+237.370574951,+63.413619995,-1473.543090820,-760.057983398,+0.000000000,+0.000000000,+43.253051758,+0.000000000,+646.869079590,-135.521774292,-20.054527283,-8.577058792,+7.939909935,+4.794393063,+0.644581974,+6.966789246,+44.830402374,+61.548519135,+50.549961090,+63.714179993,1,1,1,1,true,true
27,0.466666698,released,-35.562374115,-36.368206024,+11.413778305,-1.331920385,-0.750276268,+0.265377045,-0.083044484,-0.033235926,+74.770782471,+74.770782471,+311.566833496,+0.492078900,+0.363268882,-31.910297394,-30.609790802,-1643.803344727,-792.515380859,+181.385971069,+56.548770905,+1.356114507,+0.706519902,+0.007476402,+0.012493992,-0.080218896,+0.045560431,+0.159693077,+0.054241292,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+141.152221680,+61.780834198,-871.787597656,-725.645446777,+0.000015259,+0.000000000,+0.000000000,+0.000000000,-494.405578613,-124.515159607,-15.979398727,-9.086782455,+8.474280357,+5.259658813,+2.503356457,+7.261067867,+43.914676666,+61.942955017,+49.014507294,+64.027420044,1,1,1,1,true,true
