# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.490000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
17,0.300000012,released,-37.045562744,-31.088119507,+11.858087540,-1.138806939,-0.567639768,+0.235721588,-0.084063865,-0.205548972,+107.363159180,+107.363166809,+524.455078125,-1.723025084,-1.780748367,-33.465797424,-27.283803940,-1530.951293945,-903.830200195,+185.833236694,+44.086738586,+1.711339593,+0.396178424,+0.009209007,+0.008986340,-0.087051280,+0.031596217,+0.122176498,+0.050559819,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+465.932769775,-95.048751831,-2904.225585938,+938.996887207,+0.000000000,+0.000000000,+81.754844666,+0.000000000,+722.879577637,-17.543073654,-16.688308716,-6.377568722,+6.917909145,+10.555356979,+0.455761433,+12.789415359,+48.231018066,+60.327285767,+53.689556122,+62.831527710,1,1,1,1,true,true
18,0.316666692,released,-38.011837006,-32.643074036,+11.821568489,-1.275820374,-0.603379488,+0.263277531,-0.084833026,-0.171920925,+92.445510864,+92.445510864,+292.412414551,-1.217310905,-1.735911369,-34.594722748,-28.646663666,-1538.372314453,-888.086608887,+201.127288818,+48.448772430,+2.045876503,+0.450672746,+0.010172049,+0.009302047,-0.085028991,+0.032911763,+0.125826210,+0.050183654,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+463.973144531,-30.843696594,-2906.135742188,+319.242980957,+0.000000000,+0.000000000,+341.527618408,+0.000000000,+808.186950684,-66.351524353,-16.430362701,-6.622740746,+6.012731075,+8.982138634,-0.331578344,+11.283779144,+48.612453461,+60.636024475,+54.082519531,+63.057586670,1,1,1,1,true,true
19,0.333333343,released,-38.514064789,-34.093814850,+11.783043861,-1.384446859,-0.635581553,+0.284770966,-0.085385270,-0.140502781,+69.241241455,+69.241241455,+190.024993896,-0.438377738,-1.525074720,-35.069255829,-29.762186050,-1581.054077148,-838.431823730,+207.126678467,+54.326934814,+2.248243570,+0.510254622,+0.010854437,+0.009392295,-0.086432055,+0.033254053,+0.131313875,+0.048904028,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+468.411041260,+7.138339043,-2937.176757812,-77.629669189,+0.000000000,+0.000000000,+403.680023193,+0.000000000,+858.413940430,-101.844322205,-16.891426086,-6.687966347,+5.690598965,+7.519631386,-0.674464047,+9.936671257,+48.120952606,+60.533912659,+53.642452240,+62.975139618,1,1,1,1,true,true
20,0.350000024,released,-38.397205353,-35.278900146,+11.739004135,-1.462169766,-0.664437711,+0.299640656,-0.085431263,-0.104979672,+59.002502441,+59.002502441,+306.538696289,+0.265548319,-1.248431325,-34.935058594,-30.607975006,-1600.283935547,-783.719909668,+218.265869141,+55.846954346,+2.428304195,+0.537675142,+0.011125442,+0.009627654,-0.090064123,+0.033847995,+0.134854242,+0.048242591,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+422.054962158,+42.907566071,-2641.390136719,-488.485504150,+0.000030518,+0.000000000,+376.236877441,+0.000000000,+821.218627930,-132.460433960,-17.776657104,-6.808090210,+5.988555908,+6.332172394,-0.560529709,+8.847003937,+47.271236420,+60.268787384,+52.866924286,+62.772132874,1,1,1,1,true,true
21,0.366666675,released,-37.913490295,-36.135257721,+11.686096191,-1.533338189,-0.689334929,+0.312815666,-0.085047677,-0.070189357,+70.653862000,+70.653869629,+383.534790039,+0.523897946,-0.946759641,-34.260410309,-31.091859818,-1702.726562500,-741.244567871,+270.041809082,+56.667488098,+2.960299492,+0.578590453,+0.010962375,+0.010210272,-0.094150662,+0.035603143,+0.139568701,+0.048619799,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+340.022094727,+68.062965393,-2122.450195312,-803.046020508,-0.000015259,+0.000000000,+317.649017334,+0.000000000,+771.975280762,-151.239089966,-18.626729965,-7.157827377,+6.590647221,+5.475092888,-0.211708531,+8.016305923,+46.065399170,+60.096591949,+51.755371094,+62.652790070,1,1,1,1,true,true
22,0.383333355,released,-36.693080902,-36.667251587,+11.627900124,-1.461722255,-0.675376534,+0.296713829,-0.084940881,-0.049502358,+78.353485107,+78.353485107,+346.389984131,+0.640657783,-0.656444252,-33.226497650,-31.465740204,-1682.388183594,-798.642272949,+168.499771118,+56.538242340,+1.701040268,+0.606731355,+0.010095208,+0.010731344,-0.094296962,+0.037235271,+0.126338437,+0.050169334,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+335.808441162,+58.921421051,-2086.982910156,-708.823608398,-0.000030518,+0.000000000,+0.000000000,+0.000000000,+654.194396973,-147.975387573,-18.589778900,-7.485707760,+7.524644852,+4.942143440,+0.842876017,+7.449010849,+46.508659363,+60.218494415,+52.033874512,+62.740631104,1,1,1,1,true,true
23,0.400000036,released,-35.638912201,-36.899272919,+11.564014435,-1.419503570,-0.677497566,+0.286557198,-0.084269397,-0.058931276,+74.638999939,+74.638999939,+416.190917969,+0.144386798,-0.434638292,-31.981010437,-31.790346146,-1577.067260742,-884.859680176,+194.474746704,+53.145202637,+1.976285696,+0.606528461,+0.010162171,+0.011412666,-0.086239688,+0.039795041,+0.120250545,+0.052985441,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+243.863891602,+74.383377075,-1511.975585938,-899.596557617,-0.000015259,-0.000003815,+0.000000000,+0.000000000,+515.517822266,-150.293548584,-17.022161484,-7.978384495,+8.137514114,+4.706378937,+1.899041772,+7.081048012,+47.884757996,+60.862766266,+53.246315002,+63.211307526,1,1,1,1,true,true
24,0.416666687,released,-35.303512573,-36.914783478,+11.499204636,-1.422058344,-0.686392426,+0.285464287,-0.083981499,-0.072309941,+81.619094849,+81.619094849,+403.044860840,-0.381007105,-0.212308973,-31.544790268,-31.741283417,-1597.835083008,-934.122924805,+204.811752319,+53.825630188,+2.203895807,+0.647965252,+0.010760592,+0.012038229,-0.082371809,+0.042746030,+0.122649521,+0.055361412,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+215.074844360,+72.764167786,-1333.455810547,-874.678100586,+0.000015259,-0.000003815,+0.000000000,+0.000000000,+478.178222656,-138.592178345,-16.219799042,-8.546029091,+8.245553970,+4.671535015,+2.251749277,+6.858554363,+48.497825623,+61.775608063,+53.791374207,+63.877666473,1,1,1,1,true,true
25,0.433333367,released,-35.459712982,-36.718818665,+11.435119629,-1.405077577,-0.704985261,+0.280482292,-0.083809465,-0.077823311,+80.304489136,+80.304489136,+333.867218018,-0.610749006,+0.140315235,-31.609079361,-31.509456635,-1537.968017578,-1049.469116211,+202.966476440,+56.846061707,+2.348964691,+0.681424141,+0.011573166,+0.011987183,-0.084897831,+0.043592900,+0.129151553,+0.055731039,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+216.763427734,+59.274227142,-1343.486694336,-702.952880859,+0.000015259,+0.000000000,+0.000000000,+0.000000000,+449.488159180,-128.312377930,-16.685649872,-8.704369545,+8.175350189,+4.838471413,+2.074820042,+6.908896446,+48.237804413,+62.540950775,+53.512317657,+64.429626465,1,1,1,1,true,true
26,0.450000018,released,-35.785926819,-36.224830627,+11.385107040,-1.314704776,-0.733530581,+0.261287689,-0.083936661,-0.081377104,+73.386711121,+73.386718750,+274.821777344,-0.580567658,+0.579360366,-31.787042618,-30.908908844,-1573.696777344,-979.882385254,+199.550262451,+60.573616028,+2.406541109,+0.685766459,+0.012059825,+0.011321208,-0.090879567,+0.041942921,+0.134772971,+0.054172307,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+239.452713013,+47.226531982,-1483.041259766,-547.275024414,+0.000015259,+0.000000000,+0.000000000,+0.000000000,+487.161468506,-114.724487305,-17.806152344,-8.374814034,+8.120414734,+5.336778164,+1.692264676,+7.404580116,+47.468345642,+62.816085815,+52.778793335,+64.607604980,1,1,1,1,true,true
