# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=+0.410000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
9,0.166666672,released,+12.303921700,+17.232053757,+12.612707138,+0.477228433,+0.599703550,-0.105056286,+0.035670441,+0.219641656,-85.114135742,+85.114135742,+294.180358887,-0.345367283,-1.114422083,+8.322454453,+15.718848228,-467.093048096,-812.587646484,+32.037757874,+168.184432983,-0.394025892,-0.302871764,-0.012298797,-0.001800831,+0.048700165,-0.007715512,+0.052248664,+0.131542102,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+42.211631775,-143.125106812,-292.586883545,+817.541015625,+0.000007629,-0.000001907,+0.000000000,+0.000000000,-85.747924805,-313.966766357,+9.675107956,+1.965090513,+29.966325760,+26.056478500,+30.376623154,+23.319046021,+59.889553070,+56.402599335,+62.695960999,+59.658325195,1,1,1,1,true,true
10,0.183333337,released,+11.829071045,+16.257825851,+12.624664307,+0.463502854,+0.633228779,-0.102131367,+0.033519734,+0.220464721,-69.418037415,+69.418037415,+203.791427612,-0.506582856,-1.142317295,+7.730824947,+14.652845383,-327.755432129,-786.735107422,+38.375392914,+173.536315918,-0.468943536,-0.762404501,-0.012219902,-0.004393343,+0.047821261,-0.024248216,+0.051978439,+0.125418931,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+24.254825592,-121.143150330,-167.502029419,+691.744995117,-0.000007629,-0.000003815,+0.000000000,+0.000000000,-115.884315491,-334.423461914,+9.515190125,+5.235692978,+30.432275772,+27.743621826,+30.843685150,+24.068315506,+59.989261627,+54.322509766,+62.826869965,+58.521240234,1,1,1,1,true,true
11,0.200000018,released,+11.154455185,+14.914494514,+12.630032539,+0.443557531,+0.654081106,-0.097777843,+0.031062204,+0.266759604,-60.379138947,+60.379142761,+189.572662354,-0.686363578,-1.135239720,+6.955807686,+12.877149582,-214.016387939,-795.872253418,+39.725776672,+182.398223877,-0.492108792,-0.751241386,-0.012387644,-0.004118688,+0.047888327,-0.024889749,+0.051767822,+0.114176564,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+19.989582062,-120.064537048,-137.037429810,+686.483093262,-0.000007629,-0.000007153,+0.000000000,+0.000000000,-103.992782593,-359.022033691,+9.536026001,+5.239085197,+31.170270920,+28.940279007,+31.528253555,+25.303047180,+59.812652588,+54.334762573,+62.728343964,+58.868671417,1,1,1,1,true,true
12,0.216666684,released,+10.347378731,+13.584925652,+12.601443291,+0.482261747,+0.659770668,-0.106069565,+0.028583780,+0.315527946,-58.957267761,+58.957267761,+136.685577393,-0.813519716,-0.818680882,+5.949276447,+11.338303566,-239.141036987,-831.343994141,+34.799701691,+191.013992310,-0.437369853,-0.441416115,-0.012568207,-0.002310910,+0.048084840,-0.013579439,+0.050644733,+0.106303692,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+3.419217587,-111.780113220,-23.260673523,+640.283935547,-0.000003815,+0.000000954,+0.000000000,+0.000000000,+20.034484863,-437.304565430,+9.572562218,+2.898748398,+32.094593048,+29.759563446,+32.346530914,+26.644744873,+60.143737793,+55.453433990,+62.545528412,+60.058944702,1,1,1,1,true,true
13,0.233333349,released,+9.437802315,+12.510822296,+12.552222252,+0.566333055,+0.668804348,-0.124074936,+0.025771996,+0.294139028,-53.668556213,+53.668556213,+157.138336182,-0.936843812,-0.723408639,+4.965083122,+10.270117760,-266.522003174,-852.187011719,+29.789535522,+195.594558716,-0.377910674,-0.328055859,-0.012686021,-0.001677224,+0.048139416,-0.008889623,+0.049059719,+0.104896337,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+7.136300564,-118.767997742,-48.175300598,+681.506530762,+0.000000000,-0.000001907,+0.000000000,+0.000000000,+35.945869446,-490.589294434,+9.581044197,+1.972896338,+33.059310913,+30.500362396,+33.262355804,+27.665864944,+59.641353607,+56.178607941,+62.367725372,+60.688823700,1,1,1,1,true,true
14,0.250000000,released,+8.453955650,+11.488670349,+12.511254311,+0.621730149,+0.674824536,-0.135767937,+0.023072971,+0.247546658,-55.713832855,+55.713832855,+132.039657593,-0.988308609,-0.931248665,+3.928516626,+9.277102470,-354.549011230,-868.926208496,+27.161561966,+194.251937866,-0.332315981,-0.283712208,-0.012234789,-0.001460537,+0.046016522,-0.006942384,+0.049794789,+0.106092587,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-4.727746964,-103.389137268,+31.609992981,+593.857360840,+0.000003815,+0.000000477,+0.000000000,+0.000000000,+53.183227539,-437.771759033,+9.161655426,+1.622370601,+34.038825989,+31.414470673,+34.264495850,+28.736427307,+59.803070068,+56.572055817,+62.562526703,+60.927661896,1,1,1,1,true,true
15,0.266666681,released,+7.432545662,+10.299543381,+12.487229347,+0.617505252,+0.687316298,-0.134586334,+0.020209819,+0.212801591,-21.493436813,+53.203964233,+127.124748230,-1.002802730,-1.134498239,+2.839508295,+8.009037971,-409.257537842,-880.661621094,+29.987228394,+188.638793945,-0.356307864,-0.120255731,-0.011881988,-0.000637492,+0.044576447,-0.002114814,+0.050547402,+0.106023595,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-4.504678249,-98.387550354,+29.809253693,+565.752136230,-0.000007629,+0.000001907,+0.000000000,+0.000000000,+55.156986237,-368.175079346,+8.878107071,+0.684089422,+35.060760498,+32.628940582,+35.275539398,+30.164777756,+60.207641602,+57.054428101,+62.904937744,+61.247653961,1,1,1,1,true,true
16,0.283333361,released,+6.403902054,+9.012411118,+12.476172447,+0.593599141,+0.699338436,-0.129261017,+0.017172296,+0.202549785,+16.949260712,+52.712474823,+129.132553101,-0.991628528,-1.146024942,+1.831289053,+6.540280342,-429.315307617,-893.730407715,+31.256715775,+180.405197144,-0.365022123,+0.108137831,-0.011678198,+0.000599416,+0.043865822,+0.004416388,+0.051185135,+0.104026809,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-7.151442051,-91.282402039,+46.842597961,+526.145019531,+0.000000000,-0.000001907,+0.000000000,+0.000000000,+53.782440186,-297.734039307,+8.738274574,-0.625831544,+36.103572845,+33.958190918,+36.286804199,+31.765428543,+60.678379059,+57.797946930,+63.262054443,+61.793804169,1,1,1,1,true,true
17,0.300000012,released,+5.405761242,+7.780863762,+12.469441414,+0.547102153,+0.707725048,-0.119071007,+0.014265820,+0.201734543,+33.799537659,+52.913253784,+139.087844849,-0.944624484,-1.042980075,+0.853250325,+5.130800724,-432.996215820,-914.363037109,+32.089534760,+172.282653809,-0.370211422,+0.335425019,-0.011536827,+0.001946946,+0.043495603,+0.010988351,+0.051725809,+0.101729020,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-13.531383514,-82.545074463,+87.784317017,+477.505279541,-0.000003815,+0.000001907,+0.000000000,+0.000000000,+52.114429474,-238.621368408,+8.662675858,-1.967113733,+37.123813629,+35.184280396,+37.268096924,+33.292083740,+61.135231018,+58.727642059,+63.584079742,+62.475803375,1,1,1,1,true,true
18,0.316666692,released,+4.493723392,+6.704841614,+12.461435318,+0.472873241,+0.706676364,-0.102849007,+0.011742113,+0.200886875,+52.784381866,+53.908782959,+146.876922607,-0.813133061,-0.902664602,-0.041549824,+3.961611032,-442.905181885,-934.548889160,+33.885738373,+164.743652344,-0.388347864,+0.536364555,-0.011460511,+0.003255752,+0.043473363,+0.016820636,+0.053027879,+0.100364670,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-21.525648117,-69.831779480,+138.334838867,+405.607208252,-0.000003815,+0.000001907,+0.000000000,+0.000000000,+48.663734436,-191.947921753,+8.652317047,-3.161161900,+38.038887024,+36.207023621,+38.142761230,+34.608505249,+61.723461151,+59.690910339,+63.972312927,+63.159362793,1,1,1,1,true,true
19,0.333333343,released,+3.736640453,+5.789129734,+12.451981544,+0.378009766,+0.697586834,-0.082153320,+0.009684403,+0.195808008,+54.687686920,+54.687690735,+147.905914307,-0.644014955,-0.784207046,-0.732844293,+3.061064959,-463.878631592,-946.048889160,+37.218002319,+158.021713257,-0.424074262,+0.697375774,-0.011394331,+0.004413164,+0.043757685,+0.021503236,+0.054182723,+0.099702641,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-25.775865555,-60.802513123,+164.279357910,+354.618286133,+0.000001907,-0.000002861,+0.000000000,+0.000000000,+42.849899292,-164.121902466,+8.701282501,-4.115724564,+38.771842957,+37.050533295,+38.839084625,+35.704338074,+62.380935669,+60.624721527,+64.414253235,+63.797290802,1,1,1,1,true,true
20,0.350000024,released,+3.162001371,+5.005838871,+12.443578720,+0.254781157,+0.677620232,-0.055334091,+0.008336278,+0.202118561,+45.120567322,+54.790592194,+129.539123535,-0.475139618,-0.644072175,-1.127898574,+2.371048689,-492.638488770,-920.794860840,+39.930419922,+148.414489746,-0.450942636,+0.808863521,-0.011293210,+0.005450031,+0.044080831,+0.025333878,+0.054922312,+0.098285928,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-19.290609360,-57.905151367,+122.131408691,+339.297607422,+0.000000000,+0.000000954,+0.000000000,+0.000000000,+29.526039124,-153.363861084,+8.758040428,-4.897074699,+39.304718018,+37.742996216,+39.346633911,+36.617458344,+63.025245667,+61.745548248,+64.854217529,+64.546844482,1,1,1,1,true,true
21,0.366666675,released,+2.766317844,+4.391872406,+12.437273026,+0.110370040,+0.650008976,-0.023958206,+0.007424219,+0.201194003,+12.237624168,+52.953910828,+121.625968933,-0.330593795,-0.477078885,-1.264688969,+1.853938460,-518.955749512,-888.795715332,+42.310592651,+139.897003174,-0.472824126,+0.909787774,-0.011175076,+0.006503269,+0.044362191,+0.028847735,+0.055150691,+0.096867502,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-17.690826416,-53.152770996,+111.472778320,+312.998046875,-0.000000954,-0.000003815,+0.000000000,+0.000000000,+22.184146881,-131.229904175,+8.806062698,-5.617215157,+39.660198212,+38.247703552,+39.687534332,+37.328735352,+63.584209442,+63.016735077,+65.244148254,+65.415885925,1,1,1,1,true,true
22,0.383333355,released,+2.516128302,+3.984965324,+12.431703568,-0.023620533,+0.620389044,+0.005125046,+0.006808057,+0.199218452,-7.672576427,+52.162597656,+121.584861755,-0.222858131,-0.310573190,-1.234900355,+1.612601161,-533.291931152,-905.031433105,+45.513023376,+140.712280273,-0.506362498,+1.052039385,-0.011125661,+0.007476529,+0.044803243,+0.031691600,+0.055032067,+0.096365154,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-21.666801453,-45.133777618,+136.100219727,+266.955505371,+0.000000954,+0.000000477,+0.000000000,+0.000000000,+20.825473785,-98.595611572,+8.885964394,-6.200232506,+39.890235901,+38.558452606,+39.901329041,+37.809238434,+64.015296936,+64.118446350,+65.551918030,+66.174415588,1,1,1,1,true,true
23,0.400000036,released,+2.385965824,+3.762338161,+12.423063278,-0.150754571,+0.565799296,+0.032687187,+0.006180795,+0.121499017,-34.622890472,+52.158485413,+76.796554565,-0.136065379,-0.487848699,-1.017760754,+1.603406668,-731.144531250,-906.916442871,+49.449790955,+128.103057861,-0.548381090,+1.182367086,-0.011089655,+0.009229812,+0.045110490,+0.037873089,+0.054839000,+0.107139647,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-13.553026199,-28.801223755,+85.003944397,+169.665374756,-0.000000954,-0.000000060,+0.000000000,+0.000000000,+13.835937500,+45.282974243,+8.940772057,-7.379103184,+40.016181946,+38.586044312,+40.012989044,+38.315227509,+64.501884460,+65.600646973,+65.925590515,+66.104713440,1,1,1,1,true,true
24,0.416666687,released,+2.337153196,+3.408584833,+12.421022415,-0.394202918,+0.551514089,+0.085459709,+0.006340510,+0.136767447,-29.145957947,+47.679656982,+57.943435669,-0.060899548,-0.257615447,-0.602773845,+1.674209118,-679.296630859,-949.301269531,+56.128055573,+137.265167236,-0.617480040,+1.255552649,-0.011001273,+0.009146914,+0.045003131,+0.037491281,+0.055122785,+0.105510637,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-7.166340828,-26.302827835,+44.895183563,+155.315063477,+0.000001907,-0.000002861,+0.000000000,+0.000000000,+8.860136032,+96.243453979,+8.915981293,-7.316353321,+40.054237366,+39.153720856,+40.058776855,+38.738983154,+64.975090027,+64.974456787,+66.288276672,+66.097808838,1,1,1,1,true,true
25,0.433333367,released,+2.354225874,+3.315307140,+12.420993805,-0.576477051,+0.521239579,+0.124977112,+0.006165752,+0.177930295,-45.794342041,+45.794342041,+88.445724487,+0.009398026,+0.056516960,-0.337288529,+1.527913928,-553.313598633,-1015.780395508,+61.957077026,+112.953910828,-0.684169650,+0.990117073,-0.011042640,+0.008765673,+0.045339581,+0.035428002,+0.054783642,+0.100662038,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-22.536842346,-22.995714188,+141.107482910,+136.420883179,+0.000000000,+0.000002861,+0.000000000,+0.000000000,+17.769256592,+90.095046997,+8.979045868,-6.949551582,+40.064212799,+39.277637482,+40.057235718,+38.775821686,+65.053337097,+65.315124512,+66.352676392,+66.572052002,1,1,1,1,true,true
26,0.450000018,released,+2.416867495,+3.543844700,+12.411067963,-0.557387948,+0.485114306,+0.120741844,+0.006191267,+0.201447532,-48.844573975,+48.844573975,+122.050491333,+0.032606106,+0.210171953,-0.105563074,+1.916145802,-486.651550293,-1160.864624023,+63.273582458,+133.131378174,-0.709020197,+1.243286133,-0.011205628,+0.009338791,+0.045999594,+0.036733367,+0.053795740,+0.100062042,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-38.381275177,-20.634077072,+240.376617432,+122.608993530,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+27.849302292,+67.933975220,+9.108798027,-7.219634056,+40.046977997,+38.997192383,+40.013267517,+38.560935974,+64.856689453,+65.260215759,+66.204895020,+66.662574768,1,1,1,1,true,true
27,0.466666698,released,+2.506113052,+3.895625830,+12.395240784,-0.469703376,+0.445730180,+0.101616859,+0.007045951,+0.218298391,-52.205047607,+52.205047607,+104.035598755,+0.041510455,+0.241526037,+0.105426803,+2.601749420,-512.026062012,-1229.593261719,+60.960464478,+142.126998901,-0.682906151,+1.328894854,-0.011202443,+0.009350052,+0.045746990,+0.036172960,+0.052678797,+0.101351582,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-19.637060165,-38.801769257,+123.140800476,+230.431335449,+0.000000954,+0.000000000,+0.000000000,+0.000000000,+14.240663528,+89.775978088,+9.062033653,-7.102309704,+39.981872559,+38.646209717,+39.952816010,+38.192092896,+64.594673157,+64.835670471,+66.006729126,+66.362998962,1,1,1,1,true,true
