# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.420000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
12,0.216666684,released,-21.007902145,-14.599004745,+12.370467186,-0.487516105,-0.624459982,+0.105259895,-0.043109864,-0.079813108,+78.774337769,+78.774337769,+314.458984375,-0.084259912,+0.002989352,-19.042743683,-10.487871170,-1241.141357422,-354.332397461,+197.363311768,+38.176803589,+1.348297000,+0.437046677,+0.006831548,+0.011447964,-0.047991354,+0.043070082,+0.115803152,+0.051270470,-0.000011086,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+125.849273682,-67.968414307,-727.921752930,+485.641387939,-0.000007629,+0.000007629,+0.000000000,+0.000000000,+436.221801758,+112.569976807,-9.616876602,-8.579954147,+22.815835953,+27.612562180,+18.195610046,+28.313835144,+51.993061066,+59.691627502,+56.960933685,+62.671516418,1,1,1,1,true,true
13,0.233333349,released,-20.357088089,-14.457414627,+12.321582794,-0.587954223,-0.625005841,+0.126445293,-0.041577712,-0.055731773,+71.445899963,+71.445899963,+358.730163574,-0.458484739,+0.044737466,-18.182758331,-10.166049004,-1272.002685547,-383.557220459,+204.448638916,+35.695545197,+1.274356604,+0.430619329,+0.006233138,+0.012063672,-0.042753603,+0.044978838,+0.111773714,+0.048760846,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+138.958312988,-77.563140869,-804.421875000,+554.671691895,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+523.705993652,-10.510429382,-8.538433075,-8.960565567,+23.094022751,+27.849016190,+18.740570068,+28.417879105,+52.561244965,+59.843578339,+57.604999542,+62.465641022,1,1,1,1,true,true
14,0.250000000,released,-19.979887009,-14.239060402,+12.269327164,-0.709892452,-0.632462978,+0.152024269,-0.041405793,-0.113204926,+75.873016357,+75.873016357,+277.602294922,-0.568453670,+0.061741948,-17.765316010,-9.953656197,-1304.191040039,-440.485382080,+206.460876465,+29.375745773,+1.335283756,+0.345829308,+0.006467490,+0.011772614,-0.042283759,+0.043440752,+0.111934498,+0.049967192,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+112.687667847,-59.745197296,-652.622070312,+425.583129883,-0.000011444,+0.000007629,+0.000000000,+0.000000000,+501.580230713,-34.277816772,-8.454874039,-8.656246185,+23.292253494,+28.053462982,+19.027832031,+28.679422379,+52.739467621,+59.867671967,+57.761272430,+62.593708038,1,1,1,1,true,true
15,0.266666681,released,-19.732522964,-14.062161446,+12.226802826,-0.778835118,-0.642784894,+0.166212082,-0.041019276,-0.098074876,+67.760223389,+67.760231018,+272.918640137,-0.551623702,-0.001232155,-17.416831970,-9.580950737,-1314.571533203,-488.393768311,+204.958328247,+33.249282837,+1.352435589,+0.381767839,+0.006598588,+0.011481987,-0.041777976,+0.042331260,+0.113924980,+0.050929911,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+111.994407654,-60.276325226,-648.168334961,+427.547485352,-0.000003815,-0.000007629,+0.000000000,+0.000000000,+474.859313965,-36.638610840,-8.367918015,-8.436988831,+23.547985077,+28.205286026,+19.317049026,+28.853784561,+52.631885529,+60.190525055,+57.634239197,+62.882247925,1,1,1,1,true,true
16,0.283333361,released,-19.515237808,-13.914548874,+12.196788788,-0.850298226,-0.656360507,+0.181019783,-0.040521502,-0.103487737,+67.291862488,+67.291862488,+262.239868164,-0.565920472,-0.048727676,-17.021917343,-9.339969635,-1313.919433594,-510.088165283,+202.509063721,+34.408691406,+1.333309650,+0.395209610,+0.006583950,+0.011485750,-0.041444588,+0.042501435,+0.115067393,+0.051643141,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+110.394393921,-58.723217010,-638.197509766,+414.844848633,-0.000011444,+0.000007629,+0.000000000,+0.000000000,+433.681457520,-36.259384155,-8.297927856,-8.468390465,+23.882650375,+28.341888428,+19.632841110,+28.971920013,+52.414813995,+60.600399017,+57.434368134,+63.200302124,1,1,1,1,true,true
17,0.300000012,released,-19.373960495,-13.814976692,+12.173364639,-0.913355172,-0.670908213,+0.194072723,-0.040175442,-0.114715576,+66.223976135,+66.223983765,+241.463134766,-0.683417022,-0.100790039,-16.687950134,-9.137187004,-1307.103149414,-497.587951660,+201.299865723,+34.348987579,+1.304445386,+0.396927476,+0.006480110,+0.011555726,-0.041266918,+0.043006144,+0.115071177,+0.052028850,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+104.664619446,-54.153980255,-604.614501953,+381.313781738,-0.000011444,+0.000000000,+0.000000000,+0.000000000,+402.042877197,-36.273910522,-8.225872993,-8.563684464,+24.137586594,+28.445852280,+19.862632751,+29.050804138,+52.247879028,+60.934524536,+57.292858124,+63.442932129,1,1,1,1,true,true
18,0.316666692,released,-19.353353500,-13.773982048,+12.148855209,-0.965157628,-0.685430706,+0.204668999,-0.040020227,-0.130163848,+64.146316528,+64.146316528,+246.315460205,-0.859452248,-0.140150800,-16.453586578,-8.993874550,-1302.344726562,-472.665039062,+200.855636597,+35.000553131,+1.271191955,+0.405322492,+0.006328884,+0.011580460,-0.040896617,+0.043344021,+0.114608571,+0.051752500,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+107.287712097,-55.488384247,-619.637451172,+390.075927734,-0.000007629,+0.000000000,+0.000000000,+0.000000000,+403.036529541,-32.935977936,-8.103811264,-8.626365662,+24.210378647,+28.503009796,+19.933197021,+29.094671249,+52.182956696,+61.065113068,+57.245613098,+63.535961151,1,1,1,1,true,true
19,0.333333343,released,-19.471736908,-13.781290054,+12.120158195,-1.010010719,-0.697262168,+0.213676453,-0.040209860,-0.143711194,+64.631546021,+64.631546021,+265.124511719,-1.029065967,-0.178843170,-16.374937057,-8.924668312,-1301.024658203,-448.933990479,+200.487915039,+34.501899719,+1.252862930,+0.398623407,+0.006249070,+0.011553666,-0.040783845,+0.043344799,+0.114308171,+0.051351868,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+113.212585449,-60.458850861,-654.057189941,+424.986755371,+0.000015259,+0.000007629,+0.000000000,+0.000000000,+419.673645020,-27.937339783,-8.041587830,-8.624422073,+24.094751358,+28.510122299,+19.816284180,+29.108263016,+52.165115356,+61.030265808,+57.236209869,+63.503829956,1,1,1,1,true,true
20,0.350000024,released,-19.715763092,-13.837590218,+12.088863373,-1.048380017,-0.706657588,+0.221222878,-0.040669844,-0.153822124,+66.512451172,+66.512451172,+294.749481201,-1.146096706,-0.232945681,-16.467681885,-8.903922081,-1299.040893555,-429.303222656,+200.072982788,+33.789188385,+1.256890535,+0.389729112,+0.006282160,+0.011534137,-0.041219071,+0.043249510,+0.114483215,+0.051093508,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+122.255058289,-68.197265625,-706.716125488,+479.936523438,+0.000007629,+0.000000000,+0.000000000,+0.000000000,+437.772399902,-21.768600464,-8.103186607,-8.605439186,+23.842926025,+28.459856033,+19.540168762,+29.076068878,+52.128299713,+60.901493073,+57.201591492,+63.403202057,1,1,1,1,true,true
21,0.366666675,released,-20.045585632,-13.951951981,+12.057909012,-1.077802420,-0.716183484,+0.226850510,-0.041333698,-0.162891448,+69.474945068,+69.474945068,+327.006134033,-1.206428528,-0.303442180,-16.687599182,-8.937971115,-1292.772583008,-412.184844971,+199.720474243,+33.112792969,+1.275105000,+0.382376581,+0.006384448,+0.011547700,-0.042094097,+0.043226376,+0.115035556,+0.051056158,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+132.092666626,-76.506278992,-764.113525391,+539.531433105,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+449.551300049,-15.448358536,-8.263118744,-8.600599289,+23.522287369,+28.342304230,+19.166378021,+28.982061386,+52.048027039,+60.738388062,+57.122390747,+63.278774261,1,1,1,1,true,true
22,0.383333355,released,-20.426090240,-14.138997078,+12.028659821,-1.100180387,-0.725521028,+0.230999947,-0.042153075,-0.171016410,+72.700614929,+72.700614929,+353.888275146,-1.238607883,-0.392036647,-16.980773926,-9.041078568,-1281.525756836,-394.924591064,+199.573791504,+32.401679993,+1.297798634,+0.376289070,+0.006502851,+0.011613258,-0.043215320,+0.043406319,+0.115680270,+0.051185325,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+140.192169189,-83.202758789,-811.550048828,+588.468688965,-0.000007629,-0.000007629,+0.000000000,+0.000000000,+453.729125977,-10.061082840,-8.474735260,-8.636312485,+23.173509598,+28.147922516,+18.741764069,+28.809825897,+51.939712524,+60.572654724,+57.016326904,+63.153583527,1,1,1,1,true,true
23,0.400000036,released,-20.844886780,-14.415273666,+12.000639915,-1.117049336,-0.734540403,+0.233996391,-0.043115962,-0.180048436,+75.388824463,+75.388824463,+373.265441895,-1.273872137,-0.494105816,-17.322034836,-9.235162735,-1266.979614258,-376.897796631,+199.670776367,+31.685762405,+1.319633245,+0.371939689,+0.006609045,+0.011738385,-0.044434234,+0.043855771,+0.116209611,+0.051383603,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+145.826660156,-87.642570496,-844.854614258,+622.276733398,+0.000007629,+0.000000000,+0.000000000,+0.000000000,+453.066131592,-5.927734375,-8.702229500,-8.724161148,+22.799039841,+27.865049362,+18.280469894,+28.544204712,+51.833515167,+60.409152985,+56.911823273,+63.031753540,1,1,1,1,true,true
24,0.416666687,released,-21.245922089,-14.825092316,+11.959074020,-1.102277756,-0.748213887,+0.230101585,-0.044663917,-0.216024622,+77.326545715,+77.326545715,+481.242462158,-0.529801905,-0.590107381,-17.780305862,-9.629679680,-768.052673340,-540.085388184,+199.719421387,+30.981630325,+1.179053187,+0.364875078,+0.005903548,+0.011777143,-0.040102020,+0.043979522,+0.126994967,+0.051809888,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+192.177795410,-114.330726624,-1110.627929688,+816.290588379,-0.000003934,-0.000007629,+0.000000000,+0.000000000,-260.881683350,+10.746925354,-7.949404716,-8.755003929,+21.526411057,+27.422449112,+18.458309174,+28.126697540,+53.541141510,+60.415470123,+56.727615356,+63.051849365,1,1,1,1,true,true
25,0.433333367,released,-20.733470917,-15.254878044,+11.933175087,-0.943784475,-0.767837465,+0.196582794,-0.045523766,-0.141055316,+88.124252319,+88.124252319,+332.633728027,-0.164817184,-0.596763432,-17.525756836,-10.011830330,-1104.579345703,-498.042358398,+171.597717285,+33.606693268,+0.694796085,+0.385531545,+0.004048982,+0.011471868,-0.027663713,+0.042908695,+0.136148512,+0.051781505,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+134.139709473,-76.951644897,-770.906738281,+553.439575195,+0.000002861,+0.000007629,+0.000000000,+0.000000000,-489.454650879,-24.621143341,-5.743744850,-8.537902832,+23.040895462,+26.940570831,+19.385814667,+27.744480133,+51.443813324,+60.447547913,+55.480056763,+63.083679199,1,1,1,1,true,true
26,0.450000018,released,-20.966386795,-15.665392876,+11.933383942,-0.805737793,-0.798338056,+0.167827606,-0.045152038,-0.150705382,+73.263374329,+73.263374329,+231.032623291,-0.586770535,-0.600678682,-17.458686829,-10.346699715,-1162.119628906,-313.459686279,+196.548599243,+37.425838470,+1.259075403,+0.452410400,+0.006405924,+0.012088183,-0.048976853,+0.045250058,+0.128546089,+0.051474407,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+105.281448364,-51.125717163,-606.080078125,+369.860534668,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-550.477355957,-42.861972809,-9.770776749,-8.997489929,+23.354513168,+26.596548080,+18.631910324,+27.353521347,+50.570995331,+60.080997467,+54.785148621,+62.850250244,1,1,1,1,true,true
27,0.466666698,released,-21.420364380,-16.057247162,+11.909190178,-0.833191395,-0.800374150,+0.173194885,-0.045551669,-0.209314063,+63.103260040,+63.103263855,+221.755844116,-1.196241617,-0.651404321,-17.627546310,-10.662631989,-1225.348876953,-200.452026367,+199.815734863,+34.072494507,+1.284786582,+0.443377972,+0.006429857,+0.013012783,-0.051191356,+0.048600890,+0.122650295,+0.051860809,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+103.000785828,-46.926498413,-595.164123535,+340.923492432,+0.000000000,-0.000007629,+0.000000000,+0.000000000,-504.825592041,-35.931236267,-9.938958168,-9.654397964,+22.573570251,+26.307321548,+17.843696594,+26.967666626,+50.961547852,+59.591896057,+55.197994232,+62.483291626,1,1,1,1,true,true
