# schema=jv-steering-release-trace/v2
# commit=380378ef52df980c62d2db87641dec2aa07e97ae tree=eddb5ac0e1ca1da57df5dd279a3e1cf0acbea2f9 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=+0.490000 artificial_centering=false
step,time_s,phase,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_steering_axis_speed_rps,right_steering_axis_speed_rps,left_slip_angle_deg,right_slip_angle_deg,left_suspension_load_N,right_suspension_load_N,left_normal_impulse_N_s,right_normal_impulse_N_s,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_normal_moment_arm_m,right_normal_moment_arm_m,left_contact_trail_positive_behind_m,right_contact_trail_positive_behind_m,left_contact_scrub_positive_outboard_m,right_contact_scrub_positive_outboard_m,left_contact_centroid_moment_residual_N_m_s,right_contact_centroid_moment_residual_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,left_tie_rod_axis_torque_N_m,right_tie_rod_axis_torque_N_m,left_tie_rod_rack_axis_force_N,right_tie_rod_rack_axis_force_N,left_upper_ball_axis_torque_N_m,right_upper_ball_axis_torque_N_m,left_lower_ball_axis_torque_N_m,right_lower_ball_axis_torque_N_m,left_spin_joint_axis_torque_on_knuckle_N_m,right_spin_joint_axis_torque_on_knuckle_N_m,left_gravity_axis_torque_N_m,right_gravity_axis_torque_N_m,left_upper_ball_twist_margin_deg,right_upper_ball_twist_margin_deg,left_lower_ball_twist_margin_deg,right_lower_ball_twist_margin_deg,left_upper_ball_cone_margin_deg,right_upper_ball_cone_margin_deg,left_lower_ball_cone_margin_deg,right_lower_ball_cone_margin_deg,left_loaded_contact_points,right_loaded_contact_points,left_contact_manifolds,right_contact_manifolds,left_contact_geometry_valid,right_contact_geometry_valid
9,0.166666672,released,+21.395019531,+29.018880844,+12.333240509,+0.573681116,+0.550914586,-0.123492241,+0.063534454,+0.450593501,-118.993179321,+118.993179321,+760.185424805,+0.888692319,+0.021058865,+17.765295029,+27.181762695,-500.382873535,-960.536743164,+31.175899506,+198.131149292,-0.346000880,-1.820563197,-0.011098345,-0.009188677,+0.043082234,-0.062131274,+0.051560622,+0.135741815,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+156.567489624,-281.984313965,-1241.451538086,+1673.277832031,-0.000007629,+0.000000477,+0.000000000,+0.000000000,-10.222745895,-447.778381348,+8.550662994,+12.311496735,+20.601837158,+13.908347130,+21.756639481,+10.050185204,+58.926620483,+53.484127045,+61.994945526,+56.150192261,1,1,1,1,true,true
10,0.183333337,released,+22.268859863,+28.637512207,+12.295380592,+0.638323963,+0.563038468,-0.136986732,+0.064555049,+0.368635952,-116.018539429,+116.018547058,+627.453857422,+0.921016753,-0.072418585,+18.597255707,+26.977848053,-521.967407227,-915.494873047,+35.124305725,+181.099670410,-0.362405360,-1.251839519,-0.010317794,-0.006912434,+0.039284334,-0.047781952,+0.051030789,+0.142058894,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+126.527320862,-242.090667725,-1023.055908203,+1427.454101562,+0.000000000,-0.000011444,+0.000000000,+0.000000000,-59.603691101,-479.372772217,+7.819647789,+9.750968933,+19.639783859,+15.326023102,+21.010417938,+10.714466095,+59.103057861,+51.284259796,+62.154586792,+55.375900269,1,1,1,1,true,true
11,0.200000018,released,+23.066133499,+28.945451736,+12.287364960,+0.650234342,+0.594901025,-0.139451981,+0.065465577,+0.385701776,-102.745391846,+102.745391846,+511.817871094,+0.894896567,+0.067266673,+19.268257141,+27.120885849,-432.240661621,-922.648071289,+39.294166565,+194.833999634,-0.398290873,-1.796461821,-0.010136132,-0.009220474,+0.037866086,-0.072966412,+0.050967984,+0.138123140,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+106.262985229,-214.630142212,-874.096557617,+1266.112060547,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-72.066375732,-446.873565674,+7.557368279,+14.540878296,+18.811481476,+15.881951332,+20.310062408,+9.939580917,+59.026721954,+48.977367401,+62.134746552,+53.848625183,1,1,1,1,true,true
12,0.216666684,released,+23.762376785,+29.035457611,+12.268346786,+0.703714728,+0.606992543,-0.150689125,+0.066560820,+0.407672048,-91.181793213,+91.181793213,+493.072448730,+0.812508106,+0.170033112,+19.717575073,+26.755170822,-367.491424561,-948.120666504,+42.142898560,+206.208602905,-0.482649028,-1.855375528,-0.011452678,-0.008997566,+0.042149913,-0.079455495,+0.047179297,+0.134032920,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+101.220458984,-210.176025391,-849.000244141,+1243.236572266,-0.000007629,-0.000015259,+0.000000000,+0.000000000,+1.006763458,-429.505432129,+8.415315628,+15.557890892,+18.252174377,+15.748578072,+19.564405441,+9.549314499,+58.939926147,+48.150482178,+61.724445343,+53.405963898,1,1,1,1,true,true
13,0.233333349,released,+24.455123901,+29.277778625,+12.218706131,+0.789757729,+0.610141933,-0.168431759,+0.068332896,+0.489877254,-89.307250977,+89.307250977,+457.128051758,+0.869777799,+0.739560664,+20.441474915,+26.734518051,-374.214263916,-988.491516113,+33.841114044,+211.640075684,-0.365888059,-1.770133853,-0.010811939,-0.008363888,+0.038964175,-0.078352995,+0.049617764,+0.129275322,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+93.519615173,-197.677734375,-793.745483398,+1175.866333008,-0.000007629,+0.000015259,+0.000000000,+0.000000000,+8.740409851,-513.641601562,+7.798173428,+15.151002884,+17.496623993,+15.097913742,+19.025508881,+8.960760117,+58.757770538,+48.161575317,+61.701999664,+53.647647858,1,1,1,1,true,true
14,0.250000000,released,+25.298522949,+29.995706558,+12.153837204,+0.875309229,+0.607335627,-0.185688972,+0.070501573,+0.505228221,-85.712806702,+85.712806702,+505.971679688,+1.092523217,+1.072264314,+21.102579117,+27.358154297,-474.315856934,-1029.386962891,+37.366077423,+217.041107178,-0.395267963,-1.880587697,-0.010578257,-0.008664661,+0.037987471,-0.081062213,+0.050850704,+0.129090309,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+106.085700989,-214.034545898,-914.004821777,+1281.695312500,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.075468063,-597.687072754,+7.607599258,+15.591663361,+16.592176437,+14.088333130,+18.200027466,+7.881610870,+59.012168884,+47.998035431,+61.936794281,+53.579429626,1,1,1,1,true,true
15,0.266666681,released,+26.303682327,+31.013883591,+12.092067719,+0.950358868,+0.614116192,-0.200588226,+0.072993770,+0.507759333,-90.597167969,+90.597167969,+547.666381836,+1.270787239,+1.234062433,+22.118963242,+28.279584885,-582.371032715,-1060.026733398,+36.981204987,+218.089202881,-0.394514561,-1.989070654,-0.010667975,-0.009120446,+0.038444266,-0.084810689,+0.051961157,+0.132095903,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+118.114906311,-229.454925537,-1037.795898438,+1382.247680664,+0.000015259,+0.000000000,+0.000000000,+0.000000000,-10.018568039,-617.581176758,+7.698226452,+16.293565750,+15.504036903,+13.006151199,+17.149358749,+6.638871670,+59.569736481,+47.562927246,+62.351112366,+53.172149658,1,1,1,1,true,true
16,0.283333361,released,+27.478288651,+32.259292603,+12.044631004,+1.006265640,+0.622186840,-0.211557388,+0.075856686,+0.511677027,-94.766639709,+94.766639709,+558.294128418,+1.412350893,+1.391835809,+23.301000595,+29.390207291,-649.733581543,-1078.802368164,+37.207706451,+218.191360474,-0.391276866,-2.050158501,-0.010516017,-0.009396149,+0.038170792,-0.089680262,+0.052441701,+0.136203304,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+123.502044678,-237.378112793,-1112.505737305,+1437.691406250,-0.000007629,+0.000000000,+0.000000000,+0.000000000,-14.988887787,-580.342285156,+7.640712738,+17.185047150,+14.244461060,+11.925010681,+15.962910652,+5.277427197,+60.139736176,+46.867343903,+62.747619629,+52.517688751,1,1,1,1,true,true
17,0.300000012,released,+28.800241470,+33.763130188,+12.008359909,+1.073087573,+0.628621161,-0.224929810,+0.079252273,+0.500818491,-95.829414368,+95.829414368,+562.070617676,+1.510408759,+1.523882270,+24.654096603,+30.671552658,-664.396484375,-1105.459350586,+39.666725159,+217.840011597,-0.403628141,-2.047456503,-0.010175484,-0.009398900,+0.037176799,-0.095824704,+0.051911253,+0.140474036,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+125.046745300,-260.612091064,-1160.719116211,+1588.187011719,-0.000007629,+0.000000000,+0.000000000,+0.000000000,-18.372180939,-553.330810547,+7.440816879,+18.254257202,+12.877296448,+10.708964348,+14.708090782,+3.686553478,+60.455707550,+46.006137848,+62.956768036,+51.721576691,1,1,1,1,true,true
18,0.316666692,released,+30.200920105,+35.381519318,+11.971036911,+1.111725688,+0.636129200,-0.232306480,+0.081784531,+0.412216336,-96.207061768,+96.207061768,+436.487579346,+1.542290568,+1.470191121,+25.991312027,+31.952013016,-638.168640137,-1153.673583984,+42.774551392,+219.577362061,-0.428031206,-2.003828526,-0.010006679,-0.009125843,+0.036595285,-0.101988584,+0.050615106,+0.144112155,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+83.428756714,-342.436859131,-803.199462891,+2102.631347656,+0.000000000,+0.000030518,+0.000000000,+0.000000000,+10.068792343,-588.655639648,+7.325390816,+19.336503983,+11.481527328,+9.375370026,+13.439031601,+1.959936380,+60.440246582,+45.137607574,+62.942668915,+50.937377930,1,1,1,1,true,true
19,0.333333343,released,+31.565526962,+36.869583130,+11.923307419,+1.174961686,+0.653252840,-0.244544983,+0.082881361,+0.360421360,-83.648757935,+83.648757935,+316.672424316,+1.460765481,+1.171311021,+27.208885193,+33.176498413,-605.974670410,-1189.324951172,+45.231792450,+222.104370117,-0.460411459,-1.883737206,-0.010178935,-0.008481315,+0.036981020,-0.105609901,+0.049309257,+0.146691948,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+45.984241486,-433.742126465,-460.657775879,+2684.360839844,+0.000007629,+0.000000000,+0.000000000,-226.785659790,+44.579608917,-841.327697754,+7.406857014,+19.978883743,+10.152173996,+8.114096642,+12.211537361,+0.316350430,+60.173744202,+44.379764557,+62.768192291,+50.383567810,1,1,1,1,true,true
20,0.350000024,released,+32.799880981,+37.810310364,+11.867671967,+1.274526358,+0.681051552,-0.264036179,+0.083348930,+0.294591606,-71.667236328,+71.667243958,+197.562194824,+1.329528213,+0.504775286,+28.236808777,+33.942672729,-560.015380859,-1214.230712891,+46.409690857,+279.371978760,-0.479727358,-2.138676405,-0.010336793,-0.007655300,+0.037108473,-0.105935723,+0.048893072,+0.147519127,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+15.917528152,-470.169921875,-166.170440674,+2926.761718750,+0.000000000,+0.000000000,+0.000000000,-516.299987793,+69.791435242,-1116.006958008,+7.440732956,+20.099754333,+8.915838242,+7.285748959,+11.094989777,-0.674033761,+59.834175110,+43.758308411,+62.518405914,+50.013427734,1,1,1,1,true,true
21,0.366666675,released,+33.880958557,+37.366218567,+11.817014694,+1.190976739,+0.670497477,-0.245669365,+0.083684087,+0.224771202,-59.756214142,+59.756217957,+193.002868652,+1.203686714,+0.022046745,+29.076725006,+34.097721100,-626.355773926,-1159.309814453,+47.416370392,+175.401580811,-0.506179690,-1.236284256,-0.010675210,-0.007048307,+0.037918739,-0.100715280,+0.049048092,+0.126301646,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+10.047671318,-537.770141602,-108.994476318,+3345.880371094,+0.000000000,+0.000015259,+0.000000000,-234.409179688,+86.964904785,-1058.306274414,+7.608082771,+19.225839615,+7.823987961,+7.304852962,+10.072308540,-0.055362094,+59.618564606,+45.422325134,+62.366146088,+51.348739624,1,1,1,1,true,true
22,0.383333355,released,+34.768260956,+37.105785370,+11.768733978,+1.219014645,+0.684501529,-0.250427246,+0.083414510,+0.246526361,-59.300281525,+59.300285339,+216.649978638,+1.058844686,+0.357516408,+30.145513535,+33.499244690,-714.162048340,-1119.527954102,+45.621818542,+200.318557739,-0.494571716,-1.633208156,-0.010840684,-0.008153055,+0.038235378,-0.089007534,+0.050965041,+0.120001949,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-13.349187851,-453.329010010,+149.405426025,+2825.530029297,+0.000000000,-0.000015259,+0.000000000,-116.370231628,+101.280685425,-649.197753906,+7.675724983,+17.087612152,+6.902107239,+7.052935123,+9.196466446,+0.407154381,+59.900810242,+47.393619537,+62.556484222,+53.075393677,1,1,1,1,true,true
23,0.400000036,released,+35.530181885,+37.191352844,+11.718326569,+1.224079609,+0.699845970,-0.250391006,+0.084159218,+0.274906874,-61.664997101,+61.665000916,+319.369812012,+0.973553002,+0.308749199,+30.709478378,+33.682067871,-776.938720703,-1123.692993164,+45.720203400,+201.694763184,-0.519918025,-1.927463531,-0.011371735,-0.009556339,+0.040330540,-0.084329762,+0.052819055,+0.120681182,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-31.895574570,-457.829071045,+366.370971680,+2860.096679688,+0.000007629,-0.000015259,+0.000000000,-66.787765503,+108.024154663,-588.042480469,+8.077504158,+16.301357269,+6.103770733,+6.723835945,+8.343704224,+0.465450048,+60.452983856,+48.742961884,+62.947471619,+54.125946045,1,1,1,1,true,true
24,0.416666687,released,+36.147804260,+37.298397064,+11.671340942,+1.247209191,+0.710151851,-0.254100800,+0.084244587,+0.237178653,-71.936973572,+71.936981201,+346.724792480,+0.745730340,+0.142229170,+31.260995865,+33.749706268,-876.636596680,-1072.505615234,+50.307384491,+202.019989014,-0.575855732,-2.152190447,-0.011446743,-0.010653354,+0.041108862,-0.082736045,+0.053523090,+0.124976873,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-35.208374023,-452.467987061,+412.750213623,+2826.829345703,+0.000007629,-0.000015259,+0.000000000,-34.778221130,+117.089286804,-538.924011230,+8.221271515,+16.143047333,+5.451829433,+6.594096661,+7.668826580,+0.499747843,+60.990989685,+49.273300171,+63.335659027,+54.454170227,1,1,1,1,true,true
25,0.433333367,released,+36.543601990,+37.273525238,+11.625950813,+1.165274501,+0.749057412,-0.236479759,+0.084337011,+0.215118021,-74.672485352,+74.672485352,+392.020446777,+0.480444074,-0.185830981,+31.605394363,+33.701652527,-820.681335449,-1115.062500000,+52.152400970,+203.170272827,-0.586109459,-2.337753057,-0.011238398,-0.011506374,+0.040833842,-0.085369200,+0.054010969,+0.130447298,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-48.725391388,-413.784332275,+578.838134766,+2580.454345703,+0.000000000,-0.000015259,+0.000000000,-19.288951874,+120.071243286,-475.029418945,+8.158388138,+16.745746613,+5.027537823,+6.751924992,+7.248131275,+0.544120133,+61.395324707,+48.995784760,+63.601882935,+54.133213043,1,1,1,1,true,true
26,0.450000018,released,+36.701480865,+36.152820587,+11.564840317,+1.132386088,+0.771949947,-0.228595734,+0.084561929,+0.182041451,-79.202041626,+79.202041626,+410.133300781,+0.183040887,-1.815508366,+31.572586060,+32.866680145,-782.188903809,-1292.306884766,+56.467864990,+190.132034302,-0.639973223,-1.499114752,-0.011333406,-0.007884598,+0.041618589,-0.057983477,+0.053438120,+0.147815362,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-50.034252167,-400.913726807,+597.195739746,+2473.272460938,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+118.937721252,+497.986846924,+8.306082726,+11.772783279,+4.885275364,+7.115977764,+7.073544979,+3.203099012,+61.494976044,+49.892917633,+63.675670624,+53.358631134,1,1,1,1,true,true
27,0.466666698,released,+36.591960907,+35.322261810,+11.519691467,+1.077112913,+0.776593685,-0.216586113,+0.083123401,+0.087050855,-81.013336182,+81.013336182,+322.302551270,-0.086583376,-1.303455353,+31.291030884,+31.902431488,-591.161804199,-1325.019165039,+57.833511353,+188.163177490,-0.660867870,-1.708460808,-0.011427075,-0.009079677,+0.042148393,-0.075748168,+0.053106006,+0.158752978,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,-53.289318085,-244.149108887,+633.330566406,+1492.044677734,+0.000000000,+0.000015259,+0.000000000,+0.000000000,+116.733825684,+615.846496582,+8.408184052,+15.372760773,+5.044862747,+9.384283066,+7.213290691,+3.378221512,+61.356010437,+45.695846558,+63.578422546,+50.377120972,1,1,1,1,true,true
