phase,step,time_s,chassis_y,chassis_vy,chassis_accel,wheel_y,wheel_vy,compression,suspension_travel,normal_impulse,loaded_points,persisted_points,step_ms
static,50,0.833333333,1.3523670434951782,2.9802322387695312e-08,1.788139343261683e-06,0.51347815990447998,-7.4505912550648645e-09,0.00062184009552002095,0.11111111640930171,64.6668701171875,2,2,0.006103515625
static,51,0.85,1.3523670434951782,5.9604644775390625e-08,1.7881393432617188e-06,0.51347815990447998,-7.4505912550648645e-09,0.00062184009552002095,0.11111111640930171,64.6668701171875,2,2,0.005859375
static,52,0.866666667,1.3523670434951782,8.9406967163085938e-08,1.7881393432617188e-06,0.51347815990447998,-7.4505912550648645e-09,0.00062184009552002095,0.11111111640930171,64.6668701171875,2,2,0.005859375
static,53,0.883333333,1.3523670434951782,1.0430812835693359e-07,8.9406967163085938e-07,0.51347815990447998,-1.1368683772161603e-13,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.006103515625
static,54,0.9,1.3523670434951782,1.1920928955078125e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.006103515625
static,55,0.916666667,1.3523670434951782,1.3411045074462891e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,56,0.933333333,1.3523670434951782,1.4901161193847656e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,57,0.95,1.3523670434951782,1.6391277313232422e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.006103515625
static,58,0.966666667,1.3523670434951782,1.7881393432617188e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.006103515625
static,59,0.983333333,1.3523670434951782,1.9371509552001953e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,60,1,1.3523670434951782,2.0861625671386719e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,61,1.01666667,1.3523670434951782,2.2351741790771484e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,62,1.03333333,1.3523670434951782,2.384185791015625e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.006103515625
static,63,1.05,1.3523670434951782,2.5331974029541016e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,64,1.06666667,1.3523670434951782,2.6822090148925781e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,65,1.08333333,1.3523670434951782,2.8312206268310547e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.047607421875
static,66,1.1,1.3523670434951782,2.9802322387695312e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.006591796875
static,67,1.11666667,1.3523670434951782,3.1292438507080078e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,68,1.13333333,1.3523670434951782,3.2782554626464844e-07,8.9406967163085938e-07,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666866302490234,2,2,0.005859375
static,69,1.15,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.005859375
static,70,1.16666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,71,1.18333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.005859375
static,72,1.2,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.005859375
static,73,1.21666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.005859375
static,74,1.23333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,75,1.25,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,76,1.26666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,77,1.28333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.005859375
static,78,1.3,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,79,1.31666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,80,1.33333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,81,1.35,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,82,1.36666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,83,1.38333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,84,1.4,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,85,1.41666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,86,1.43333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,87,1.45,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,88,1.46666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,89,1.48333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,90,1.5,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,91,1.51666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,92,1.53333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,93,1.55,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,94,1.56666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,95,1.58333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,96,1.6,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,97,1.61666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,98,1.63333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,99,1.65,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.00634765625
static,100,1.66666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,101,1.68333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,102,1.7,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.005859375
static,103,1.71666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,104,1.73333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,105,1.75,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,106,1.76666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,107,1.78333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,108,1.8,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,109,1.81666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,110,1.83333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,111,1.85,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,112,1.86666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,113,1.88333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,114,1.9,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,115,1.91666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.00634765625
static,116,1.93333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,117,1.95,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,118,1.96666667,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
static,119,1.98333333,1.3523670434951782,3.2782554626464844e-07,0,0.51347815990447998,0,0.00062184009552002095,0.11111111640930171,64.666854858398438,2,2,0.006103515625
response,0,0,1.3523634672164917,-0.00027522671734914184,-0.016533272573724389,0.51340889930725098,5.0013295549433678e-06,0.00069110069274902486,0.11104543209075923,113.88800048828125,2,2,0.006103515625
response,1,0.0166666667,1.3523576259613037,-0.0003959823225159198,-0.0072453363100066781,0.51339846849441528,-3.8671217339469877e-08,0.00070153150558471822,0.11104084253311153,64.524831771850586,2,2,0.005859375
response,2,0.0333333333,1.3523503541946411,-0.00043453220860101283,-0.0023129931651055813,0.51340693235397339,-1.5693210571043892e-06,0.00069306764602661275,0.11105657815933223,64.739681243896484,2,2,0.005859375
response,3,0.05,1.352342963218689,-0.00042852992191910744,0.00036013720091432333,0.51341986656188965,-1.7949128050531726e-06,0.00068013343811035298,0.11107690334320064,64.798053741455078,2,2,0.006103515625
response,4,0.0666666667,1.3523359298706055,-0.00039564829785376787,0.0019728974439203739,0.51343226432800293,-1.6038538888096809e-06,0.00066773567199707173,0.11109633445739742,64.801080703735352,2,2,0.006103515625
response,5,0.0833333333,1.3523297309875488,-0.00034534491715021431,0.0030182028422132134,0.51344269514083862,-1.3146889159543207e-06,0.00065730485916137837,0.11111296415328975,64.786479949951172,2,2,0.005859375
response,6,0.1,1.3523244857788086,-0.00028363842284306884,0.0037023896584287286,0.5134509801864624,-1.0322678463126067e-06,0.00064901981353759908,0.11112649440765376,64.768383026123047,2,2,0.006103515625
response,7,0.116666667,1.3523203134536743,-0.0002144082827726379,0.0041538084042258561,0.51345747709274292,-8.0061204243975226e-07,0.0006425229072570815,0.11113716363906856,64.752529144287109,2,2,0.005859375
response,8,0.133333333,1.3523174524307251,-0.00014130448107607663,0.0043862281017936766,0.51346242427825928,-6.0689421843562741e-07,0.00063757572174072408,0.11114497184753414,64.738014221191406,2,2,0.005859375
response,9,0.15,1.3523157835006714,-6.6951710323337466e-05,0.0044611662451643497,0.51346617937088013,-4.6600393943663221e-07,0.00063382062911987447,0.1111503958702087,64.726940155029297,2,2,0.006103515625
response,10,0.166666667,1.3523154258728027,6.0661136558337603e-06,0.0043810694387502735,0.51346904039382935,-3.467906708465307e-07,0.00063095960617065572,0.11115361452102657,64.717315673828125,2,2,0.005859375
response,11,0.183333333,1.3523162603378296,7.5639589340426028e-05,0.004174408541075536,0.51347118616104126,-2.6823346388482605e-07,0.00062881383895874166,0.11115492582321163,64.709445953369141,2,2,0.005859375
response,12,0.2,1.3523181676864624,0.00013997376663610339,0.0038600506377406418,0.51347285509109497,-2.0928763433403219e-07,0.00062714490890503072,0.11115468740463252,64.702716827392578,2,2,0.006103515625
response,13,0.216666667,1.3523211479187012,0.00019770105427596718,0.0034636372583918273,0.51347410678863525,-1.5984684864633891e-07,0.00062589321136474751,0.11115295886993404,64.696701049804688,2,2,0.00634765625
response,14,0.233333333,1.3523249626159668,0.0002476676891092211,0.0029979980899952352,0.51347506046295166,-1.1989322956651449e-07,0.00062493953704834126,0.11115009784698482,64.691646575927734,2,2,0.006103515625
response,15,0.25,1.3523294925689697,0.00028899460448883474,0.0024796149227768183,0.51347577571868896,-9.6178581543426844e-08,0.00062422428131103658,0.11114628314971919,64.686717987060547,2,2,0.006103515625
response,16,0.266666667,1.3523346185684204,0.00032118594390340149,0.0019314803648740053,0.51347631216049194,-7.7891769478810602e-08,0.00062368783950805806,0.11114169359207149,64.682289123535156,2,2,0.006103515625
response,17,0.283333333,1.3523402214050293,0.0003437772102188319,0.0013554759789258242,0.51347672939300537,-5.5543175392358535e-08,0.00062327060699463033,0.11113650798797603,64.677696228027344,2,2,0.006103515625
response,18,0.3,1.3523460626602173,0.00035711043165065348,0.00079999328590929508,0.51347708702087402,-5.2152913099234866e-08,0.00062291297912597798,0.11113102436065669,64.674472808837891,2,2,0.006103515625
response,19,0.316666667,1.3523520231246948,0.00036114550312049687,0.00024210428819060326,0.51347732543945312,-3.3189117232268472e-08,0.00062267456054687642,0.11112530231475826,64.670520782470703,2,2,0.006103515625
response,20,0.333333333,1.3523579835891724,0.00035652637598104775,-0.00027714762836694717,0.51347750425338745,-2.9124915812417385e-08,0.00062249574661255025,0.11111952066421504,64.667514801025391,2,2,0.006103515625
response,21,0.35,1.3523638248443604,0.00034368410706520081,-0.00077053613495081663,0.513477623462677,-2.5060714392566297e-08,0.00062237653732299947,0.11111379861831661,64.664459228515625,2,2,0.00634765625
response,22,0.366666667,1.3523693084716797,0.00032359277247451246,-0.0012054800754413009,0.51347774267196655,-1.8965280901284132e-08,0.00062225732803344869,0.11110843420028682,64.662353515625,2,2,0.006103515625
response,23,0.383333333,1.3523744344711304,0.00029699891456402838,-0.0015956314746290445,0.51347780227661133,-1.490153422878393e-08,0.0006221977233886733,0.11110336780548091,64.659847259521484,2,2,0.00634765625
response,24,0.4,1.3523790836334229,0.00026505097048357129,-0.0019168766448274255,0.51347792148590088,-1.1514451614402788e-08,0.00062207851409912251,0.11109883785247798,64.658283233642578,2,2,0.006103515625
response,25,0.416666667,1.3523831367492676,0.00022891690605320036,-0.0021680438658222556,0.51347804069519043,-1.490153422878393e-08,0.00062195930480957173,0.11109490394592281,64.65704345703125,2,2,0.006103515625
response,26,0.433333333,1.3523865938186646,0.00018947685020975769,-0.0023664033506065607,0.51347810029983521,-4.0642014198510878e-09,0.00062189970016479634,0.11109150648117061,64.655460357666016,2,2,0.006103515625
response,27,0.45,1.3523893356323242,0.00014797737821936607,-0.0024899683194234967,0.51347815990447998,-7.4504775682271429e-09,0.00062184009552002095,0.11108882427215572,64.654838562011719,2,2,0.006103515625
